,맥주정보,검색이름,맥주이름
0,"Bulk_Carrier(6,064)
🇺🇸United States
3.4May 7, 2017
Poured into a tulip, the appearance was a hazy burnt orange almost amber color with a finger’s worth of white foamy head that slid off faintly.…
Show more
Aroma
7
Appearance
4
Flavor
6
Mouthfeel
4
Overall
13",Celia,Celia Saison
1,"Travlr(30,304)
🇺🇸No fixed abode, United States
2.8February 2, 2017
Bottle as Ipswich Celia. Chillhazy yellow color, dense white head. Light grassy aroma. Taste is sour herbs, bitter peppery finish.
Aroma
8
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Celia,Celia Saison
2,"tapefuzz(2,002)
🇺🇸United States
1.9February 13, 2019
[Notes from August 2012] 12oz bottle. Pours a hazy orange with a foamy off-white head. Aroma is off citrus and yeast. Taste is excessively yeasty with indistinct and overly sweet…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
7",Celia,Celia Saison
3,"Niko100(3,179)
🇺🇸New York City, United States
2.9December 9, 2015
Hazy amber/gold color; Light to medium slightly creamy body; Aroma of yeast, fruit/floral, & spice; Flavor of sweet malt, yeast, citrus (notable orange), some hops, and spice;…
Show more
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
3
Overall
12",Celia,Celia Saison
4,"miyauchi38(1,117)
🇺🇸chicago, United States
2.8June 28, 2015
セゾン   
オレンジかシトラスのような香り
Aroma
6
Appearance
1
Flavor
6
Mouthfeel
2
Overall
13",Celia,Celia Saison
5,"kerenmk(6,767)
🇮🇱Tel Aviv, Israel
1.7November 19, 2014
Bottle. Hazy orange. Candy, fruity aroma, bitter, alcoholic, plastic taste. Plastic aftertaste, medium body.
Aroma
5
Appearance
2
Flavor
3
Mouthfeel
2
Overall
5",Celia,Celia Saison
6,"yiannnos(1,254)
🇨🇾Cyprus
2.0August 21, 2014
Bottle. Hazy orange colour. Herbal, medicinal aroma and flavour. Not very enjoyable.
Aroma
4
Appearance
4
Flavor
4
Mouthfeel
4
Overall
4",Celia,Celia Saison
7,"trapped(6,204)
🇹🇷New York, Turkey
3.1May 17, 2014
Bottle. Cloudy orange with small foamy whitish head, citrus aroma, high carbonation, balanced bitterness with long sour finish, bitter aftertaste. Interesting brew.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Celia,Celia Saison
8,"mstrcrwly(1,000)
🇺🇸United States
3.0April 15, 2014
Bottle poured into tulip glass..hazy yellow pour with thin white head..aroma of bread,coriander, pepper..dry,earthy taste..not bad
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Celia,Celia Saison
9,"mkgrenwel(619)
🇺🇸North Shore, United States
3.1March 12, 2014
Orange pour with little head. Aroma is citrus, pepper and yeast. Flavor is quite estery. Tons of pepper in the finish. Overly spiced. Palate is a little thick. Not exactly refreshing.…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
2
Overall
15",Celia,Celia Saison
10,"bhensonb(19,399)
🇺🇸Woodland, United States
1.9December 28, 2013
Bottle from BottleSelect.com. Pours hazy amber with a creamy beige head. Aroma is sort of lightly spiced light stone fruit. Near med body. Flavor is spice and some sort of citru…
Show more
Aroma
4
Appearance
4
Flavor
3
Mouthfeel
2
Overall
6",Celia,Celia Saison
11,"harrymel(1,551)
🇺🇸Spokane, United States
1.3December 7, 2013
Gluten Free, made with sorghum. I’m excited for this given the advance of some sorghum beers lately (Widmer really did it right IMO)…
Show more
Aroma
5
Appearance
4
Flavor
1
Mouthfeel
1
Overall
2",Celia,Celia Saison
12,"swoopjones(7,018)
🇺🇸Buffalo, United States
2.6November 13, 2013
bottle. i suppose this is good for the style of gluten free. that being said, golden orange pour, fruity yeastiness, not sure what sorghum tastes like but it must be bland
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Celia,Celia Saison
