,맥주정보,검색이름,맥주이름
0,"Goldbarren(3,666)
🇦🇹Vienna, Austria
2.6July 8, 2020
Beim Besuch eines türkischen Obstgeschäftes fand ich in einem Kühlschrank einige Flaschen dieses Biers. Die Freude war groß: endlich mal ein türkisches Craftbier neben dem…
Show more
BOTTLE
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Bomonti,Bomonti
1,"Grzesiek79(5,906)
🇵🇱Radom, Poland
1.8June 4, 2020
Many thanks for this beer to mr Jacek & Marek. Lakierowana etykieta na butelce. Wiec juz jest kiepsko. Wyglad to jasny lager praktycznie bez piany. W smaku dziwne taki ugryziony…
Show more
BOTTLE
Aroma
3
Appearance
1
Flavor
4
Mouthfeel
2
Overall
8",Bomonti,Bomonti
2,"MarcinG(2,674)
🇬🇧England
1.8February 13, 2020
Butelka..złoty kolor. Piana biała ,średnia opadła szybko. Dominuje słód,karton...i to z Biedronki,kukurydza...z Dolnego Śląska ( bez urazy)...na butelce widnieje data 1890....a ja si…
Show more
BOTTLE
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
7
1",Bomonti,Bomonti
3,"surething_ii(4,026)
🇸🇰Šenkvice, Slovakia
1.3September 16, 2019
On tap at Frida in Kaş.
I'm becoming Efes guru, yay! Pours clear gold with thin white head. Tastes sweet malty with clear metallic bouquet, lovel…
Show more
TAP
Aroma
4
Appearance
3
Flavor
2
Mouthfeel
1
Overall
3",Bomonti,Bomonti
4,"atalay41(86)
2.8May 29, 2020
Burun ve damakta arpa maltı tadı belirgin, körpe ve taze. Az asit az köpük sıradan kolay içimli Lager
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Bomonti,Bomonti
5,"pavleek(103)
1.0January 8, 2019
Watery, metalic, a bit malty. Almost no head. A bit sour or something like that.
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
1
Overall
4",Bomonti,Bomonti
6,"kajser27(2,993)
🇭🇷Zagreb, Croatia
1.7August 9, 2018
Clear, golden yellow colored, small- non lasting soapy white head, disappears almost instantly. Aroma is like all Efes beers, sulphury, eggy, some malt, bit of grain, some estery…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Bomonti,Bomonti
7,"NobleLiquids24(1)
5.0June 25, 2018
This  Anadolu BOMONTI it is the BEST bear ever..
It taste like Anatolian region: a little bit rough at first, but…
Show more
Aroma
10
Appearance
5
Flavor
10
Mouthfeel
5
Overall
20",Bomonti,Bomonti
8,"DeanF(7,809)
🇨🇦New Westminster, Canada
1.9March 26, 2018
Aroma of some grass and narrow hints of bread. Has a tiny head and clear gold body, like it could be any lager. Flavour is weak rye bread. Very thin on the mouth. It's boring and…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
1
Overall
8",Bomonti,Bomonti
9,"hefefan(66)
🇩🇪Germany
2.4March 11, 2018
50cl from tap in Istanbul. Pours golden with moderate head, little cloudiness. Malty aroma, tastes sweet malty, hints of fruit. Pleasant drink.
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
3
Overall
6",Bomonti,Bomonti
10,"a_iskender(42)
🇹🇷Istanbul, Turkey
2.1November 18, 2017
Turkish lager. Crisp finish, when its cold. Smooth drinking at least. Bottle.
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
3
Overall
8",Bomonti,Bomonti
11,"dzenkalpic(140)
🇹🇷Turkey
2.6November 14, 2017
Fazla kokusu yok, asitliği az, köpüğü az. Malt tadı da az ama su konulmuş gibi boş bir bira değil.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Bomonti,Bomonti
12,"rouhlas(5,474)
🇬🇷Thessaloniki, Greece
2.0September 19, 2017
From 500 ml bottle. Clear pale yellow golden color with white head. Faint malty aroma, corn, grainy, hay. Sweet taste. Light thin body with soft to average carbonation.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
7",Bomonti,Bomonti
