,맥주정보,검색이름,맥주이름
0,"AlfredoGarcia(443)
🇨🇱Santiago, Chile
2.5November 2, 2019
Litter bottle. Super average lager with some kick i n the taste. I guess with a good argentinian asado this is great
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Andes,Andes
1,"CaskRates39(1)
4.8July 7, 2019
it's a sturdy beer, with a pleasant aroma, signifying the promise of an awesome tomorrow. pleasing to the tongue, dressed in an amber coat, that sits gorgeously in a glass or…
Show more
Aroma
9
Appearance
5
Flavor
10
Mouthfeel
4
Overall
20",Andes,Andes
2,"Sissio(2,126)
🇮🇹Orsenigo, Italy
3.0August 16, 2017
Bottle at home. Clear blonde, poor white head. Cereals, malts, corn, light hops.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Andes,Andes
3,"Belu_metal(73)
1.7April 20, 2018
Un pequeño sabor a Malta, nada especial como cualquier lager industrial. Un amargor decente, aunque esperaba más. Igualmente entra muy bien el verano para refrescar.
Aroma
2
Appearance
3
Flavor
5
Mouthfeel
3
Overall
4",Andes,Andes
4,"Rasmus40(29,114)
🇩🇰Beder, Aarhus, Denmark
1.6November 6, 2015
Bottle courtesy of a work colleague. Clear golden with a small white head. Aroma is sweet, malty, light grainy and light corn. Flavor is medium sweet and light bitter. Sweet and light…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Andes,Andes
5,"Estel_Santiago(4)
🇧🇷Mauá, Brazil
1.4March 27, 2015
Uma boa cerveja para o dia a dia. Nada de espetacular, à exceção do rótulo que muda de cor (parecem as cordilheiras) quando a bebida está gelada. Cerveja leve e refrescante, par…
Show more
Aroma
2
Appearance
1
Flavor
3
Mouthfeel
1
Overall
7",Andes,Andes
6,"kaser(6,484)
🇺🇸Chicago, United States
2.0January 1, 2015
German wheat lager aroma. Gold and bubbly. Has a sweet grassy and bland lager taste. Nothing good or bad about it. Bought a 12oz bottle of this at a convenience store in…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Andes,Andes
7,"Nekronos(4,624)
🇲🇽Xalapa, Mexico
3.4March 23, 2014
NOthing too speacil but it was quite colorless. Easy to drink somewhat gassy and smooth.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
16",Andes,Andes
8,"TBone(23,237)
🇫🇮Pori, Finland
1.3February 27, 2014
Bottle 500 ml from Buenos Aires. 
Pale yellow color, small white head, active carbonation. Skunky nose. Cardboardish. Light-bodied, watery palate.…
Show more
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
5",Andes,Andes
9,"fonefan(65,442)
🇩🇰VestJylland, Denmark
2.7August 23, 2013
Bottle 970ml.

Clear medium yellow colour with a average, frothy, good…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Andes,Andes
