,맥주정보,검색이름,맥주이름
0,"Grzesiek79(5,906)
🇵🇱Radom, Poland
1.7September 15, 2019
Many thanks for sample and new country to Nisse666. Piwo jest jasne przybrudzone i lekko mgliste, bez piany, goryczka wyczuwalna, ale takze wodnistosc i lekka slodowosc,…
Show more
BOTTLE
Aroma
3
Appearance
1
Flavor
4
Mouthfeel
1
Overall
8
1",Maluti,Maluti Premium Lager
1,"rhoihessegold(6,370)
🇩🇪Mainz, Rhineland-Palatinate, Germany
2.0December 14, 2018
13-12-18 // 500ml can shared. Thanks to a friend who bought the can in Lesotho! Clear golden. Sweetish grainy malts. Mild metallic notes. Quite flat. Boring.
CAN
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
7",Maluti,Maluti Premium Lager
2,"cgarvieuk(33,196)
🇬🇧Edinburgh, Scotland
2.3December 10, 2018
Bottle at Borefts2018 Friday.... Lesotho tick... Golden amber.. Thin white lacing. Massive herbal grain... Such hay.. Dry hay grain.. Soft sweet grassy fruits
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
8",Maluti,Maluti Premium Lager
3,"DutchDrebus(6,999)
🇳🇱Oirschot, Netherlands
3.0October 19, 2018
Tickje @ Borefts 18. Clear golden, medium white head. Smells malts, cardboard. Tastes malts, sweet, corn, cardboard. Thin to medium body, nice carbo.…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Maluti,Maluti Premium Lager
4,"Benzai(20,022)
🇳🇱Oirschot, THE NETHERLANDS, Netherlands
3.0September 30, 2018
Bottle shared with the ratebeer crew. Thanks a lot Niels ""Green"" for bringing this from holiday! Clear golden color, medium sized white head. Smell and taste malts, hayish,…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Maluti,Maluti Premium Lager
5,"Borresteijn(9,396)
🇳🇱Heerhugowaard, Netherlands
2.3September 28, 2018
Big bottle at Borefts '18, sample, thanks Benzai! Clear golden colour, white head. Aroma of malts, cereals, sweet. Flavour is sweet, malty, cereals, tiny hint of grass, some cardboard.…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Maluti,Maluti Premium Lager
6,"PotjeBier(4,514)
🇳🇱Netherlands
1.8September 28, 2018
Bottle @ Borefts 2018, for the country tick. Clear pale golden color. White head with some lacing. Aroma's: fruity, dusty, carboard. Retronasal: fruity, cardboard. Flavor is light sweet…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
6",Maluti,Maluti Premium Lager
7,"ShivanDragon(6,884)
🇳🇱Leeuwarden, Netherlands
2.0September 26, 2018
from bottle @Borefts 2018, thanks Benzai, gouden met witte kraag. aroma en smaken van mais, mout, goedkope graan lichte citrus, lichte body, nah.. zoals verwacht
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
4",Maluti,Maluti Premium Lager
8,"bierkoning(17,867)
🇳🇱La Tropica/Doarp/Delft, Netherlands
2.1September 26, 2018
From bottle @ Borefts, thanks Benzai! Pale blonde. Apple and orange in the aroma and flavor. Cardboard. Grainy flavor, with hardly any detectable hops.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
7",Maluti,Maluti Premium Lager
9,"kermis(18,397)
🇳🇱Amsterdam-ish, Netherlands
1.8September 24, 2018
4 3 3 2 6
Bottle shared at Borefts Beer Festival ‘18, thanks!.  Clear golden with a white head.  Aroma of grain, light malt and…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
6",Maluti,Maluti Premium Lager
10,"SinH4(12,841)
🇩🇪Garching bei München, Germany
2.3September 24, 2018
Bottle, many thanks Benzai! Clear golden color with white head. Aroma is grains, cereal, sweet sugar icing, a touch cardboard. Taste is the same. A bit watery mouthfeel,…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
9",Maluti,Maluti Premium Lager
11,"Martinus(5,015)
🇳🇱Baarle-Nassau, Netherlands
2.7September 22, 2018
Clear golden colour, white head. Malty aroma, hops. Malty flavour, bitter hop touch. Light bitter finish. Not bad at all.…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
10",Maluti,Maluti Premium Lager
12,"Zlotta(6,861)
🇩🇪Hagen, Germany
2.2September 22, 2018
Sampled from bottle at Borefts 2018, thanks for sharing. Clear, golden with a white head. Sweetish, slightly grassy aroma of grains and straw. Sweetish, slightly bitter, gently…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Maluti,Maluti Premium Lager
13,"Svartvit(1,871)
🇳🇱Den Haag, Netherlands
2.1September 22, 2018
Sampled during Borefts 2018 at De Molen. Pours a clear pale golden with a white head. Cardboard juice.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
7",Maluti,Maluti Premium Lager
14,"Maakun(10,312)
🇳🇱The Hague, Netherlands
1.9September 22, 2018
Bottle shared at Borefts thanks to Benzai. Clear golden with white head. Cardboard, watery malts, skunky hops, mineral water. Almost medium sweet and bitter. Light watery bodied.
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
3
Overall
6",Maluti,Maluti Premium Lager
0,"sjogro(9,252)
🇳🇱The Hague, Netherlands
2.2September 22, 2018
Borefts 2018. Day 1. Thanks to Benzai for sharing. 🙏 Golden with white head. Sweet malts, boiled beans, light herbal, cardboardy. Moderate sweet and bitter. Under…
Show more
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Maluti,Maluti Premium Lager
1,"Koelschtrinker(28,840)
🇩🇪Brewver-Town, Germany
2.2September 22, 2018
Danke an Benzai. Wenig getreidiger, süß süffiger Beginn. Geringe Herbe, wässriger Hintergrund. Trinkbar. 7/6/6/9/9/7
Aroma
6
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Maluti,Maluti Premium Lager
2,"Nisse666(11,840)
🇸🇪Göteborg, Sweden
2.9June 9, 2018
Big bottle many thx to AtronSeige - new country Lesotho cons 2018-06-09 Uddingston…
Show more
Aroma
6
Appearance
4
Flavor
4
Mouthfeel
3
Overall
12",Maluti,Maluti Premium Lager
3,"CH-303(3,379)
🇨🇭Fribourg, Switzerland
2.4February 23, 2018
Appearance: Pale yellow golden, nice amount of white head…
Show more
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Maluti,Maluti Premium Lager
