,맥주정보,검색이름,맥주이름
0,"royalbeer(503)
🇳🇴Norway
2.4March 14, 2018
Et ganske godt øl, passer til det meste av mat. Også behagelig som tørstedrikk.…
Show more
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Pokal,Pokal Classic (Unibrew)
1,"Nevalainen(1,233)
🇫🇮Finland
2.5January 14, 2018
Clear golden/amber color with off-white head. Aroma of malt and caramel. Taste about the same, notes of caramel, light sweet. Ok beer.
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Pokal,Pokal Classic (Unibrew)
2,"DroolYeast(2,592)
🇩🇰VIBY J, Denmark
2.1February 4, 2016
Can @ home. Aroma of straw, grain. Clear amber with white head, mostly diminishing. Light bitterness, light sweetness. Light body, watery feel, avg. carb., short finish.
Aroma
4
Appearance
4
Flavor
4
Mouthfeel
3
Overall
6",Pokal,Pokal Classic (Unibrew)
3,"MotherBrother(964)
🇩🇰Aalborg, Denmark
2.0September 7, 2015
Rated from backlog.
Drank straight from the can, so I don’t know how this beer…
Show more
Aroma
4
Appearance
1
Flavor
4
Mouthfeel
2
Overall
9",Pokal,Pokal Classic (Unibrew)
4,"TorbenJensen(1,793)
🇩🇰Valby, Denmark
1.0August 8, 2015
The fragrance is crisp hoppy flavor the water, thin and watery. No residue of some malt sweetness in this beer, just a hoppy bitterness which is not even particularly tasty.…
Show more
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
6",Pokal,Pokal Classic (Unibrew)
5,"DraftDodger(4,618)
🇩🇰Copenhagen, Denmark
1.8July 5, 2015
Kulhuse 4/7 2015. 33 cl can at my in-laws. Pours clear yellow with white head. Disappears almost immediately. Aroma is sweet with some sourish notes. Especially as the beer gets…
Show more
Aroma
3
Appearance
1
Flavor
4
Mouthfeel
2
Overall
8",Pokal,Pokal Classic (Unibrew)
6,"Meilby(13,072)
🇳🇴Kristiansand, Norway
2.1May 27, 2015
Can 330ml @ Sommerhus…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
7",Pokal,Pokal Classic (Unibrew)
7,"czlowiekwiadro(2,223)
🇵🇱Poland
2.2April 26, 2015
aromat bardzo lekki, słodowy, lekko kwaśny z odrobiną alkoholu. trochę przypomina zwietrzałe piwo. kolor ciemnego złota, klarowny, piana znikoma i szybko znika. w…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
7",Pokal,Pokal Classic (Unibrew)
8,"Horo(228)
🇵🇱Poland
1.9April 29, 2015
Piwo o przejrzystej, jasnobursztynowej barwie. Piana szybko zniknęła, aromat umiarkowany.
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
5",Pokal,Pokal Classic (Unibrew)
9,"RuneStumo(3,260)
🇳🇴Haugesund, Norway
2.5July 24, 2014
24.07.2014. 0,33l Can. Kolding. Tellow colour with white head. Fresh pilsner with a soft grassy aroma. Rather low on both malt and hops. Pretty fair lager.…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
2
Overall
8",Pokal,Pokal Classic (Unibrew)
