,맥주정보,검색이름,맥주이름
0,"Werckmeister(6,133)
🇦🇹Vienna, Austria
2.8March 23, 2019
0,33l bottle at home courtesy of Cunningham, big thanks. Couldnt read the BB date. brown color, small off-white head. smells caramel, molasses, spices, slight cardboard,…
Show more
BOTTLE
Aroma
6
Appearance
4
Flavor
5
Mouthfeel
3
Overall
10",Aass,Aass Bock
1,"BeerVegard(1,118)
🇳🇴Norway
3.6February 13, 2019
0,33l bottle. Pours clear brown with light beige head. Aroma of bread, malt, toast, caramel, christmas cake. Taste is malty, bread, caramel, toast. Pretty easy drinking.
BOTTLE
Aroma
7
Appearance
4
Flavor
8
Mouthfeel
4
Overall
13",Aass,Aass Bock
2,"Villyzzz(484)
🇫🇮Espoo, Finland
3.0December 25, 2018
Pours dark brown with small tan head. Aroma has sugars, malt and woodiness. Taste has sweet maltiness with some dark fruit. Decent.
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Aass,Aass Bock
3,"lmojoh(3,131)
🇳🇴Tromsø, Norway
3.5October 21, 2018
Aroma røsted malt, mørk malt, karamell, mørke frukter. Utseende sort med lyst beige skum. Smak mørk malt, røsted malt, karamell, mørke frukter, nøtter. Smaksrik middels fyldi…
Show more
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
4
Overall
14",Aass,Aass Bock
4,"tandembrauer(2,390)
🇳🇴Stavanger, Norway
3.6October 4, 2018
Shared bottle at Cardinal. Pours clear dark copper with off-white head. Aroma of caramel, lots of dark bread. Tastes slightly sweet with balancing bitterness. Medium bodied,…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
14",Aass,Aass Bock
5,"NosirIwont(3,552)
🇩🇰Husum, Denmark
3.2July 23, 2018
Bottle. 6.5% Best before 29.09.18. Pours a clear, deep reddish amber, with a light tan head. Decent lacing. Sweetish, dark/dried fruits aroma, with malt in the background. Light…
Show more
Aroma
7
Appearance
4
Flavor
6
Mouthfeel
3
Overall
12",Aass,Aass Bock
6,"FoamHead(45)
3.3March 4, 2018
Fairly heavy with caramel, bread and malt. Some earthy and leather notes that soften it. Good, but nothing amazing.
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
3
Overall
14",Aass,Aass Bock
7,"Jyrsa(1,465)
3.0December 15, 2017
Bottle from OSL. Dark reddish brown, almost clear with small cream head. Sweet malt, dough, something earthy. Leaves, herbs, lots of caramel and sweet lager. Nicer than I expected.
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
4
Overall
10",Aass,Aass Bock
8,"SaintMatty(8,988)
🇸🇪Uppsala, Sweden
3.6October 25, 2017
330ml Bottle - Dark brown with red tinges. Raisins, berries and a hint of leather in the aroma. Fruity and fairly sweet taste with malt, raisins, caramel and berries standing out. A…
Show more
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
16",Aass,Aass Bock
9,"ectuohy27(1,741)
🇺🇦????, Ukraine
2.7October 22, 2017
It's a style I quite like, but sadly this doesn't cut it for a dunkler bock on a wintry late october night--too hoppy, not enough malt character, not ANY alcohol detectable, in…
Show more
Aroma
4
Appearance
4
Flavor
6
Mouthfeel
4
Overall
9",Aass,Aass Bock
10,"Kauge(2,508)
🇪🇪Tallinn, Estonia
3.3October 15, 2017
Bottle, gift from Helsinki. BB 20.02.2018. Medium brown with light beige head. Pretty delicate nutty malt aroma, earthy, leafy, somewhat herbal even. Tastes modest malty sweet…
Show more
Aroma
7
Appearance
4
Flavor
6
Mouthfeel
3
Overall
13",Aass,Aass Bock
11,"adamnase(1,437)
🇫🇮Kronoby, Finland
3.5September 30, 2017
33cl bottle, Alko. Pours mahogany color with a small white head. Aroma has bread, nuts, mämmi aroma and flavor. Heavy malty and nutty. Rye, liquid bread, hops, molasses. fu…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
13",Aass,Aass Bock
12,"brewberg(16)
🇳🇴Drammen, Norway
3.1September 21, 2017
Nice aroma with both some clear caramel and some hidden dark fruits and toast. My senses might have played me a little trick but I am quite sure there was a some really subtle…
Show more
Aroma
6
Appearance
4
Flavor
5
Mouthfeel
3
Overall
13",Aass,Aass Bock
13,"thellgren(1,817)
🇫🇮Helsinki, Finland
3.6September 10, 2017
0.33 l bottle from Alko Arkadia, Helsinki. Appearance is brown, clear and with a nice head. Taste has liquorice combined with sweet malts. Nice balanced strong beer with…
Show more
Aroma
7
Appearance
3
Flavor
8
Mouthfeel
5
Overall
13",Aass,Aass Bock
14,"crossovert(16,747)
🇺🇸Chicago, United States
2.9July 22, 2017
33cl embossed bottle. Dark brown pour. Aroma is spicy, fruit, vinegar, herb. Flavor is melon, vinegar, spice, dark malt, metallic. Not a top 50. Name is top 50 though.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
13",Aass,Aass Bock
0,"Hermod(12,588)
🇫🇮Vantaa, Finland
3.7June 21, 2017
33cl bottle, Alko. 
The beer pours mahogany color, thin white head. 
Nutty, bready, mämmi aroma and flavor. Heavy malty and…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
15",Aass,Aass Bock
1,"jookos(8,353)
🇫🇮Finland
3.3June 16, 2017
Bottle, alko kyrkslätt. Dark brown clear. Malty, doughy smooth bready nose, light roast, dark doughy like. Med full bodied, light metallics. Flavourful, nice sweetness, bitters…
Show more
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Aass,Aass Bock
2,"mjs(9,643)
🇫🇮Helsinki, Finland
3.3June 10, 2017
(Bottle, 0.33 l - BB date unreadable, from Alko, 20170609) The beer poured dark brown and clear. Its head was medium sized and white. Aroma had malts, molasses and cocoa.…
Show more
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Aass,Aass Bock
3,"RexTalionis(4,102)
🇫🇮Finland
3.6June 3, 2017
Bottle. Clear mahogny brown in color with a tan head. Sweetness, bready dark malts and cocoa powder in aroma. Bready malty taste as well, mild bitterness in the…
Show more
Aroma
8
Appearance
3
Flavor
7
Mouthfeel
3
Overall
15",Aass,Aass Bock
4,"TET(4,587)
🇫🇮Kaarina, Finland
3.6June 2, 2017
A dark, reddish borwn beer, a head is small and light beige. Aroma has dried fruits with plums, some breadyness, maltyness with honey. Quite sweet aroma. Taste has dried…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
14",Aass,Aass Bock
5,"Maakun(10,312)
🇳🇱The Hague, Netherlands
3.2April 25, 2017
Bottle shared thanks to my brother. Clear amber with small beige head. Light cardboard, pils malts, caramel, light dried fruit, soft earthy notes. Medium sweet and light bitter. Over…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
4
Overall
13",Aass,Aass Bock
6,"gripweed57(4,865)
🇺🇸Hamilton Square, United States
3.7April 7, 2017
From old tasting notes. Translucent reddish brown color. Tan head that dissapates quickly. Intense smoky, sweet roasted malt nose. Full roasted malt flavor is sweet at first, the…
Show more
Aroma
7
Appearance
4
Flavor
8
Mouthfeel
4
Overall
14",Aass,Aass Bock
7,"ANZUShophunter(1,750)
🇦🇺Brisbane, Australia
3.6July 5, 2020
Rating from old records. One of the first bock's I tried and led us to homebrew the style. Still a fan a quarter century later.
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
14",Aass,Aass Bock
