,맥주정보,검색이름,맥주이름
0,"flying_pig(2,382)
🇮🇪Ireland
2.2December 19, 2016
355ml Can from Complejo La Princesa, Cienfugos, Cuba (20 CUP):…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
3
Overall
9",cacique,Cacique
1,"markschiedon(692)
🇳🇱Netherlands
2.8May 30, 2016
Drinking from a 33 cl bottle. 
Not much aroma. 
The clear golden beer has a small white…
Show more
Aroma
5
Appearance
2
Flavor
6
Mouthfeel
4
Overall
11",cacique,Cacique
2,"Oakes(25,348)
🇨🇦Kelowna, Canada
1.4February 24, 2016
Dull gold colour. No head. Grainy nose with a vague hop extract note. A little sweetish, a little fizzy. Really hollow body, disappearing in the finish. Not offensive but just another…
Show more
Aroma
3
Appearance
1
Flavor
2
Mouthfeel
2
Overall
6",cacique,Cacique
3,"Desverger(21,898)
🇩🇰Copenhagen, Denmark
2.4November 3, 2015
Bottle at Tuesday Share, Taphouse, Copenhagen - (my first Cuban beer!) clear yellow pour with small white head. Aroma and taste is grassy and grainy, some straw and hay, light…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",cacique,Cacique
4,"joergen(36,570)
🇩🇰Frederiksberg, Denmark
2.4November 3, 2015
Can.
Clear yellow colored with a medium sized white…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",cacique,Cacique
5,"Borup(21,013)
🇩🇰Albertslund, Denmark
2.9November 3, 2015
33 cl. can. Clear golden colour with a wite head. Aroma and flavour with a white head. Aroma and flavour of malt, hops, fruit, and bitterness.
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",cacique,Cacique
6,"Ungstrup(46,682)
🇩🇰Citizen of the universe, Denmark
2.7November 3, 2015
Bottled. A yellow beer with a yellowish head. The aroma has notes of malt and cardboard. The flavor is sweet with notes of cardboard and straw, leading to a bitter finish.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",cacique,Cacique
7,"yespr(54,637)
🇩🇰Copenhagen, Denmark
2.3November 3, 2015
35.5 cl can. Pours clear and golden yellow with a white head. Aroma is toasted malty and slight grainy. Bitter, grainy and toasted. Flat cornish and straw finish.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
9",cacique,Cacique
8,"Taboada(3,741)
🇪🇸Compostela (Galiza), Spain
1.3October 1, 2015
Can taste on the 14/09/2015 at Cienfuegos (Cuba). Cuban beer in a cuban atmosphere....great atmosphere bad beer and very similar to Mayabe. Next one please!
Aroma
2
Appearance
1
Flavor
3
Mouthfeel
2
Overall
5",cacique,Cacique
9,"prawlie(1,705)
🇬🇧England
2.0September 23, 2015
Can in a bar in Havana on a very hot day. Looks like fizzy apple juice. Its a bit like Cuban Coors, incredibly bland yet somewhat refreshing in 35°C heat. Have Bucanero instead.
Aroma
5
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",cacique,Cacique
10,"SVD(3,986)
🇳🇱Netherlands
2.6August 20, 2015
Can at home, missed the part its almost a year past its best before date... but well lets give it a go.... golden beer, small head, aroma is not very much, hint of grain, taste is the…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",cacique,Cacique
11,"MiP(18,140)
🇩🇰Sønderborg, Denmark
2.4August 4, 2015
Can, 4.5%. Weak grainy aroma. Clear golden colour. Small unstable frothy white head. The flavour is mildly grainy and bready. Decent malt note. Low bitterness, and not…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
8",cacique,Cacique
12,"Bamsen78(7,139)
🇩🇰Sønderborg, Denmark
2.8August 4, 2015
Can. Pours clear golden with small white head. Clear aroma of yeast and malt, with notes of hops and touches of citrus. Bitter, hoppy flavour with notes of malt and yeast and…
Show more
Aroma
6
Appearance
4
Flavor
5
Mouthfeel
3
Overall
10",cacique,Cacique
13,"Grumbo(12,237)
🇬🇧Ipswich, England
2.3January 7, 2015
Can located in a store in Holguin, Cuba. Pours a golden yellow colour with a small off-white head. Aroma of corn, grass and malt. Rather thin, though crisp and as Cuban lage…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",cacique,Cacique
14,"ogivlado(11,548)
🇭🇷Zagreb, Croatia
1.6September 12, 2014
Canned 355ml. -Courtesy of and shared with Marko, thanks. Yellow/golden coloured, small airy white head, corn in the nose. Weak sweetish malty, corn and slight herbal with…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",cacique,Cacique
0,"Marko(10,283)
🇨🇿Prague, Czech Republic
1.4September 7, 2014
Enormous thanks to Krešo for bringing this from Cuba!
Poured a golden body with a thick whtie head. Better than expected really. Stinky corn aroma, sweetish and eggy. Mild…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
4",cacique,Cacique
1,"StoutHead(1,001)
🇩🇰Denmark
2.5April 29, 2014
Can. Pours golden with a small off-white head. Aroma of malt and corn. Taste is of malt, hops, grain and flowers. Thin, watery and very average. Very crisp. Good in the Caribbean…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",cacique,Cacique
2,"Erzengel(12,957)
🇩🇪Saarland, Germany
2.3February 23, 2014
355 ml can. Pale-golden in the glass, the beer starts very watery. A few malty hints are in the mainpart tastable, a few mouldy hops in the end. The aftertaste is very watery…
Show more
Aroma
4
Appearance
4
Flavor
4
Mouthfeel
4
Overall
7",cacique,Cacique
3,"Beerhunter111(32,693)
🇩🇪Beerland, Germany
1.7January 20, 2014
330ml Dose. Goldgelbes Bier mit geringe Schaumkrone. Geruch leicht malzig getreidig. Geschmack wässrig malzig mit minimaler Herbe.
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
3
Overall
7",cacique,Cacique
4,"gunnfryd(18,256)
🇳🇴Kristiansand, Norway
1.6January 15, 2013
Can. Golden colour with a white head. Aroma is corn, malt, grass. Flavour is corn, malt, fruit, grass, flower, hop. Thin body. Boring beer.
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
5",cacique,Cacique
5,"Geokkjer(7,700)
🇳🇴Kristiansand, Norway
1.9November 2, 2012
Can. Pours golden with a small off-white head. Aroma of water, malt, slight caramel and corn. Flavor is sweet and fruity with some malt, red apples and herbs. Thin body, average…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
7",cacique,Cacique
6,"yngwie(19,287)
🇳🇴Kristiansand, Norway
1.6November 2, 2012
Can. A clear, golden beer topped by a small, white head. Very weak aroma, with some notes of corn, fruityness and pale malts. Flower hints. The flavor is equally boring and…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
5",cacique,Cacique
7,"Meilby(13,072)
🇳🇴Kristiansand, Norway
2.0November 2, 2012
Can 330ml @ Geokkjer…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
6",cacique,Cacique
8,"Rodriguez(357)
🇪🇨Quito, Ecuador
1.6March 3, 2012
Something between  Mayabe and Cristal, this one is the typical industrial lager but wit a little bit more malty flavor. Not a worth try.
Aroma
1
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",cacique,Cacique
