,맥주정보,검색이름,맥주이름
0,"bdleedahl(4,072)
🇩🇪Germany
3.2October 31, 2020
Not bad, but defintely more ale-like. Lots of remaining long chain sugars. Clear and mass produced. Beertime athens
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
1,"Jow(5,696)
🇺🇸The Hop, United States
2.6January 25, 2020
Bottle at Great Greek.  Very blue bottle.  Clean lager nothing overalls off. Grains and grass and light hops.  Crisp.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
12",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
2,"Kleg(1,613)
🇺🇸The Beach, United States
2.7December 24, 2019
Bottle from Downtown Produce. Pours a crystal clear gold color with a large white head and great retention.  Good lacing.  Skunky Euro lager aroma. Pretty standard Euro lager…
Show more
BOTTLE
Aroma
3
Appearance
4
Flavor
6
Mouthfeel
3
Overall
11",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
3,"ChrisOfstad(4,260)
🇳🇴Hamar, Norway
2.5November 19, 2018
From backlog. On tap at Bertine, Athens, Greece. Pale yellow with white head. Malts, hops,
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
4,"zvikar(11,249)
🇮🇱Ramat Gan, Israel
1.0May 24, 2018
Pours yellow with a small head. Diacetyl aroma with butter and cardboard. Tastes butter with diacetyl and oxidation. Light body
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
1
Overall
3",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
5,"kerenmk(6,767)
🇮🇱Tel Aviv, Israel
3.3May 5, 2018
On tap at Beertime Athens, 15.4.18. Clear blond with a foamy white head. Crisp grainy aroma, some grass. Soft bitterness, lightly toasted and mineral hop taste. Medium body, bitter…
Show more
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
3
Overall
13",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
6,"mcberko(32,007)
🇨🇦Vancouver, Canada
2.1April 24, 2018
On tap at Beer Time, pours a clear pale yellow with a small white head. Aroma brings out light straw, not much else to speak of. Flavour is clean, with straw, cereal notes and…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
7,"DeanF(7,808)
🇨🇦New Westminster, Canada
2.7April 10, 2018
Chunky white head and yellow body. Smells of sweet and creamy malts, banana even, sweet like a vanilla sundae. Flavour is soft grain and some sweetness with a sugary…
Show more
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
2
Overall
11",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
8,"Blairgus(4,675)
🇺🇸United States
3.0May 31, 2017
30 May 2017, Bottle. faintly light and hazy yellow, clear, steady bubbles. nose is sweet, floral, straw malt. med/thin body, mildly creamy and fizzy. sweet straw malt, lightly…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
9,"adamnowek(5,965)
🇳🇱Amsterdam, Netherlands
3.4March 11, 2017
Bright golden with a luscious head. Aroma is grains and a hint of grass. Taste is lightly citric but primarily clean. Very easy drinking.
Aroma
6
Appearance
5
Flavor
7
Mouthfeel
4
Overall
12",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
10,"Grumbo(12,237)
🇬🇧Ipswich, England
2.9December 25, 2016
Bottle at the Poseidon restaurant, Miami Beach. Pours golden with a small white head. Aroma of cereal, light tropical fruits, touch of chocolate. Medium sweetness, light bitterness.…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
11,"jamwnukers(262)
🇵🇱Legionowo/¯yrardów, Poland
1.9October 8, 2016
Aromat - Słaby, lekko kukurydziany, chlebowy. Ogólnie bardzo słabo.…
Show more
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
3
Overall
6",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
12,"fluffy(2,459)
🇺🇸St Petersburg, United States
1.4September 23, 2016
Exactly what you would expect for a mass produced European lager from a country not known for quality beer.…
Show more
Aroma
2
Appearance
2
Flavor
3
Mouthfeel
2
Overall
5",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
13,"zvsn(5,415)
🇮🇱Israel
1.5August 21, 2016
Bottle sample at a tasting. Thanks Lior D. Clear yellow. Aroma is oxidized, corn and diacetyl. Flavors of cardboard, honey and vegetables. Light-bodied. Nasty.
Aroma
2
Appearance
3
Flavor
3
Mouthfeel
2
Overall
5",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
14,"rayaron(4,684)
🇮🇱Kfar Saba, Israel
1.3August 19, 2016
Bottle sample at a tasting at Max’s place. Thanks Lior D. Clear yellowish with white head. Aroma of sweet fruits, diacetyl and flowers. Sourish flavor with notes of corn sugar…
Show more
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
2
Overall
4",Zeos,ZEOS Makedoniki Syntaghy (Blue Mak)
