,맥주정보,검색이름,맥주이름
0,"charlotte(6,859)
🇩🇰rødovre, Denmark
3.0January 20, 2021
Bottle.Golden colour with medium off white head.Aroma of malt,grain and hops medium sweet and mild nice easy to drink beer.
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Safari,Safari Lager
1,"TrappistTamer58(1)
3.9July 20, 2020
Safari bia bora has a chupa ndogo 375ml safari kubwa ml500 INA hangovers sana
@ Tanzanian Breweries (SABMiller)
Aroma
9
Appearance
5
Flavor
10
Mouthfeel
5
Overall
10",Safari,Safari Lager
2,"Gurthnar(9,056)
🇸🇰Bratislava, Slovakia
2.6February 20, 2020
Bottle at a tasting. Sweetish, corny, but otherwise pretty clean, even easy drinking, relatively okay. I dont have a big problem here.
Aroma
4
Appearance
4
Flavor
4
Mouthfeel
3
Overall
11",Safari,Safari Lager
3,"Cuso(12,309)
🇸🇰Bratislava, Slovakia
2.3February 20, 2020
Bottle from friend, many thanks. Golden color with with white head. Malty aroma. Taste the same.
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Safari,Safari Lager
4,"dannyhill(1,180)
🇸🇰Slovakia
1.8February 20, 2020
C: light amber
N: malt
P: malty, lightly hoppy, gently grassy. Bland, thin. Not…
Show more
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Safari,Safari Lager
5,"MisoW(5,187)
🇸🇰Bratislava, Slovakia
2.2February 20, 2020
Can. Pours golden color, white head. Aroma of malt. Taste is medium sweet, malty.
CAN
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Safari,Safari Lager
6,"m7hildeb(703)
2.8January 13, 2020
Can. Clear dark golden colour with a medium fine pored white head, nose is grainy and grassy with fruity and floral hints and notes of red and green apples, taste is sweet,…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
2
Overall
11",Safari,Safari Lager
7,"dimeon(1,602)
🇿🇦Johannesburg, South Africa
2.7July 4, 2019
A: Clear gold with a small white head
N: Pale malt
T: Very mild some malt and…
Show more
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Safari,Safari Lager
8,"Werckmeister(6,133)
🇦🇹Vienna, Austria
3.0February 10, 2019
0,5l from can in Serengeti National Park. clear golden color, small white head. Smells tobacco, ripe fruits, bit citric, earthy. ok smell. Medium body, soft carbonation, slick mouthfeel.…
Show more
CAN
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
11",Safari,Safari Lager
9,"jercraigs(13,413)
🇨🇦Toronto, Canada
2.6January 24, 2019
2019-01-17. Crisp body, quick head. Aroma is mild, very lightly stale cereal malt. Flavour of cereally malt. Average to light bodied palate, soft carbonation. Better than expected…
Show more
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Safari,Safari Lager
10,"fiulijn(26,305)
🇨🇦Vancouver, Canada
2.2January 19, 2019
Courtesy of Maureen
Pale blond colour. Trying this one side to side with Kilimanjaro, and this one is actually drinkable.
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
9",Safari,Safari Lager
11,"beerplace(5,575)
🇨🇦Vancouver, Canada
2.7January 18, 2019
375ml bottle at Matt's.
Appearence: clear golden
Aroma: caramel malt and lagery hops…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Safari,Safari Lager
12,"fiery1(3,797)
🇨🇦Vancouver, Canada
2.4January 18, 2019
375ml bottle @ Matt's. Pours a clear light golden colour with a small white head. Nose is skunky and vegetal. Flavour is quite vegetal, light cabbage. Light bodied, mild carbonation,…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",Safari,Safari Lager
13,"Ferris(23,110)
🇨🇦Burnaby, Canada
2.6January 18, 2019
Sweet pale malts.  Clear gold with a decent white head. Sweet pale malts and not much else.
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Safari,Safari Lager
