,맥주정보,검색이름,맥주이름
0,"Ascelja(3,973)
🇨🇿Neratovice, Czech Republic
1.8December 19, 2020
#3872
Clear, deep gold, without head. Malty aroma, touch of metal. Taste is moderately bitter, lightly sweet, spicy hops, metal,…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
6",Magnus,Magnus Magister Premium Lager
1,"Rotin(3,981)
🇨🇿Neratovice, Czech Republic
2.1September 19, 2020
Bottle 0.33l. Clear, gold colored. AROMA- spicy hops, malt. FLAVOR- slightly sweet, moderately bitter, spicy hops, malt. Medium bodied.…
Show more
BOTTLE
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
7",Magnus,Magnus Magister Premium Lager
2,"LoFi(1,827)
🇸🇪Göteborg, Sweden
2.7September 25, 2019
Bottle, Rhodes.
Golden, white head.
Sweet, reasonably malty, salty, low bitterness, bread, some…
Show more
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Magnus,Magnus Magister Premium Lager
3,"SonOfAnarchy(960)
🇸🇭St Helena
3.0June 21, 2019
Tap. Pours clear golden with an average white head. Aroma of skunkiness, slight malt, herbal notes and grassy hops. Taste is dry with an average bitterness. Flavors of grassy…
Show more
TAP
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
11",Magnus,Magnus Magister Premium Lager
4,"FROTHINGSLOSH(10,032)
🇺🇸GREENSBURG, United States
2.0September 30, 2018
Mom brought this one back from a trip to Greece. ++ Sampled from a green bottle this beer poured a dark golden color with a large foamy yellow-white head that left minimal…
Show more
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
3
Overall
7",Magnus,Magnus Magister Premium Lager
5,"alex_leit(11,288)
🇧🇾Minsk, Belarus
2.1August 26, 2018
Bottle. Golden color, good white foam. Aroma: sweet malt wort, a little diacetyl and spicy hops. Taste: malt, moderately pure, wort, light hop bitterness, watery.
Aroma
3
Appearance
4
Flavor
3
Mouthfeel
3
Overall
8",Magnus,Magnus Magister Premium Lager
6,"Borresteijn(9,396)
🇳🇱Heerhugowaard, Netherlands
2.4August 4, 2018
33cl Bottle at Likehome, Ermoúpolis. Just slightly hazy golden colour, white head. Aroma is sweet, malty, hint of sourness. Flavour is medium sweet, malty, light grassy, soft…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",Magnus,Magnus Magister Premium Lager
7,"kingstoni(2,833)
🇫🇮Finland
2.0July 24, 2018
Bottle.  Clear golden color with a medium sized frothy white head.  Aroma of grain and malt water. Sweet taste with just some bitterness.  Thin body.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
7",Magnus,Magnus Magister Premium Lager
8,"HogTownHarry(8,801)
🇨🇦Toronto (Harbourfront), Canada
2.3March 23, 2018
December 27, 2016 - bottle - with jercraigs, mabel, biegaman and others. New country??? Clear pale gold, decent white head. Simple, sweet, vaguely grassy aroma - not much pvc &…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Magnus,Magnus Magister Premium Lager
9,"paleassasin(2)
1.6August 13, 2017
Very acid in an unpleasant way with notes of herbs, white bread and low-quality alcohol. Can only appease the thirst on the beach.
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Magnus,Magnus Magister Premium Lager
10,"Trolle(216)
2.4August 7, 2017
Lokal øl fra Rhodos. Gylden med pænt skum. Lidt svag i smagen men trods alt lidt mere end en typisk pilsner.…
Show more
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Magnus,Magnus Magister Premium Lager
11,"kryon(4,719)
🇸🇪Hässelby, Sweden
2.2July 8, 2017
Pours pale yellow with low white head 
Aromas of grainy malts, some herbs, bread and…
Show more
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
9",Magnus,Magnus Magister Premium Lager
12,"indrekr(703)
🇪🇪Estonia
2.9June 29, 2017
Appearance: golden, clear, white foam, minimal head, vanishes quickly. Aroma: bread, straws, quite weak. Taste: medium sourness, lightly bitter, nice bread taste. Palate:…
Show more
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
4
Overall
10",Magnus,Magnus Magister Premium Lager
