,맥주정보,검색이름,맥주이름
0,"HenrikSoegaard(17,578)
🇩🇰Randers, Denmark
2.7April 9, 2020
Frothy white good mostly diminishing head. Amber colour. Light malty and hoppy aroma. Light bitter flavor. Average light bitter finish. Oily palate.
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Divo,Divo Pivo
1,"fonefan(65,442)
🇩🇰VestJylland, Denmark
3.1March 3, 2020
Bottle 500ml. @ home.

[ As Divo Pivo (Диво Пиво) ].…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Divo,Divo Pivo
2,"ueptergupta(22)
3.5October 15, 2019
аромат на трева и лек цитрус, трайна пяна и продъжителен характерен възкисел вкус.
BOTTLE
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
4
Overall
14",Divo,Divo Pivo
3,"gunnar(13,550)
🇳🇴Sandnes, Norway
3.3October 9, 2019
Shared bottle at BarBarossa, Sofia. Pours hazy golden with a bog creamy white head. Aroma of weak fruity hops. Taste is light dry fruity, weak sweet creamy malty bodied, ok
BOTTLE
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
4
Overall
13",Divo,Divo Pivo
4,"je_corn(197)
2.3August 30, 2019
Cloudy, murky yellow, slightly off white foam that doesn’t last. Hardly any nose, maybe a bit of citrus. Medium to high carbonization, hoppy taste of citrus, slightly stale. Bitter…
Show more
BOTTLE
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
9",Divo,Divo Pivo
5,"harrisoni(23,675)
🇬🇧Ashford, England
3.0June 17, 2019
4.5% On tap at Kanaal Sofia. Slight bread slight herb hop blond ale. malts are fine a herby hoppy finish. quite bitter. ok. floral hop
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Divo,Divo Pivo
6,"popiela(1,363)
🇵🇱Poznañ, Poland
2.5January 26, 2019
Butelka. Aromat delikatnie chmielowy i estrowy. W smaku naftowe, umiarkowana goryczka.
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
3
Overall
10",Divo,Divo Pivo
7,"anstei(3,816)
🇨🇭Switzerland
1.8January 9, 2019
Bottle. Pours cloudy amber. Aroma is candy, vegetables. Body is medium, super bitter, more vegetables. Very off. Lively carbonation, also sour. Yuk.
BOTTLE
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
6",Divo,Divo Pivo
8,"LazyPyro(5,281)
🇬🇧Cheltenham, England
3.0December 11, 2018
0.5L bottle. Pours a bit of a dirty hazy orange colour with a large white head. Aroma of citrus zest, grassy, sweet-ish malts. Taste is the same, citrusy, zesty, orange, malts, rindy…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Divo,Divo Pivo
9,"nickel(1,668)
🇺🇦Ukraine
2.4August 23, 2018
Hazy copper beer with white head. 
Aroma: herbs and malt. 
Taste: herbs, citrus, notes of tropical fruits. Weird waterly…
Show more
Aroma
5
Appearance
4
Flavor
5
Mouthfeel
2
Overall
8",Divo,Divo Pivo
