,맥주정보,검색이름,맥주이름
0,"MartinNaxera(517)
🇨🇿Pilsen, Czech Republic
2.6January 6, 2021
Not an interesting beer but is pretty drinkable, if you are looking for something to drink with your meal
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Z채hringer,Zähringer German Beer Premium
1,"bilcho1(1,406)
🇧🇬Ruse, Bulgaria
1.7July 4, 2020
Can from Billa, drunk at home on a baking hot July evening. Crystal clear palest of straw, some head and lacing and a stream of fast-rising carbonation. On the nose, dull biscuity…
Show more
CAN
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Z채hringer,Zähringer German Beer Premium
2,"kolemkoukolem(2,215)
🇨🇿Pilsen, Czech Republic
1.2February 14, 2020
# 1831; 2/2020. Metal and grains in aroma. Straw body. Harsh bitter, metal, sour. Very bad beer - poured it down the toilet. 0,5 l can, market, Prague.
CAN
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
1
Overall
5",Z채hringer,Zähringer German Beer Premium
3,"Grzesiek79(5,906)
🇵🇱Radom, Poland
1.9December 26, 2018
Can from Billa in Slovakia. Piwo ma srednia piane oblepia pokal pilsnerski, jasno zlocista piana, mało slodowe lekko wytrawne, ale niestety wodniste. Bardzo przecietne piwo
CAN
Aroma
2
Appearance
2
Flavor
5
Mouthfeel
2
Overall
8",Z채hringer,Zähringer German Beer Premium
4,"Goldbarren(3,666)
🇦🇹Vienna, Austria
2.2November 22, 2018
getrunken im Frühling 2013
Deutsches Billigbier, welches nach Tschechien exportiert…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Z채hringer,Zähringer German Beer Premium
5,"Hermez(2)
🇨🇿Prague, Czech Republic
2.0September 30, 2018
Quite an uninteresting lager, missing any kind of spark or crispness. I've bought it just because of the Oktoberfest time, but wouldn't give it another try.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
7",Z채hringer,Zähringer German Beer Premium
6,"Rubin77(6,380)
🇧🇪Brussels, Belgium
2.2July 31, 2018
F: big, white, good retention.
C: straw to pale gold, clear.…
Show more
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Z채hringer,Zähringer German Beer Premium
7,"pytrysek(705)
2.4November 29, 2018
Can 500ml from Billa. Light body. Very pale yellow color. Blend taste, low bitterness, straw flavor and bit harsh.
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Z채hringer,Zähringer German Beer Premium
8,"beeraholic29(402)
🇸🇰Dunajská Streda, Slovakia
2.1July 4, 2018
Megjelenésben még kívánatos s szép, de már a többi hagy maga után kívánni valót. Illatban nem hoz semmi izgalmat, pici édeskés maláta s leheletnyi gyümölcsösség. A komló…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Z채hringer,Zähringer German Beer Premium
9,"Jingis(2,117)
🇸🇰Bratislava, Slovakia
2.4June 3, 2018
V krupine na oslave. Vona leziakova. Farba zlatista. Chut leziakova. Trochu sladova.
Aroma
5
Appearance
4
Flavor
5
Mouthfeel
4
Overall
6",Z채hringer,Zähringer German Beer Premium
10,"Zlotta(6,861)
🇩🇪Hagen, Germany
2.5May 17, 2018
Sampled from 0.5 l can from local 'Billa', canned in April 2018. Clear, golden yellow with a medium large, frothy, slowly diminishing, white head. Sweetish, minimally grassy-spicy…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Z채hringer,Zähringer German Beer Premium
11,"z87(2,545)
🇨🇿Frydek-Mistek, Czech Republic
1.8December 1, 2019
Divné marketové pivo, které jsem ochutnal po zakoupení v české Bille, hodně zbytečný import.
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",Z채hringer,Zähringer German Beer Premium
12,"efeesse(1,189)
🇩🇪Ingolstadt, Germany
2.6November 4, 2017
Light color aspect, average carbonized, soft bitterness, not much foam, (bought a 50cl can in Billa supermarket, Praha, CZ #596)(#DE 60)(#1 Rhineland-Palatinate).
Aroma
5
Appearance
4
Flavor
5
Mouthfeel
4
Overall
8",Z채hringer,Zähringer German Beer Premium
13,"mikske79(1,960)
🇩🇴Puerto Plata, Dominican Republic
3.0September 13, 2017
De geur is niets speciaals. De smaak daarentegen valt goed mee. Een van de betere premium/pils-bieren uit Duitsland dat ik al gedronken heb
Aroma
5
Appearance
3
Flavor
7
Mouthfeel
2
Overall
13",Z채hringer,Zähringer German Beer Premium
14,"jrh2254(478)
🇬🇧burton-on-trent, England
2.0August 5, 2017
Pours pale yellow, no head , little aroma, typical mass produced 4.8% lager. Ok but no outstanding features.…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Z채hringer,Zähringer German Beer Premium
0,"MrGrigg182(497)
🇷🇺Tambov, Russia
1.4May 3, 2017
Can 0.5
Очень плохое пиво, премиумом тут и не…
Show more
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
1
Overall
4",Z채hringer,Zähringer German Beer Premium
1,"kamanova_boy(1,578)
🇸🇰Bratislava, Slovakia
1.5March 6, 2017
Can. Light white head, light yellow colour, no distinguishable aroma. Malty taste, very watery.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
1
Overall
6",Z채hringer,Zähringer German Beer Premium
2,"Marko(10,283)
🇨🇿Prague, Czech Republic
1.9December 29, 2016
Can 0.5l from a Billa in Split. Completely forgot to rate this before! Golden, white head. Aroma... herbal, grainy, slightly metallic. A bit sweetish. Cheap taste, herbal, grainy, slightly…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
7",Z채hringer,Zähringer German Beer Premium
3,"heavy(2,948)
🇭🇷Split, Croatia
2.1December 6, 2016
Sep. ’16. A 0.5 l can than poured a pale yellow body with medium to smaller albeit persistent head. Aroma of grain, hay and lemon. Flavor was moderately bitter, herbal, grassy…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Z채hringer,Zähringer German Beer Premium
4,"Teran(430)
🇷🇸Belgrade, Serbia
2.4November 7, 2016
Typical German lager in colour, taste and everything else, with carbonation quality above average level of quality. Surprise, surprise, it is so bad as lager can be. Cheap but…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
12",Z채hringer,Zähringer German Beer Premium
5,"kerenmk(6,765)
🇮🇱Tel Aviv, Israel
2.5August 26, 2016
Can. Clear gold with a white head. Aroma of straw and sweetness, tastes a little sweet and a little metallic. Light body, generic bitter finish. Mediocre and drinkable.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Z채hringer,Zähringer German Beer Premium
6,"nephirem(1,475)
🇭🇷Croatia
1.2August 10, 2016
Clear golden pour with medium sized, soapy white head. Generic smell of malts, yeast and corn.…
Show more
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
1
Overall
4",Z채hringer,Zähringer German Beer Premium
7,"Hrc_Cro(1,012)
🇭🇷Zagreb, Croatia
2.1July 20, 2016
Clear golden color with ugly white head. Aroma of grain, malt, grass, vegetables and parfume. Taste is bitter and little sweet and sour.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
3
Overall
8",Z채hringer,Zähringer German Beer Premium
8,"FireGlider(1,240)
🇭🇷Zagreb, Croatia
2.5July 14, 2016
Golden color with small white head. Light malty, light bitter. Not bad for what it is.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
10",Z채hringer,Zähringer German Beer Premium
9,"alex_leit(11,288)
🇧🇾Minsk, Belarus
1.5June 15, 2016
Can 500 ml. Straw-yellow color. Aroma: grain, malt, boled corn. Taste: malty, a bit of fruits, sadness.
Aroma
3
Appearance
3
Flavor
2
Mouthfeel
2
Overall
5",Z채hringer,Zähringer German Beer Premium
10,"Tony_Grayne(648)
🇧🇾Minsk, Belarus
2.1May 14, 2016
500 ml can. Pours pale straw colour. 2 finger porous later airy head. Aroma: sweet light malts, corn. Taste: clean malts, sweetish grain, minimum bitter. Light bodied. I’d say nothin…
Show more
Aroma
2
Appearance
2
Flavor
4
Mouthfeel
2
Overall
11",Z채hringer,Zähringer German Beer Premium
11,"GenkiGonzo(1,092)
🇯🇵Kyoto, Japan
3.0April 16, 2016
Can from O’Donovans. Clear, pale gold with no head. Sweet biscuit and hay aroma. Fairly bitter, nothing special but drinkable enough.
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
2
Overall
12",Z채hringer,Zähringer German Beer Premium
12,"Koelschtrinker(28,840)
🇩🇪Brewver-Town, Germany
1.7April 14, 2016
Heller trockener Antrunk. Wässrig, plörrig metallern, die Herbe sinkt. Zum Ende wie zu Beginn plörrig. 10/6/7/5/6/5
Aroma
2
Appearance
3
Flavor
3
Mouthfeel
2
Overall
7",Z채hringer,Zähringer German Beer Premium
13,"einherjar(739)
🇭🇷Rijeka, Croatia
1.5April 5, 2016
Pale golden color, medium white head. Malty aroma. Taste light sweet, grass, unpleasent bitterness.
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
1
Overall
5",Z채hringer,Zähringer German Beer Premium
14,"azzie(822)
🇭🇷Pula, Croatia
1.5March 6, 2016
Can 0,5l from Billa supermarket. Clear golden liquid. Average head. Smell of cardboard and corn. Medium body, average to heavy carbonation. Taste is corny, bitter, metal, a bit sour.…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
3
Overall
4",Z채hringer,Zähringer German Beer Premium
0,"veceo(1,361)
Pula, CROATIA
1.2February 17, 2016
Clear yellow color, big white head with some retention and lacing. Aroma of vegetables, corn, green apples, hay. Grainy taste, metalic, watery, cheap hops, vegetable soup, acidic.…
Show more
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
1
Overall
4",Z채hringer,Zähringer German Beer Premium
1,"DoctorHU(1,495)
🇺🇦Transcarpathia, Ukraine
2.2February 2, 2016
0.5l can. Clear golden color, much limpid one with a modest bubbly presence, discreet head of good duration. Simple and metallic aroma, notes of malty, grassy, dampen corn. Good…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Z채hringer,Zähringer German Beer Premium
2,"vinivini(6,192)
🇧🇾Homiel, Belarus
3.0January 23, 2016
Clear pale golden, tall dense fluffy head turning airy soon. No proper lacing. Average retention. Aroma of plain grains & hay. Light body. Thin texture. The taste reveals grainy sweetness…
Show more
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
3
Overall
12",Z채hringer,Zähringer German Beer Premium
3,"zvsn(5,415)
🇮🇱Israel
2.1January 12, 2016
Can. Clear yellow golden with a stable white head. Aroma and taste of malt, corn and some yeast, mild herbal bitterness with light body. Bland.…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Z채hringer,Zähringer German Beer Premium
