,맥주정보,검색이름,맥주이름
0,"foyle(629)
🇺🇸United States
4.0January 17, 2020
Poured from 12 oz can into schooner glass. A 1"" sudsy white head falls slowly with moderate lacing. Color is light orange with plenty of streaming carbonation. Aroma packs a…
Show more
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
4
Overall
16",Trophy,Trophy Trophy Wife
1,"lavaaaron(1,722)
3.7May 13, 2019
Draft pour. Tropical aromas of guava and mango. Flavors of guava and popcorn. There I see a toasted white bread flavor to this as well. No unnecessary bitterness. Nice aftertaste…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
15",Trophy,Trophy Trophy Wife
2,"freekyp(3,691)
🇺🇸Thomasville, United States
3.5January 27, 2019
A super rindy zesty sesh IPA. Lots of grapefruit. Juicy throughout, but drinks light. Poundable.hazy golden with a nice small bubbled head.
Aroma
8
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Trophy,Trophy Trophy Wife
3,"Foxbush(2,816)
🇺🇸Richmond, United States
3.4December 29, 2018
Draft at Trali in Raleigh in NC. The ale poured a clear amber color with a white head and no lacing.  The ale had a medium body and average  carbonation.  The ale needs more  hops.…
Show more
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
4
Overall
14",Trophy,Trophy Trophy Wife
4,"onceblind(15,975)
🇺🇸Denver, United States
4.3September 18, 2018
Clear bright golden copper hue under a thin foamy white head. Lovely floral nose with citrus touches and fresh hoppy resins. Crisp mellow flavor that’s malty and slightly toasty…
Show more
Aroma
8
Appearance
5
Flavor
8
Mouthfeel
5
Overall
17",Trophy,Trophy Trophy Wife
5,"mcberko(32,007)
🇨🇦Vancouver, Canada
3.0August 18, 2018
On tap at Trophy, pours a clear copper with a small white head. Aroma brings out dry piney hops and a dry toasted biscuity malt base. Flavour is along the same lines, with…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Trophy,Trophy Trophy Wife
6,"hman43(3,302)
🇺🇸Pinehurst, United States
3.9July 3, 2020
It pours golden and clear. It has a white head with excellent head retention. It has strong aromas of grapefruit and citrus. There are background elements of floral and grass.  It has…
Show more
Aroma
8
Appearance
5
Flavor
8
Mouthfeel
4
Overall
14",Trophy,Trophy Trophy Wife
7,"Pintofjoe29(104)
🇺🇸Dingman Ferry, United States
3.9June 20, 2018
This session looks really nice.   Deep golden orange with great retention and decent lace.   Smells nice too.  Complex & aromatic blend of pineapple, orange, and some mango.…
Show more
Aroma
9
Appearance
5
Flavor
7
Mouthfeel
4
Overall
14",Trophy,Trophy Trophy Wife
8,"TBone(23,237)
🇫🇮Pori, Finland
3.0March 24, 2018
Tap at breepub. Dark amber colour, off-white head. Tropical fruity aroma. Light-bodied. Tropical fruity, sweetish, crisp. Quick sweet session ipa.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Trophy,Trophy Trophy Wife
9,"AirForceHops(11,460)
🇺🇸Epping, United States
3.6March 13, 2018
16 oz. draft at The Ale House, Amesbury. A near clear golden appearance or color. Aroma is decent tropical hints and light pine. The flavor is most citrus and tropical with just a note…
Show more
Aroma
7
Appearance
3
Flavor
8
Mouthfeel
4
Overall
14",Trophy,Trophy Trophy Wife
