,맥주정보,검색이름,맥주이름
0,"Grumbo(12,235)
🇬🇧Ipswich, England
2.0December 16, 2020
12/12/2020. Bottle sample courtesy of saxo/fonefan. Pours slightly hazy golden with a small bubbly white head. Aroma of caramel, corn, grain, butter biscuit. Medium sweetness,…
Show more
BOTTLE
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Vailima,Vailima
1,"fonefan(65,440)
🇩🇰VestJylland, Denmark
1.6December 9, 2020
Bottle 330ml. @ [ Romania 🇷🇴 Comes to DK 🇩🇰 Tasting ] - fonefan & Brugmansia House.…
Show more
BOTTLE
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
5",Vailima,Vailima
2,"Camons(18,621)
🇩🇰Hasselager, Denmark
1.7December 6, 2020
Bottle @ Home. Pours clear yellow with a small white head. Aroma of malt, grain, light cardboard, little grass. Flavor is lightly sweet, light bitter, malt, grainy, litttle grass, cardboard…
Show more
BOTTLE
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
1
Overall
6",Vailima,Vailima
3,"martin00sr(8,110)
🇩🇰Haderslev, Denmark
1.8December 6, 2020
Bottle @Romania2Ulfborg. Clear pale golden, white head. Sweet malt card board and grain aroma. Sweet grain and corn flake flavour.
BOTTLE
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Vailima,Vailima
4,"HenrikSoegaard(17,578)
🇩🇰Randers, Denmark
1.3December 6, 2020
Frothy white fair mostly diminishing head. Yellow colour. Light malty and hoppy aroma. Light bitter ugly bready flavor. Short light bitter finish.
Aroma
2
Appearance
2
Flavor
3
Mouthfeel
1
Overall
5",Vailima,Vailima
5,"chrisv10(23,084)
🇩🇰Denmark
1.4December 6, 2020
Bottle. Clear yellow with small white head. Aroma is malt, grainy and cardboard. FLavour is malt, grainy, cardboard, little sweet, hop, corn and a little bitter.
BOTTLE
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
4",Vailima,Vailima
6,"Rasmus40(29,112)
🇩🇰Beder, Aarhus, Denmark
1.6December 6, 2020
Bottle @ fonefan tasting. Clear yellow with a small white head. Aroma is sweet, malty, grainy and light hoppy - straw. Flavor is medium sweet. Sweet finish. Watery. 051220
BOTTLE
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Vailima,Vailima
7,"saxo(24,777)
🇩🇰Højbjerg, Aarhus, Denmark
1.7December 6, 2020
Bottle @ fonefan tasting. Medium head with medium duration. Color is golden. Aroma and taste are malt, grass, straw, hops and has a sweet malty finish.
BOTTLE
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Vailima,Vailima
8,"poisoneddwarf(4,161)
🇺🇸Coeur d’ Alene, United States
2.2August 8, 2019
11.2 oz green glassed bottle. Aroma is grainy, sweet malt, corn. Pours nearly clear pale golden with a one finger white head with good retention. Taste is sweet and malty with no…
Show more
BOTTLE
Aroma
4
Appearance
4
Flavor
4
Mouthfeel
3
Overall
7",Vailima,Vailima
9,"Skarecrow(1,734)
🇳🇿North Shore, Auckland, New Zealand
1.5March 27, 2019
750ml bottle
Gold colour with slight head.
Solvent/grainy aroma.…
Show more
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Vailima,Vailima
10,"PubTapper21(1)
5.0January 20, 2019
I wasn't sure what to expect at first. It was my first taste on New year's Eve 2018 and it was one of the best beers I've had.
Aroma
10
Appearance
5
Flavor
10
Mouthfeel
5
Overall
20",Vailima,Vailima
11,"andrewje41(6,246)
🇺🇸Kenmore, United States
2.5December 26, 2018
12 oz bottle poured, picked up for 99% country tick intrigue, and 1% maybe it's amazing intrigue.   First sip, new country tick it is!  Pretty typical green bottle lager.  Plastic and…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Vailima,Vailima
12,"LocalTrub20(1)
3.9September 12, 2018
Drank the 750ml version. Very smooth going down. Waited a bit. Then it beat me up. Very good beer. Tastes very smooth.
Aroma
8
Appearance
3
Flavor
7
Mouthfeel
3
Overall
18",Vailima,Vailima
13,"FlightHopper8(1)
🇳🇿AUCKLAND, New Zealand
5.0March 13, 2018
Vailima is life to men only, drink tea if you cant handle one. BETTER than any other beer,
Aroma
10
Appearance
5
Flavor
10
Mouthfeel
5
Overall
20",Vailima,Vailima
14,"ANZUShophunter(1,750)
🇦🇺Brisbane, Australia
1.7February 18, 2018
From bottle in shaker. Pours clear golden with short white head and modest malt aroma. Tastes a bit stale, some corn sweetness in the finish. I'm sure it's better in Samoa
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Vailima,Vailima
0,"LimaGang69(1)
5.0February 5, 2018
Was shocked to see such a low rating for Samoa’s favourite beer. Such a strong taste and even stronger hit, this a beer for the manliest of men.…
Show more
Aroma
10
Appearance
5
Flavor
10
Mouthfeel
5
Overall
20",Vailima,Vailima
1,"JWN(114)
🇳🇴Hundvag, Norway
3.7January 5, 2018
""The beer is refreshing and crisp in taste with a small amount of foam when poured from the bottle into the glass. Very mild finish and probably even better when enjoyed on a…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
15",Vailima,Vailima
2,"mtitov(217)
🇷🇺Moscow, Russia
1.9May 22, 2017
Огрромное спасибо моему другу из Аделаиды. Австралия за такой подарок на встрече коллекционеров.
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
3
Overall
6",Vailima,Vailima
3,"Pyobon(2,138)
🇦🇺Sydney, Australia
2.1April 24, 2017
(Bottle) Pours pale amber with slight white head. Unpleasant aroma, mainly wet cardboard with hints of corn. Reasonable palate - light body with good carbonation. Taste is better…
Show more
Aroma
3
Appearance
2
Flavor
5
Mouthfeel
3
Overall
8",Vailima,Vailima
4,"mjs(9,642)
🇫🇮Helsinki, Finland
1.5December 23, 2016
(Sample from a 1 litre plastic bottle, thanks brunnsbe, 20160726) The beer poure pale golden. Its head was non-existent. Aroma had sweetness, paper and surprising fruity…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
4",Vailima,Vailima
5,"FatPhil(21,224)
🇪🇪Tallinn, Estonia
2.1September 20, 2016
1L plastic bottle - shared by Brunnsbe - thanks!…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Vailima,Vailima
6,"rosenbergh(14,039)
🇫🇮Tampere, Finland
1.4August 14, 2016
Enjoyed at the SOPP 2016, Helsinki, Finland. Thanks brunnsbe & oh6gdx for this treat!…
Show more
Aroma
2
Appearance
2
Flavor
3
Mouthfeel
2
Overall
5",Vailima,Vailima
