,맥주정보,검색이름,맥주이름
0,"danlo(7,018)
🇬🇧Darlington, England
2.1September 2, 2018
330ml can at D'Resort@Downtown East, Singapore. Amber gold colour, white foam head and aroma of malt mash, grain. Taste is sweet malty, barley, corn grain, with some metallic…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Dester,Dester
1,"blackisle(4,154)
🇳🇱Amsterdam IJburg, Netherlands
2.0August 3, 2018
Can 33cl. from a grocery store in Kuching, Sarawak, Malaysia; poured into a glass in our hotelroom. Clear pale straw golden, thin frothy white head, grainy aroma, paper,…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Dester,Dester
2,"Capa(3,988)
🇬🇺Guam
1.5June 29, 2018
Grain and kinda sweet. Nothing else to say about this mediocre beer. Ok when I’ve cold.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
5",Dester,Dester
3,"AndySnow(11,467)
🇸🇪Huddinge, Sweden
1.1June 20, 2018
How: Can.…
Show more
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
3",Dester,Dester
4,"TEJA(4,797)
🇸🇪Stockholm, Sweden
2.2June 3, 2018
Can shared by omhper thanks. Tiny white head. Big aroma of bananas. Sweet malty taste with a low bitterness.
Aroma
3
Appearance
4
Flavor
4
Mouthfeel
3
Overall
8",Dester,Dester
5,"omhper(30,806)
🇸🇪Tyresö, Sweden
1.5June 3, 2018
Canned.  Clear pale golden, mid sized head. Apply rice aroma. Light bodied with clean mouthfeel. Mid sweet and somewhat soapy. Mostly apples and rice glue. Low…
Show more
Aroma
2
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Dester,Dester
6,"jmgreenuk(14,586)
🇲🇾Kuala Lumpur, Malaysia
1.8May 24, 2018
Can from a Singapore convenience store. Poured a crystal clear straw colour with a frothy white head and lots of bubbles. The aroma is malt, some fake suragary notes, light…
Show more
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Dester,Dester
7,"BVery(13,623)
🇺🇸Plymouth, United States
1.5June 29, 2016
Can from FairPrice in Singapore. Pee colored pour. Malty, a bit metallic - just another crappy pale lager.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
5",Dester,Dester
8,"mile(4,636)
🇫🇮Helsinki, Finland
1.3April 9, 2016
Can. Golden, small and mostly diminishing head. Light to moderate, malty - some corn and sweetish aroma, light cardboard. Body is light, malty – some corn and sweetish…
Show more
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
2
Overall
4",Dester,Dester
9,"DrNosha(5,866)
🇩🇪Württemberg, Germany
1.0March 16, 2016
330ml Dose. Gradig säuerlicher Duft. Hellgelbes Bier. Schaum ist sofort weg. Herber Getreidegeschmack ohne Nuancen. Langweilig.
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
1
Overall
4",Dester,Dester
10,"MBlessing(3,699)
🇩🇪Württemberg, Germany
1.2March 16, 2016
Goldgelb schwacher schaum, Geruch herb säuerlich, Geschmack säuerlich ach einfach nicht gut
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
4",Dester,Dester
11,"Erzengel(12,957)
🇩🇪Saarland, Germany
1.4January 30, 2016
*Can in Singapore. Grainy sweetish beginning. Not much bitterness, watery grainy sweetish aftertaste.
Aroma
3
Appearance
4
Flavor
2
Mouthfeel
3
Overall
2",Dester,Dester
12,"Cantabrian(1,207)
🇦🇺Christchurch NZ, now Brisbane, Australia
1.3April 30, 2015
Can, from a supermarket in Singapore. I wasn’t going to bother with rating, expecting no more than an ultra crappy cheap lager. But I was initially curious about whether this…
Show more
Aroma
3
Appearance
1
Flavor
4
Mouthfeel
1
Overall
4",Dester,Dester
13,"olliejobbins(1,576)
🇬🇧Dorking, England
0.9October 16, 2014
Can purchased whilst in Myanmar. Pours a clear piss yellow with thin sticky white head. Aroma is slightly of yeast but mainly grass and soap. Taste is vile. Can’t really think what i…
Show more
Aroma
2
Appearance
3
Flavor
1
Mouthfeel
1
Overall
2",Dester,Dester
14,"Borresteijn(9,396)
🇳🇱Heerhugowaard, Netherlands
1.6March 10, 2012
33cl Can in Kota Kinabalu, Malaysia. Clear golden colour, white head. Aroma of sweet malts, sugar cane. Flavour is sweet, light malty, light grainy and mineral finish. It is not…
Show more
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
1
Overall
6",Dester,Dester
0,"dnoaksson(826)
🇸🇪Sweden
1.9July 10, 2011
Burk. Det är lika svårt att säga något negativt om det här ölet som det är att säga något positivt. Faktum är att det är svårt att säga något över huvud taget om det. Lämnar inga…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
7",Dester,Dester
1,"Beershine(5,262)
🇨🇦VANCOUVER, Canada
0.8July 16, 2010
Can. Pale yellow, some foamy head. Uber sulfuric aroma, some farts smell better than this. Sticky thin palate. Corny flavors are not as bad as the aroma bu the beer sucks ass.
Aroma
1
Appearance
2
Flavor
2
Mouthfeel
1
Overall
2",Dester,Dester
2,"Oakes(25,348)
🇨🇦Kelowna, Canada
1.0July 14, 2010
Frothy head.  The aroma is mostly grainy with some slightly skunky grassy hops.  Grainy taste has a little bit of alcohol harshness in the finish.
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
1
Overall
3",Dester,Dester
