,맥주정보,검색이름,맥주이름
0,"DruncanVeasey(10,293)
🇬🇧Nr NUNEATON, England
3.0November 20, 2019
Sundown, from the tin, Le Sentiers De Douanieres, 05/08/19. 28 years later. Decent supermarché cheapie with no off notes, pleasing shrubby and grass notes, some spearmint…
Show more
CAN
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Kellegen,Kellegen Pur Malt
1,"sparta(2,208)
🇪🇪Pärnu, Estonia
2.6July 10, 2019
Õlle on selline jook, et iga uus kord kui klaasi või pudeli suule tõstad, siis leiad midagi uut, sõltuvalt tuhandest-miljonist pisiasjast, mis hetke olukorda mõjutavad. Seega piirdun iga…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Kellegen,Kellegen Pur Malt
2,"DraftPours23(2,095)
🇫🇷France
2.1September 21, 2018
Comme la prestige, mais un nez plus métallique, et moins de présence en bouche, plus aqueux. Une bière dégueulasse mais chère à mon coeur.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",Kellegen,Kellegen Pur Malt
3,"verzamel(29)
3.0August 16, 2018
Waterig goedkoop bier.
Schuimkraag heeft iets weg van slagroom. Zo taai dat je er op moest kauwen.
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Kellegen,Kellegen Pur Malt
4,"Borup(21,013)
🇩🇰Albertslund, Denmark
2.4July 14, 2018
50 cl. can. A clear golden coloured beer with a white head. Aroma and flavor of malt, straw, hops and with a bitter finish.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
3
Overall
11",Kellegen,Kellegen Pur Malt
5,"thejackpacker(1,992)
🇬🇧England
1.9May 10, 2018
Bottle from Casino bruxy. As expected little to no taste and no enjoyment but might do trick when hot
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
3
Overall
8",Kellegen,Kellegen Pur Malt
6,"MaltTrub2(89)
2.6November 4, 2017
Quite suprising beer for a good price. Easy to drink, solid taste, but could be a little bit stronger.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Kellegen,Kellegen Pur Malt
7,"VDuquerroux(3,822)
🇫🇷Airvault, Haut-Poitou, France
2.4October 23, 2017
Bottle, 25cL. 4.2%. Under the name ""Kings Bräu"", from a local supermarket in France. A golden clear beer with a medium white foamy head ; average retention ; good lacing. Cereal,…
Show more
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Kellegen,Kellegen Pur Malt
8,"DraftDodger(4,617)
🇩🇰Copenhagen, Denmark
2.0May 12, 2017
Provence 12/5 2017. 25 cl bottle from Spar. Some sort of crossbreed between a Eagle, lion and a crocodile on the label. Pours clear golden yellow with big white head. Settles as 1…
Show more
Aroma
4
Appearance
4
Flavor
4
Mouthfeel
1
Overall
7",Kellegen,Kellegen Pur Malt
9,"vinivini(6,193)
🇧🇾Homiel, Belarus
1.9April 25, 2017
Can. Malts and bread everywhere. Underhopped as hell. Light bodied. Cheap macro stuff. Poor.
Aroma
3
Appearance
4
Flavor
4
Mouthfeel
2
Overall
6",Kellegen,Kellegen Pur Malt
10,"YantarCoast(3,142)
🇷🇺Moscow, Russia
2.6April 9, 2017
500ml can. Pours clear gold with a white head that lasts for a few seconds. Aroma is pale malt, grass. Taste is malt, grass, light bitterness. Average lager, nothing awful.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
11",Kellegen,Kellegen Pur Malt
11,"Cybuch(2,193)
🇵🇱Muszyna, Poland
2.4December 19, 2016
W aromacie niewiele się dzieje, po ogrzaniu trochę kwiatowy, może nawet chmielowy. Barwa jasnozłota, idealnie klarowne, piana drobna, dosyć utrzymująca się. W smaku wodniste,…
Show more
Aroma
5
Appearance
4
Flavor
4
Mouthfeel
3
Overall
8",Kellegen,Kellegen Pur Malt
12,"Evilman(264)
🇫🇷Taverny, France
0.9September 12, 2016
Obviously awful. Only interest in this shit is the price, otherwise you already know what this is all a about. Don?t expect anything, you?ll be disappointed in any case.…
Show more
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
5",Kellegen,Kellegen Pur Malt
13,"Koelschtrinker(28,840)
🇩🇪Brewver-Town, Germany
1.6September 10, 2016
Laffer, hell herber Antrunk. Wässrig, minimal hellmalzig, dann wieder wässrig. Gähn. 7/4/5/5/5/5
Aroma
3
Appearance
3
Flavor
2
Mouthfeel
2
Overall
6",Kellegen,Kellegen Pur Malt
14,"djoeye(10,398)
🇳🇴Tromsø, Norway
1.9August 20, 2016
Aroma; dusty pale pale malts, notes of apple peel.
Look; off white lowhead, clearpale hay golden body.…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
6",Kellegen,Kellegen Pur Malt
0,"fellebag(1,756)
🇳🇴Oslo, Norway
2.2July 11, 2016
Can 33cl. Big head, light clear color. Aroma is leaves, caramel, sweets, sugar and birch sap. Very sweet taste of sugar, caramel and malt.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Kellegen,Kellegen Pur Malt
1,"allmyvinyl(13,613)
🇬🇧Edinburgh, Scotland
1.2July 6, 2016
500ml can from Vival, Bidart. Pours clear yellow gold with a persistent thin white head. Aromas of corn and farts. Over-cooked cabbage. Compost. Taste is mulchy, kind of semi…
Show more
Aroma
2
Appearance
4
Flavor
2
Mouthfeel
1
Overall
3",Kellegen,Kellegen Pur Malt
2,"TBone(23,237)
🇫🇮Pori, Finland
1.5June 28, 2016
Can 330ml (from Caen)…
Show more
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
2
Overall
6",Kellegen,Kellegen Pur Malt
3,"worldbeertaste(1,845)
🇬🇧London, England
1.0June 5, 2016
This is just garbage lager that is typically available only in shady corner stores. Not sure why my friend bought it.
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
1
Overall
4",Kellegen,Kellegen Pur Malt
4,"Rubin77(6,380)
🇧🇪Brussels, Belgium
1.9September 17, 2018
F: huge, white, long lasting.
C: pale gold, clear.…
Show more
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
2
Overall
7",Kellegen,Kellegen Pur Malt
5,"kto(2,943)
🇨🇭Switzerland
2.1July 4, 2015
pours clear light golden colour with a white head and some lacing. aroma malts, corn. flavour grass, cardboard, grains. somewhat drier and less bitter than ""kellegen prestige"", and…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
7",Kellegen,Kellegen Pur Malt
6,"ManVsBeer(15,718)
🇬🇧Hebden Bridge, England
2.2September 11, 2014
Can from Casino Supermarket, Nice. Pale golden with next to no head and a small carbonation. Ordinary lager, tastes very familiar to many others. A touch dry in its aftertaste.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
3
Overall
9",Kellegen,Kellegen Pur Malt
7,"Camons(18,621)
🇩🇰Hasselager, Denmark
2.0August 5, 2014
Can @ Hotel Adagio, Caen, France. Pours light golden with a white head. Aroma of malt, light corn, grass. Flavor is malt, light boiled vegetables, some grassy notes. Medium body,…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Kellegen,Kellegen Pur Malt
