,맥주정보,검색이름,맥주이름
0,"vinivini(6,193)
🇧🇾Homiel, Belarus
1.8September 24, 2019
Clear gold, decent white head. Aroma: grains, wort, strange urine-like minerals, dust. Light to medium body. Taste: grains, wort, a hint of alcohol. Low bitterness. Quite a sad…
Show more
CAN
Aroma
2
Appearance
5
Flavor
3
Mouthfeel
4
Overall
4",Edelsteiner,Edelsteiner Premium Pils
1,"alex_leit(11,288)
🇧🇾Minsk, Belarus
2.5August 11, 2019
Can. Straw-golden color, white foam. Aroma: malt, dusty grain, crackers with salt, sweet. Taste: clean, watery, lollipops, light malt, a little flower-grassy hop with mild bitterness,…
Show more
CAN
Aroma
4
Appearance
4
Flavor
4
Mouthfeel
3
Overall
10",Edelsteiner,Edelsteiner Premium Pils
2,"Arve_Christian(5,277)
🇳🇴Oslo, Norway
2.3May 29, 2016
On can in Crete . Golden color, good foam. Low aroma intensity; boiled vegetables and some malt. Light body & complexity . Ok bitterness and balance. Pretty standard…
Show more
Aroma
3
Appearance
5
Flavor
3
Mouthfeel
3
Overall
9",Edelsteiner,Edelsteiner Premium Pils
3,"rosenbergh(14,039)
🇫🇮Tampere, Finland
1.7February 17, 2015
330 ml can. BB 24/07/15. (Inka) Souda, Greece.…
Show more
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
2
Overall
6",Edelsteiner,Edelsteiner Premium Pils
4,"abemorsten(3,797)
🇳🇴Mosterøy, Norway
1.6October 9, 2014
0,33 l can from IN.KA, Kolimbari, Crete. Clear pale golden body with a fingerthick white head. Sour, fruity, light vomity nose. Papery bitter and sugary sweet. Light bodied. Long…
Show more
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
3
Overall
6",Edelsteiner,Edelsteiner Premium Pils
5,"Christos(6,100)
🇳🇱Arnhem, Netherlands
2.3July 19, 2014
500ml can, brought home from Parga, Greece. Into a big Guinness glass, ABV 4.8%. Brewed and can at Serbia.…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Edelsteiner,Edelsteiner Premium Pils
6,"tommann(5,760)
🇬🇧Stourbridge, England
2.0June 8, 2014
330ml can. Pours bright gold with a large head. Aroma is strong, corn and cardboard. Taste is sweet with some grass on the finish. A little puke on the aftertaste.
Aroma
2
Appearance
4
Flavor
4
Mouthfeel
4
Overall
6",Edelsteiner,Edelsteiner Premium Pils
7,"Splitenz(443)
🇳🇴Oslo, Norway
1.9June 3, 2014
One of several beers brewed in Greece which seems intent on pretending to be German? Not the best of aroma as I recall, it had a frothy head and good carbonation. Quite dry taste, a…
Show more
Aroma
2
Appearance
4
Flavor
3
Mouthfeel
3
Overall
7",Edelsteiner,Edelsteiner Premium Pils
8,"Camons(18,621)
🇩🇰Hasselager, Denmark
2.0August 23, 2013
Can @ hotelroom, Rethymnon. Pours yellow with a white head. Aroma of malt, grain, corn, grass. Flavor is malt, corn, light metallic, grass. Medium body, lively carbonation. 230813
Aroma
4
Appearance
1
Flavor
4
Mouthfeel
2
Overall
9",Edelsteiner,Edelsteiner Premium Pils
9,"fonefan(65,442)
🇩🇰VestJylland, Denmark
1.8June 2, 2012
Can 330ml.

Clear medium orange yellow colour with a average, frothy,…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
6",Edelsteiner,Edelsteiner Premium Pils
10,"joergen(36,570)
🇩🇰Frederiksberg, Denmark
2.2May 24, 2012
Can at yespr.
Clear yellow coloured with a medium sized white…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Edelsteiner,Edelsteiner Premium Pils
11,"yespr(54,637)
🇩🇰Copenhagen, Denmark
2.1May 23, 2012
33 cL can. Pours clear and pale yellow with a small white head. Aroma is cornish and light grassy. Bitter, cornish and grassy. Light metallic. Grassy and dry finish.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",Edelsteiner,Edelsteiner Premium Pils
