,맥주정보,검색이름,맥주이름
0,"djoeye(10,399)
🇳🇴Tromsø, Norway
1.2December 20, 2020
Aroma; malt, cardboard, fart. Look; off white flathead, on pale pale clear golden body. Taste; pale malts, mild fart, cardboard, and finishes fast. Feel; thin body and fizzy co².…
Show more
CAN
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
4",Zelta,Zelta Light
1,"fonefan(65,442)
🇩🇰VestJylland, Denmark
1.8December 9, 2016
Can 500ml. @ [ The Country Stat Improver Tasting ] - Saxo, Aarhus.…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
6",Zelta,Zelta Light
2,"phfyysik(2,382)
🇪🇪Tartu, Estonia
1.4November 9, 2016
Pours yellow with light head. Aroma is old socks, dust, malts. Taste is vegetables, malts, grain, piss. Not very good.
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
2
Overall
5",Zelta,Zelta Light
3,"Camons(18,621)
🇩🇰Hasselager, Denmark
1.7October 8, 2016
Can @ Johns. Pours very light yellow with a white head. Aroma of light malt, light corn, little sweetness. Flavor is weak, light sweet, malt, corn, little cardboard. Thin body,…
Show more
Aroma
4
Appearance
1
Flavor
3
Mouthfeel
2
Overall
7",Zelta,Zelta Light
4,"HenrikSoegaard(17,578)
🇩🇰Randers, Denmark
1.6October 8, 2016
Can. Frothy White fair mostly deminishing head. Pale yellow colour. Light malty and hoppy aroma. Actually NO aroma! Light bitter fælavor. Short light bitter finish. Watery palate.…
Show more
Aroma
4
Appearance
1
Flavor
3
Mouthfeel
1
Overall
7",Zelta,Zelta Light
5,"chrisv10(23,084)
🇩🇰Denmark
1.6October 8, 2016
Can, 4.2%. Clear pale yellow with small white head. Aroma is malt, grainy, straw and a little cardboard. Flavour is malt, grainy, straw, little cardboard, medium sweet, thin, little…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Zelta,Zelta Light
6,"saxo(24,777)
🇩🇰Højbjerg, Aarhus, Denmark
1.6October 8, 2016
Can @ Aarhus tasting, my place. Medium head with medium duration. Color is golden. Aroma and taste are sweet malt, water and hops. Watery finish.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Zelta,Zelta Light
7,"Rasmus40(29,114)
🇩🇰Beder, Aarhus, Denmark
1.6October 8, 2016
Can @ Aarhus tasting. Clear yellow with a white head. Aroma is sweet, malty and corn. Flavor is medium sweet and light bitter. Sweet finish. 081016
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Zelta,Zelta Light
8,"martin00sr(8,110)
🇩🇰Haderslev, Denmark
1.8May 18, 2016
Clear pale yellow, fizzy airy white head. Cornflake aroma. Sweet, malt and corn flavour with dry, citrus-like bitterness.
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",Zelta,Zelta Light
9,"FatPhil(21,224)
🇪🇪Tallinn, Estonia
1.7December 24, 2015
500ml bottle (Rimi, Riga)…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Zelta,Zelta Light
10,"SarkyNorthener(5,201)
🇬🇧West Bromwich (Yorkshire Expat), England
1.7August 15, 2015
Bottle from WB Stores, West Bromwich. Pale golden beer with medium head. Aroma of stale sweetcorn. Taste is sweetcorn and light malt. Some sweetness. Not good.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
3
Overall
6",Zelta,Zelta Light
11,"Marduk(14,159)
🇪🇪Reval, Estonia
1.8July 13, 2015
500ml can. Pale yellow color. Medium size, white head, stays. Malty, sweet, corn in aroma. Sweet, strawberries, chupa chups, malty wort in taste. Sweet malts and bubble gum in…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
5",Zelta,Zelta Light
12,"Vells(2,359)
🇱🇻Riga, Latvia
2.0July 8, 2015
Well.. It was hot, I was thirsty, so I could finish this as theres no defects that can affect my health, maybe kill some taste buds :P BUT this one didnt rhyme for me even as a thirst…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Zelta,Zelta Light
