,맥주정보,검색이름,맥주이름
0,"dwyerpg(8,400)
🇺🇸Las Vegas, United States
2.0January 22, 2021
this is just eh. a mix of a pilsner and lager flavor. regular macro pale mostly.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Tagus,Tagus
1,"Bloke(34)
🇨🇳Wei Hai, China
2.5May 3, 2020
As average as a beer gets,  barely a hint of hops or bitterness. Wouldn't want to drink it unless icy cold. only worth it if it is the cheap local.
CAN
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
4
Overall
10",Tagus,Tagus
2,"MRMedellin(392)
🇨🇴Bogota, Colombia
2.0January 15, 2019
Clear golden beer, standard carbonation white stable head, weak aromas at nose, and some metallic notes are felt. In palate it has a light body, the flavor is extremely weak and…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
7",Tagus,Tagus
3,"IPALegion29(3)
3.2January 10, 2019
0,33 l bottle - a bitter and full aroma at the beginning that later goes away and makes the beer much more drinkable. Not my favourite beer, but overall ok.
BOTTLE
Aroma
5
Appearance
4
Flavor
5
Mouthfeel
3
Overall
15",Tagus,Tagus
4,"TrappistExports21(1)
3.2August 31, 2018
Esta muy bien para remplazar un jugo o una gaseosa, es de olor dulce y de sabor aún mas dulce, es ligera pero con mas alcohol del que se esperaria por su sabor. En fin muy de dia…
Show more
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
13",Tagus,Tagus
5,"markoijelena(4,208)
🇷🇸Belgrade / Amsterdam, Serbia
2.6April 1, 2018
Draft 0.5l at Albufeira, Portugal. 29.05.2017. Pour it golden color with small white head. Aroma light corn note. Taste sourish, soapy and funky, but it goes with decent bitter…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
8",Tagus,Tagus
6,"loscovar(1,398)
Principality of SEALAND
2.4March 23, 2018
Bottle from supermarket in Portugal. Golden color, white head. Pretty common lager, refreshing but not special
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
8",Tagus,Tagus
7,"GuideDogSaint(2,549)
🇨🇳Xiamen, China
2.2October 14, 2017
250ml bottle 4.8% at Angry Bull Burger, Jimei. Pours yellow with a white head. Aroma of malt. Malty sweet taste and finish.
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
9",Tagus,Tagus
8,"Serapac(997)
🇧🇪Belgium
2.2July 3, 2017
Bottle. Not sure of I am rating the correct lager, as this has 4.8% ABV. Anyway, pretty mediocre.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Tagus,Tagus
9,"geologyguy(2,233)
🇺🇸Columbia, United States
3.0January 29, 2017
Sweet smell...Prob too sweet... Appearance is super viscous...Tons of solids in suspension...Wtf...Like crazy thick and tons of stuff floating..Sweet taste...Like candy...Too…
Show more
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
11",Tagus,Tagus
