,맥주정보,검색이름,맥주이름
0,"DSG(20,925)
🇮🇱Tel Aviv, Israel
1.3December 25, 2019
Bottle sample at a tasting at Max's place. Thanks Tom L. Clear golden. Corn, cardboard, sweet, bitterish hint, light-bodied.
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
2
Overall
4",Rechitskoe,Rechitskoe Zolotistoe
1,"zvikar(11,249)
🇮🇱Ramat Gan, Israel
2.1December 17, 2019
At Max Place, pours yellow with a small head, aroma of malt, marmalade, cornflakes, flavor is sweet with cornflakes, light bodied
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
7",Rechitskoe,Rechitskoe Zolotistoe
2,"alex_leit(11,288)
🇧🇾Minsk, Belarus
1.7November 10, 2018
Golden, clear, weak white foam. Aroma: malty, weak spicy hop, corn, grain, so. Taste: watery, corn, malt, sadness (
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
6",Rechitskoe,Rechitskoe Zolotistoe
3,"Gangstergafje(2,469)
🇳🇱Capelle aan den IJssel, Netherlands
2.2October 22, 2018
21-10-2018; bottle; Gastropub Gambrinus, Minsk, Belarus.
The looks of the beer are not bad. Simple though. It is a…
Show more
Aroma
5
Appearance
1
Flavor
5
Mouthfeel
1
Overall
10",Rechitskoe,Rechitskoe Zolotistoe
4,"Erzengel(12,957)
🇩🇪Saarland, Germany
2.5October 8, 2018
Bottle in Minsk 🇧🇾. Grainy smooth, moderate bitter with a watery bitter aftertaste.
Aroma
5
Appearance
4
Flavor
5
Mouthfeel
4
Overall
7",Rechitskoe,Rechitskoe Zolotistoe
5,"fonefan(65,442)
🇩🇰VestJylland, Denmark
1.6September 9, 2018
Bottle 500ml. clear glass @ [ (PBF XII Tasting.) by oh6gdx ] - Petalax, Finland.…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
3
Overall
5",Rechitskoe,Rechitskoe Zolotistoe
6,"TBone(23,237)
🇫🇮Pori, Finland
2.0July 7, 2018
Bottle 500ml in pbf xii. Clear golden colour, small white head. Grassy, a bit nasty aroma. Light-bodied. Grassy, pale malty. Easy, boring.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Rechitskoe,Rechitskoe Zolotistoe
7,"omhper(30,812)
🇸🇪Tyresö, Sweden
1.3July 7, 2018
Bottled at PBF XII.  Clear pale golden, small head. Fruity nose with rice and vegetables. Sweet with light body and rounded mouthfeel. Mushy with rice syrup and vegetables. Low…
Show more
Aroma
2
Appearance
1
Flavor
3
Mouthfeel
2
Overall
5",Rechitskoe,Rechitskoe Zolotistoe
8,"Hermod(12,588)
🇫🇮Vantaa, Finland
1.3July 7, 2018
50cl bottle, clear bottle. PBF XII.
Poured clear golden color with a thin white head.…
Show more
Aroma
2
Appearance
3
Flavor
3
Mouthfeel
2
Overall
3",Rechitskoe,Rechitskoe Zolotistoe
9,"Tony_Grayne(648)
🇧🇾Minsk, Belarus
1.9February 9, 2018
500 ml bottle. Crystal clear golden pour. Polished as fuck pale lager. Very faint aroma of corn while pouring into the glass. Then absolutely nothing. The same thing with the…
Show more
Aroma
2
Appearance
5
Flavor
3
Mouthfeel
3
Overall
6",Rechitskoe,Rechitskoe Zolotistoe
10,"ectuohy27(1,741)
🇺🇦????, Ukraine
2.0December 18, 2017
Dull, watery, a bit starchy, on the whole a rather tasteless and dull PL, best avoided compared to other BY macros, though i suppose it could be improved with a slice of lime, lemon, or…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
1
Overall
9",Rechitskoe,Rechitskoe Zolotistoe
11,"Travlr(30,304)
🇺🇸No fixed abode, United States
1.3July 25, 2017
Bottle at Gambrinus in Minsk. Clear pale yellow color. No detectable aroma. Little detectable taste. nothing off, just not much there.
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
1
Overall
3",Rechitskoe,Rechitskoe Zolotistoe
12,"gunnfryd(18,256)
🇳🇴Kristiansand, Norway
2.1May 16, 2015
KRS 081114. Golden colour with a white head. Aroma is fruit, malt, grain, hay. Flavour is fruit, malt, grain, hay, grass. Boring beer.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
7",Rechitskoe,Rechitskoe Zolotistoe
13,"Geokkjer(7,700)
🇳🇴Kristiansand, Norway
2.7November 8, 2014
Bottle. Pours golden with an off-white head. Aroma of malt, corn , fruitiness and bread. Flavor is sweet and malty with some caramel, sugar and yeast. Medium body, average…
Show more
Aroma
4
Appearance
4
Flavor
4
Mouthfeel
4
Overall
11",Rechitskoe,Rechitskoe Zolotistoe
14,"yngwie(19,287)
🇳🇴Kristiansand, Norway
2.1November 8, 2014
Bottle. A clear, golden beer topped by a small, dense, off-white head. Boring aroma, fruity, with some wet cardbord and cooked vegetables. Some bitterness in the flavor, with a…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
7",Rechitskoe,Rechitskoe Zolotistoe
0,"Meilby(13,072)
🇳🇴Kristiansand, Norway
2.1November 8, 2014
Bottle 500ml @ Geokkjer…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
7",Rechitskoe,Rechitskoe Zolotistoe
1,"vinivini(6,193)
🇧🇾Homiel, Belarus
1.8September 29, 2013
Urine colour. That promises nothing. And that’s what you get. It smells of Zero. It tastes of so called sweetness. No finish. The attempt to be another Miller is successful.
Aroma
1
Appearance
3
Flavor
4
Mouthfeel
3
Overall
7",Rechitskoe,Rechitskoe Zolotistoe
2,"Grzesiek79(5,906)
🇵🇱Radom, Poland
2.5December 5, 2012
Średnie piwo w smaku, aromat prawie żaden. Mocne nagazowanie i tylko piana mocna i puszysta. Piwo ogólnie dobrze się piło lecz trochę za słodkawe było
Aroma
3
Appearance
3
Flavor
5
Mouthfeel
2
Overall
12",Rechitskoe,Rechitskoe Zolotistoe
3,"txspartan(1,231)
🇧🇪Wilrijk, Belgium
2.0September 3, 2012
Green floral aroma. Some sweet alcohol aroma. Very pale colour. No head. Syrupy texture. Moldy and malty.
Aroma
3
Appearance
2
Flavor
5
Mouthfeel
2
Overall
8",Rechitskoe,Rechitskoe Zolotistoe
4,"Marduk(14,159)
🇪🇪Reval, Estonia
2.0July 7, 2012
0,5l bottle. Clear dark yellow color. Small off-white head, stays. Malty, sweet aroma. Sweet, malty, honey, strawberries in flavor.
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
7",Rechitskoe,Rechitskoe Zolotistoe
5,"Kevnic2008(13,550)
🇩🇪Baden-Baden, Germany
2.0May 20, 2012
Plain golden body with thin whitish head. Corn and pale malts flavour. Really boring beer.
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
2
Overall
9",Rechitskoe,Rechitskoe Zolotistoe
6,"FatPhil(21,238)
🇪🇪Tallinn, Estonia
1.6December 2, 2011
500ml bottle (?, Tallinn)…
Show more
Aroma
4
Appearance
1
Flavor
3
Mouthfeel
2
Overall
6",Rechitskoe,Rechitskoe Zolotistoe
7,"thirstyrabbit(2,002)
🇪🇪Tallinn, Estonia
2.0May 5, 2011
Bottle. Golden, low head. Weak lemony aroma. Thin mouthfeel, some corn and malt. Slightly papery finish. Not offensive but very bland.
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",Rechitskoe,Rechitskoe Zolotistoe
8,"suurjuust(4,492)
🇪🇪Estonia
1.8October 16, 2010
Cheap macrolager. The nose is grainy. The palate is yeasty with some  hops in the finish. The mouthfeel is surprisingly crisp and, dare I say it, pleasant. An OK thirst quencher I…
Show more
Aroma
2
Appearance
3
Flavor
3
Mouthfeel
3
Overall
7",Rechitskoe,Rechitskoe Zolotistoe
9,"estpiwo(1,319)
🇪🇪Estonia
1.8September 21, 2010
0,5L glass bottle. Pale golden color. Grainy aroma. Taste is little bit sweet grainy without finish. Uninteresting.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
6",Rechitskoe,Rechitskoe Zolotistoe
10,"SaintMatty(8,988)
🇸🇪Uppsala, Sweden
2.1July 11, 2010
1L Bottle - Golden with a white head. Grainy aroma with hints of malt and weetabix.  Malty taste with grain, banana, weetabix and a slightly sweet element.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Rechitskoe,Rechitskoe Zolotistoe
11,"Boystout(1,000)
🇲🇩Chisinau, Moldova
1.7September 24, 2009
Bottle 0.5 L. Another belarussian miller. Nice straw colour, quick bubbly head. Aroma is a bit lemony, palate is simple, watery and slightly chemical. No hops.
Aroma
2
Appearance
3
Flavor
4
Mouthfeel
2
Overall
6",Rechitskoe,Rechitskoe Zolotistoe
