,맥주정보,검색이름,맥주이름
0,"mountdad(151)
🇳🇿Mount Maunganui, New Zealand
3.4January 13, 2021
500ml bottle. Pours black with a fine bubble tan head that lasts. Not huge aroma but oak & alcohol seem predominant. It's medium bodied and there is a solid sweet malt base but…
Show more
BOTTLE
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
4
Overall
15",Moa,Moa Imperial Oak Aged Stout
1,"TrappistRates36(72)
🇳🇿RANGIORA, New Zealand
3.6March 31, 2020
Dark brown-black beer , with a small head ... toasty chocolatey malt aroma .... thick frothy intense mouth feel , very bitter , burnt malt ... a delicious sipper on a cool…
Show more
BOTTLE
@ New World Rolleston
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
14",Moa,Moa Imperial Oak Aged Stout
2,"TEJA(4,797)
🇸🇪Stockholm, Sweden
4.3March 21, 2020
This is one of the most interesting and complex imperial stouts I have tried. The beer have a clean and dry roasted chocolate full bodied malty taste.
Aroma
9
Appearance
4
Flavor
9
Mouthfeel
4
Overall
17",Moa,Moa Imperial Oak Aged Stout
3,"CacheManyHose(1,132)
🇭🇰Hong Kong
3.7March 19, 2020
Pours an opaque black-brown with a foamy sudsy beige head. Aroma: black malt, dark and slate-y and a little mineral-y, plum, booze. Taste: roasty malt, lightly fizzy, red fruits,…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
3
Overall
16",Moa,Moa Imperial Oak Aged Stout
4,"HKdIPA(1,215)
🇭🇰Hong Kong
3.4March 19, 2020
Bottle from Countdown outside Christchurch airport, at hotel in Queenstown. Black pour with light tan head. Very straightforward big stout. Bitter roasted coffee and…
Show more
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Moa,Moa Imperial Oak Aged Stout
5,"Jimbo2(575)
🇩🇰Denmark
3.4January 31, 2020
Very balanced with subdued notes of coffee and oak. A wee bit on the thinner side perhaps, but seems old-world classic.
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Moa,Moa Imperial Oak Aged Stout
6,"AnonUser54728(2,851)
3.5January 24, 2020
Aroma: Medium plum, Medium coffee, tobacco, Light ash
Appearance:Clear, black body. Medium, light-brown head. Small bubbles. good retention.…
Show more
BOTTLE
Aroma
6
Appearance
5
Flavor
8
Mouthfeel
2
Overall
14",Moa,Moa Imperial Oak Aged Stout
7,"the_beergery(872)
3.5November 2, 2019
500 ml bottle from Cold Storage Rail Mall, stored for a year. Appearance of the pour is a dark brown black, topped with a finger and a half of tan froth, which persists for a while.…
Show more
BOTTLE
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
3
Overall
15",Moa,Moa Imperial Oak Aged Stout
8,"ads135(6,704)
🇺🇸Omaha, United States
2.9October 7, 2019
An intense beer. Very roasts, very chocolatey. The oak aging lends some vanilla and it prominent in the aroma as well. Very bitter. Picked up a bottle in Greymouth in 2019.…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Moa,Moa Imperial Oak Aged Stout
9,"BitterChalice30(0)
4.2April 14, 2019
Thick syrupy body, little to no head. Darker than the deepest pits of hell this muscular 10% Imperial stout delivers a full malty body, almost smoky aftertaste and a suggestion of…
Show more
Aroma
6
Appearance
5
Flavor
8
Mouthfeel
5
Overall
18",Moa,Moa Imperial Oak Aged Stout
