,맥주정보,검색이름,맥주이름
0,"WillySenpai(143)
🇲🇽Mexico
3.5December 20, 2020
Una cerveza muy buena en relación calidad-precio. Notas acafetadas, con un amargor aceptable.
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
13",Minerva,Minerva Stout
1,"jpopsuki(1)
🇲🇽Querétaro, Mexico
4.0September 9, 2020
Las encuentras en cualquier supermercado. Felicidades a la micro cerveceria minerva. Esperemos que la producción y demanda en aumento no demeriten su calidad
BOTTLE
Aroma
8
Appearance
5
Flavor
8
Mouthfeel
4
Overall
15",Minerva,Minerva Stout
2,"AxelDuarte(3)
4.5April 29, 2020
Una gran cerveza de cuerpo y espuma que perduran en la boca con un clásico saber a chocolate al final
BOTTLE
@ The Beer Company Azcapotzalco
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Minerva,Minerva Stout
3,"LoveDark49(102)
🇨🇦Canada
3.8April 14, 2020
Roasty bitter, deep, rich, but also balanced.
Flavorfull and good to sip slowly.…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
8
Mouthfeel
4
Overall
17",Minerva,Minerva Stout
4,"nimbleprop(11,873)
🇺🇸Southeast, Washington, United States
3.5August 25, 2019
On tap at El Deposito Roma, pours a pretty much opaque black with some sticky, lacing beige head.  Nose is solid, malt, toast, some burnt caramel, bread, nutty.  Flavor has…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
13",Minerva,Minerva Stout
5,"BlackBeerPG(2,041)
🇺🇸Darien, United States
4.0May 27, 2019
Taste; Smokey, bittersweet chocolate malt, rich, smooth finish. Same with the nose. dark brown hue, partly clear, tan foamy head, some lace. Medium body.
BOTTLE
Aroma
7
Appearance
4
Flavor
9
Mouthfeel
4
Overall
16
1",Minerva,Minerva Stout
6,"cmacklin(2,676)
🇨🇦Lethbridge, Canada
3.2April 7, 2019
355ml bottle. Pours an unclear dark brown with amber edges and a small, creamy, short lived, tan head that leaves spotty lacing. Sweet aroma of roasted malt, chocolate, caramel…
Show more
BOTTLE
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13
1",Minerva,Minerva Stout
7,"Franckg(3,321)
🇨🇦Trois-Rivieres, Canada
3.5February 24, 2019
Bouteille. Robe noire et opaque surmontée d'un mince col de mousse blanchâtre. Arômes de malt torréfié, cacao, minéraux, noix. En bouche, malt minéral et grillé, cacao, un…
Show more
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
4
Overall
14",Minerva,Minerva Stout
8,"andrewje41(6,246)
🇺🇸Kenmore, United States
3.5April 21, 2018
12 oz bottle poured at Wing Army, Playa Del Carmen. Jet black pour, quite thick. In the sun, this one would probably be a sipper, but in the cool, dimly lit restaurant, it is quite…
Show more
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
4
Overall
14",Minerva,Minerva Stout
9,"jorgeheleno(34)
4.2January 13, 2018
Espuma moderada de color beige. Color marrón oscuro. Aroma tostado marcado. Amargor medio. Regusto a tostado. Notas de café presentes. Amargor en retrogusto.
Aroma
8
Appearance
4
Flavor
9
Mouthfeel
4
Overall
17",Minerva,Minerva Stout
10,"ZxWx(200)
🇲🇽Mexico
3.3January 12, 2018
Aroma: toast, coffee, wrapped chocolate, little sweet.
Appearance: black, hazy, minimal head, tan foam, excellent…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
3
Overall
12",Minerva,Minerva Stout
11,"ferjho224(143)
🇲🇽Mexico
3.3November 29, 2017
Dark color, nice darkish head, good body with a really good coffee flavour, in general a very good beer.
Aroma
7
Appearance
4
Flavor
8
Mouthfeel
3
Overall
11",Minerva,Minerva Stout
12,"kajser27(2,993)
🇭🇷Zagreb, Croatia
2.1November 15, 2017
Clear, dark brown to black colored, medium frothy tan head. Aroma is of some malt, but mostly quite roasty and more burnt notes, ashtray. Taste is medium sweet malt, bit…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
3
Overall
8",Minerva,Minerva Stout
13,"Marko(10,283)
🇨🇿Prague, Czech Republic
2.8November 13, 2017
Thanks Ivan P.! Riight... so they changed the name from Stout Imperial to Stout. About time. Pretty much black, respectable. The aroma has chocolate notes mixing with this weird…
Show more
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
2
Overall
11",Minerva,Minerva Stout
14,"angelphx(1)
4.5October 15, 2017
con fuerte sabor a café y chocolate, con cuerpo y rico aroma, color obscuro.
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Minerva,Minerva Stout
0,"RlndSx(1)
3.7September 17, 2017
Suave al paladar con notas de café y chocolate, bouquet agradable, amargo en la parte trasera de la lengua…
Show more
Aroma
6
Appearance
5
Flavor
8
Mouthfeel
3
Overall
15
1",Minerva,Minerva Stout
1,"Luvystypotables(2,586)
🇺🇸Virginia Beach, United States
3.2September 1, 2017
Poured from a bottle, pours a dark black color with a tan head foamy with some lacing. Aroma is coffee and cocoa with some smoked malt. Taste is a cross between a dry Irish…
Show more
Aroma
8
Appearance
4
Flavor
5
Mouthfeel
3
Overall
12",Minerva,Minerva Stout
