,맥주정보,검색이름,맥주이름
0,"AndreiProdan(213)
🇲🇩Rautel, Moldova
3.2October 6, 2020
Aromă de caramelă, malţuri prăjite, pîine arsă.Gust de fructe uscate, caramelă ,zahăr ars cu amărăciune aspră la post gust
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
14",Silva,Silva Strong Dark Lager
1,"joergen(36,569)
🇩🇰Frederiksberg, Denmark
3.1May 7, 2020
Can at home.
Clear orange coloured with a medium sized off-white head.…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Silva,Silva Strong Dark Lager
2,"jonas(11,831)
🇩🇪Garching b. München, Germany
3.2February 23, 2020
Can. Red chestnut, brown foam. Meaty roast, light berry. Medium full dry, roast, light fruit and berry. Chewy, light dough, cake, pleasant enough.
CAN
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
3
Overall
12",Silva,Silva Strong Dark Lager
3,"tape7(236)
🇫🇮Finland
3.2December 26, 2019
How: bottle. Fridge cold. Best before: 03.09.2019, so a bit late review.
Head: two finger, off white.…
Show more
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
13",Silva,Silva Strong Dark Lager
4,"zvsn(5,415)
🇮🇱Israel
2.8November 16, 2019
Can. Reddish brown color, off-white head. Smell of caramel, figs, toffee. Sweet with strong harsh bitterness, caramel, dried fruits, earthy, toffee, alcohol. Medium-bodied, soft…
Show more
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Silva,Silva Strong Dark Lager
5,"dantomlinson(1,455)
🇬🇧Blackburn, England
2.9November 12, 2019
Ruby appearance. Aroma is toffee, caramel, sweet, brown sugar and malt. Flavour is bitter, sugary, toffee, malt and roasted.
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Silva,Silva Strong Dark Lager
6,"simontomlinson(3,328)
🇬🇧England
3.1November 12, 2019
Tight fluffy off white head stayed on a dark mahogany coloured still body.
Malt & dark chocolate aroma.…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Silva,Silva Strong Dark Lager
7,"gunnar(13,550)
🇳🇴Sandnes, Norway
2.9October 11, 2019
Shared can at hotel room, Pours almost clear dark brown with a small off-white head. Moderate sweet aroma and taste, well bodied, nice malt oriented beer.
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
4
Overall
11",Silva,Silva Strong Dark Lager
8,"Radubrew(228)
🇷🇴Romania
2.7July 26, 2019
Color is like a coca cola, quite carbonated, almost no foam and a bit hazy body. Weak aroma of ground coffee and in the background some roasted malt. Refreshing and easy…
Show more
CAN
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Silva,Silva Strong Dark Lager
9,"Rubin77(6,380)
🇧🇪Brussels, Belgium
3.2May 2, 2019
33cl bottle (0,73€) from Auchan Cotroceni supermarket in AFI Cotroceni in Bucharest in Romania.
F: medium, tan to tanned, good retention.…
Show more
BOTTLE
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Silva,Silva Strong Dark Lager
10,"RobertDale(9,451)
🇺🇸Lansing, United States
3.0April 15, 2019
.33 bottle. Pours dark brown with a decent beige head. Aroma of malt, grain, nuts, and a touch of chocolate. Taste is similar. Decent.
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
3
Overall
13",Silva,Silva Strong Dark Lager
11,"JDsz5(375)
3.0April 15, 2019
Aroma 5. Appearance 3. Taste 6. Palate 4. Overall 12. Roasted malt and caramel aroma. Walnut, toffee, and roasted malt taste. Sweet and smoked aftertaste.
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
4
Overall
12",Silva,Silva Strong Dark Lager
12,"BitterGuide28(0)
5.0March 13, 2019
Silva is brilliant. The lovely bitter aftertaste in the medium body, the great color of the liquid makes it the perfect beverage for a gathering with your friends. The design is…
Show more
BOTTLE
Aroma
10
Appearance
5
Flavor
10
Mouthfeel
5
Overall
20",Silva,Silva Strong Dark Lager
13,"karcospista(29)
3.5February 2, 2019
Very good dark lager. Honestly, much better than a dark Straropramen or Ursus. Well done Silva.
CAN
Aroma
8
Appearance
5
Flavor
7
Mouthfeel
3
Overall
12",Silva,Silva Strong Dark Lager
