,맥주정보,검색이름,맥주이름
0,"mansquito(11,554)
🇺🇸Nueva York, United States
1.8October 18, 2020
Euro Market at share: pours weird hazy gold with white head. Aroma is sweet corn, rust and terrible euro lager. Taste is soapy, rusty, corny, oily. Generally bad.
BOTTLE
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
6",Gyumri,Gyumri Gold
1,"explosivedog(6,050)
🇺🇸New York, United States
1.4October 18, 2020
Bottle, at share, thanks to mansquito. Pours slightly hazy gold. Corn, metal, rusty metal, peach syrup. Not much body. Absolute garbage.
BOTTLE
Aroma
4
Appearance
2
Flavor
2
Mouthfeel
2
Overall
4",Gyumri,Gyumri Gold
2,"DraftPours23(2,095)
🇫🇷France
2.5March 1, 2020
Or clair, limpide, belle grosse carbo, mousse très correcte, blanche et visqueuse, un peu irrégulière. Nez : grain léger, malt. Frais, classique. Attaque sur le pain, pas trop…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Gyumri,Gyumri Gold
3,"kiwianer(4,070)
🇳🇿Otorohanga, New Zealand
2.5November 2, 2019
The foam stability is ok, the body Gold. The aroma is malty, corn, some bitterness. Same in the taste. Cheap in taste, but refreshing.
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Gyumri,Gyumri Gold
4,"mzaar(5,673)
🇸🇪Varberg, Sweden
3.0October 26, 2019
Tap. Pours clear golden with a white head. Aromas and flavours of grain, sweet malt, and white bread. Crisp texture. Dry finish.
CASK
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
3
Overall
12",Gyumri,Gyumri Gold
5,"TheWhaleNorman(395)
🇷🇺Moscow, Russia
2.5October 14, 2019
Strong straw aroma. Lots of grass.
Sweet malt, fruits, hoppy bitterness. 
Neither bad, nor enjoyable.
BOTTLE
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Gyumri,Gyumri Gold
6,"marchbrown(203)
3.0June 13, 2019
June 2019 road trip.  What can I say?  This beer came with both a lakeside view and a big pile of crayfish and those two things made this beer taste great.
Aroma
5
Appearance
4
Flavor
5
Mouthfeel
3
Overall
13",Gyumri,Gyumri Gold
7,"Goldbarren(3,667)
🇦🇹Vienna, Austria
2.1November 7, 2018
Benannt nach der zweitgrößten Stadt des Landes, in der es auch gebraut wird.…
Show more
Aroma
3
Appearance
4
Flavor
3
Mouthfeel
4
Overall
7",Gyumri,Gyumri Gold
8,"sharkydodson(4,113)
🇷🇺St. Petersburg, Russia
2.5October 16, 2018
the aroma is malty and herbal with hints of grain, straw, yeast and some grasses... the taste is malty and floral with notes of grain, hay, barnyard and some herbs... bitter and dry…
Show more
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",Gyumri,Gyumri Gold
9,"txspartan(1,231)
🇧🇪Wilrijk, Belgium
1.3September 14, 2018
How and why does anyone brew this liquid and think: ""Why... yes. I am going to bottle this.""? How and why does anyone buy this and think: ""Why... yes. I am going to buy more of…
Show more
Aroma
4
Appearance
2
Flavor
2
Mouthfeel
2
Overall
3",Gyumri,Gyumri Gold
10,"laforet99(3)
🇪🇪Estonia
1.1July 30, 2018
Worst beer i ever drank, tasted like something wad wrong, but i tried another time and it was the same rotten taste... that beer is infectious.
Aroma
3
Appearance
3
Flavor
1
Mouthfeel
3
Overall
1",Gyumri,Gyumri Gold
11,"Ruprecht_007(1,083)
🇨🇿Cesky Tesin, Czech Republic
2.7July 4, 2018
Překvapivě slušné pivo a v Arménii asi nejlepší z těch ""komerčních"". Slušný říz, přiměřená hořkost a dokonce držící pěna. Co víc si v daleké cizině přát :-)…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Gyumri,Gyumri Gold
12,"mortis(80)
🇵🇱Warszawa, Poland
1.0May 2, 2018
Chyba jedno z najgorszych piw jakie pilem, zapach nie do zniesienia a w smaku jakbym pil plynne maslo. Blee
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Gyumri,Gyumri Gold
13,"jtclockwork(20,827)
🇺🇸United States
1.0October 30, 2017
Bottle - pours gold white head - nose and taste of skunk, spent grain, metallic notes - medium body
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
2",Gyumri,Gyumri Gold
