,맥주정보,검색이름,맥주이름
0,"drobimir(99)
🇲🇪Montenegro
1.5July 30, 2020
Pours a clear golden color with weak white head, bready malty aroma, sweet with unpleasantly bitter finish, light texture. Really shitty only bought to get drunk for cheap and…
Show more
BOTTLE
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
3
1",Merak,Merak Svetlo Pivo
1,"kaziopiwosz(828)
🇵🇱Warszawa / Wałbrzych, Poland
1.2April 22, 2020
Zbożowy aromat. Barwa złota, piana średnio wysoka. W smaku karton, rzygowiny, jakieś nieokreślone nuty cukierkowe, chemiczne. Całość sprawia wrażenie nieudane…
Show more
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
1
Overall
4",Merak,Merak Svetlo Pivo
2,"gorthaurz(415)
🇭🇷Croatia
1.9March 20, 2020
Pours pale clear golden with a large head. Aroma of malts, hay, metal. Taste of malts, grains, metal. Watery. Light bitter. Medium carbonation. light bitter aftertaste
CAN
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
3
Overall
7",Merak,Merak Svetlo Pivo
3,"BeerTicks44(22)
🇷🇸Serbia
1.3October 18, 2019
Probably worst Serbian beer,watery flavor and texture,soft carbonation,there is almost no bitterness.
CAN
Aroma
3
Appearance
1
Flavor
3
Mouthfeel
2
Overall
4",Merak,Merak Svetlo Pivo
4,"PilsnerDoctor32(1,925)
🇪🇸madrid, Spain
2.1September 22, 2019
Lata 0,5l Dorada,clara con espuma blanca,moderada,poco resistente.Aroma malta,cereales,maiz,herbal.Sabor ligero dulzor con suave amargor,notas de…
Show more
CAN
Aroma
5
Appearance
4
Flavor
4
Mouthfeel
1
Overall
7",Merak,Merak Svetlo Pivo
5,"Gangstergafje(2,468)
🇳🇱Capelle aan den IJssel, Netherlands
2.4October 16, 2018
27-07-2017; somewhere in Београд, Србија.
The looks are simple. Just those of a Pale Lager...golden…
Show more
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Merak,Merak Svetlo Pivo
6,"daniele(12,901)
🇮🇹Italy
2.5September 18, 2018
can thanks alberto dorata limpida can cereale dolciastra un po metallico un lieve erbacea poco altro
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Merak,Merak Svetlo Pivo
7,"gaara1221(838)
🇵🇱Poland
1.2August 19, 2018
Kolejne podłe Czarnogórskie piwo. Zapachu brak, podły smak, goryczki raczej brak, jako tako wygląda. Ogólnie dramat ;)
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
2
Overall
3",Merak,Merak Svetlo Pivo
8,"ippopotamo36(3,811)
🇮🇹Rome, Italy
2.6August 15, 2018
Cab shared in Rome. Pale golden clear with low foam. Nose: veggies and mild corn. Mouth: thin and corn-driven. Boring.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
11",Merak,Merak Svetlo Pivo
9,"Ferris(23,110)
🇨🇦Burnaby, Canada
2.8August 15, 2018
Can - Touch of grains. Clear gold with a frothy White head. Slight sweet pale malts and not much else.
Aroma
5
Appearance
4
Flavor
5
Mouthfeel
4
Overall
10",Merak,Merak Svetlo Pivo
