,맥주정보,검색이름,맥주이름
0,"DejanSt(1,746)
🇸🇰Trencin, Slovakia
2.0October 15, 2020
Plechovka u Peta. Vona sladova slabsia. Farba medova. Chut sladkasta slabsia. Na konci nie prijemna.
CAN
Aroma
5
Appearance
4
Flavor
4
Mouthfeel
1
Overall
6",Myanmar,Myanmar Lager Beer
1,"surething_ii(4,026)
🇸🇰Šenkvice, Slovakia
2.0October 15, 2020
Can kindly delivered by my pal Pál, thanks!
Quite corny, not really pleasant aroma. Sweetish, meh. But I think I've had worse from Asia
CAN
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
7",Myanmar,Myanmar Lager Beer
2,"Craftakt(871)
🇩🇪Hannover, Germany
2.2March 6, 2020
Langweiliges, leicht pappig, metallisches Lager mit leicht malzigem Getreidearoma. Keine hohe Braukunst.
CAN
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Myanmar,Myanmar Lager Beer
3,"Theydon_Bois(30,406)
🇬🇧Hazlemere, the lower Xhitlerns, England
1.9February 6, 2020
Can split at Cotts Convention V, T Hanks, 08/06/19.
Pale yellow topped with a moderate off white covering.
Nose is grass, paper, pale malts, grains.…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
3
Overall
6",Myanmar,Myanmar Lager Beer
4,"f4anc01s(73)
🇧🇪Liège, Belgium
2.4December 17, 2019
Bu le 04/12/2019
From a can.
Bière aux arômes légers, de malt... Rien de…
Show more
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Myanmar,Myanmar Lager Beer
5,"Iznogud(9,003)
🇭🇷Zagreb, Croatia
1.2November 14, 2019
Canned, 330 ml, courtesy of Vlado. Shared with Miro B and JFK10000. Clear golden, short lasting white head. Bland and tasteless. Sweetish. Malty. Watery.
CAN
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
4",Myanmar,Myanmar Lager Beer
6,"Ibrew2or3(10,052)
🇺🇸Tempe, United States
3.0October 29, 2019
640ml bottle pours with a crystal clear gold body that supports a thin white head of foam. The aroma offers up apple and pear like esters and maybe a bit of apple pie. The…
Show more
BOTTLE
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
2
Overall
12",Myanmar,Myanmar Lager Beer
7,"Lubiere(18,514)
🇨🇦Ottawa, Canada
1.8October 3, 2019
A pale blonde lager with a thin lacing white head. In aroma, corn and rice adjunct, metallic hop, typical Asian swill. In mouth, watery bodied, light corn, faint hops, boring and…
Show more
CAN
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
6",Myanmar,Myanmar Lager Beer
8,"Borresteijn(9,396)
🇳🇱Heerhugowaard, Netherlands
2.4June 11, 2019
33cl Can, thanks Thijs! Way past BB date. Clear golden colour, white head. Aroma of sweet malts, honey, light grassy. Flavour is medium sweet, malty, light grassy, soft…
Show more
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",Myanmar,Myanmar Lager Beer
9,"BeardedAvenger(4,195)
🇬🇧New Haw, England
2.3June 10, 2019
Cotts 2019. Low key marzipan aroma. Light gold. Thin translucent white head. Light bitter with a sweet edge. Thin. Light. Fizzy carbonation. Abrupt finish. Alright for the style.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
10",Myanmar,Myanmar Lager Beer
10,"RichTheVillan(10,497)
🇬🇧Birmingham, England
2.2June 10, 2019
Can at Cotteridge Wines V Ratebeer event; clear golden yellow pour with a thin white head, aroma has light citrus, taste has ok crisp malts, some lemon grass
CAN
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Myanmar,Myanmar Lager Beer
11,"harrisoni(23,675)
🇬🇧Ashford, England
2.4June 8, 2019
At Cotteridge Convention V 2019. Clear pale gold colour lasting white head. actually not too bad. Some lemon. Some pale lager flavour. ok.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
4
Overall
9",Myanmar,Myanmar Lager Beer
12,"WingmanWillis(1,002)
🇬🇧Croydon, England
2.3June 8, 2019
Can shared at Cotts Convention V. Thanks to Nic for bringing it back. Pours clear yellow gold with a tjin white head. Aroma and taste of malt and grain. Meh
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
4
Overall
8",Myanmar,Myanmar Lager Beer
13,"jjsint(5,540)
🇬🇧Leicester, England
2.5June 6, 2019
Can from the National Brewery Centre, Burton. Drunk at home. Light yellow with a greenish hue. Clear with a foamy white head. Strange odour: grains, metal, some astringent…
Show more
CAN
Aroma
4
Appearance
3
Flavor
6
Mouthfeel
2
Overall
10",Myanmar,Myanmar Lager Beer
14,"kerenmk(6,766)
🇮🇱Tel Aviv, Israel
2.1February 10, 2019
Can. Thank you Zvi and Nurit! Clear light gold with a white head.  Aroma of straw, oxidation. Sweetish, apple, some sugar and vibegar. Light body, highly carbonated, sweetish…
Show more
CAN
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Myanmar,Myanmar Lager Beer
0,"Maakun(10,312)
🇳🇱The Hague, Netherlands
2.2December 20, 2018
Can shared at John’s back tasting massive thanks to deanso. Clear pale golden with white head. Cardboard, sweet grains, light honey, soft weeds and hops. Medium sweet and light…
Show more
CAN
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Myanmar,Myanmar Lager Beer
1,"Svartvit(1,871)
🇳🇱Den Haag, Netherlands
2.2December 20, 2018
The Hague visits Zaandam. Shared with friends. Pours a clear pale golden, white head. Bready, cardboard.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
8",Myanmar,Myanmar Lager Beer
2,"sjogro(9,252)
🇳🇱The Hague, Netherlands
2.5December 20, 2018
Can at Kermis’s, massive thanks to deanso! Clear golden with white head. Sweet malts, green beans, wet hay and cardboard. Moderate sweet and bitter. Under medium body…
Show more
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Myanmar,Myanmar Lager Beer
3,"mmather(201)
🇺🇸United States
2.0May 15, 2018
Prototypical international lager. Nothing exceptional. Pretty much the same beer that you can get from just about every country in the world.
Aroma
4
Appearance
4
Flavor
3
Mouthfeel
2
Overall
7",Myanmar,Myanmar Lager Beer
4,"camay1997(265)
🇺🇸patton, United States
1.0March 10, 2018
Average white head on top of a golden body.  This beer is damn near odorless. It smells lightly of bread, That makes me nervous about drinking it. It tastes both bland and…
Show more
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Myanmar,Myanmar Lager Beer
5,"pytrysek(705)
1.3December 18, 2017
this was low quality Beer, it had rice As an ingredient so you can't feel nice malty Taste. It was light bodied, but it's Asia, we can't blame them for a Beer. they could blame us for not…
Show more
Aroma
3
Appearance
1
Flavor
3
Mouthfeel
1
Overall
5",Myanmar,Myanmar Lager Beer
6,"Nicke80(893)
🇸🇪Södertälje, Sweden
5.0August 19, 2017
640ml bottle from wishbeer bangkok. pours golden with little head. light malty aroma with light malty watery taste.
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Myanmar,Myanmar Lager Beer
