,맥주정보,검색이름,맥주이름
0,"Grumbo(12,243)
🇬🇧Ipswich, England
2.3December 16, 2020
12/12/2020. Bottle sample courtesy of saxo/fonefan. Pours clear golden with a bubbly/frothy white head. Aroma of grain, sugar syrup, corn, grass, sweet malt. Medium sweetness,…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Bedele,Bedele Special Beer
1,"fonefan(65,442)
🇩🇰VestJylland, Denmark
1.8December 10, 2020
Bottle 330ml. @ [ Romania 🇷🇴 Comes to DK 🇩🇰 Tasting ] - fonefan & Brugmansia House.…
Show more
BOTTLE
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
3
Overall
6",Bedele,Bedele Special Beer
2,"chrisv10(23,086)
🇩🇰Denmark
1.7December 6, 2020
Bottle. Clear golden with small white head. Aroma is malt, cardboard, hop and grainy. Flavour is malt, grainy, cardboard, little sweet and a little bitter.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Bedele,Bedele Special Beer
3,"HenrikSoegaard(17,578)
🇩🇰Randers, Denmark
2.2December 6, 2020
Frothy white fair mostly diminishing head. Yellow colour. Light malty and hoppy aroma. Light biter flavor. Average light bitter finish. Watetry palate.
BOTTLE
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
9",Bedele,Bedele Special Beer
4,"martin00sr(8,110)
🇩🇰Haderslev, Denmark
2.3December 6, 2020
Bottle @Romania2Ulfborg. Clear golden, white head. Malty, grainy aroma. Sweet malty flavour, grain and a little cardboard.
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
7",Bedele,Bedele Special Beer
5,"saxo(24,777)
🇩🇰Højbjerg, Aarhus, Denmark
1.6December 6, 2020
Bottle @ fonefan tasting. Medium head with medium duration. Color is golden. Aroma and taste are malt, grass, hops, straw and has a sweet malty finish.
BOTTLE
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Bedele,Bedele Special Beer
6,"Rasmus40(29,114)
🇩🇰Beder, Aarhus, Denmark
1.6December 6, 2020
Bottle @ fonefan tasting. Clear yellow with a white head. Aroma is sweet, malty and grainy. Flavor is medium sweet. Sweet finish. Watery. 051220
BOTTLE
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Bedele,Bedele Special Beer
7,"adamnowek(5,966)
🇳🇱Amsterdam, Netherlands
2.7June 14, 2020
Bottle alongside a great meal at Addis Ababa in Amsterdam. Bright golden. Massive head (though mostly because the server insisted on pouring the bottle from a good half metre…
Show more
BOTTLE
Aroma
5
Appearance
2
Flavor
6
Mouthfeel
3
Overall
11",Bedele,Bedele Special Beer
8,"DijkBier(1,852)
🇳🇱AMSTERDAM, Netherlands
2.7June 19, 2019
Bottle at Ethiopian restaurant in Amsterdam. Clear golden pour with white head; falling down mostly. Little aroma, bit malty. Taste is rather sweet, even bit banana. Bit soft…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
10",Bedele,Bedele Special Beer
9,"Syfher(907)
🇧🇪Brussels, Belgium
3.2March 8, 2019
Bottle of 33cl, in a Tulip glass, from the fridge @Toukoul.…
Show more
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Bedele,Bedele Special Beer
