,맥주정보,검색이름,맥주이름
0,"Biroholik(3,500)
🇵🇱Sosnowiec, Poland, Poland
2.6September 5, 2020
Słodowe, słodkie, cienkie, wodniste, lekko  kukurydziane. Nic szczególnego...
TAP
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
12",Burgasko,Burgasko Svetlo
1,"BBHansen(2,152)
🇩🇰Køge, Denmark
1.9August 23, 2020
Bottle @ Bulgaria hike. Appearance: pours clear straw yellow with ok soapy white head and lacing. aroma/taste: barley, bread and light grassy notes. palette: light malty and hoppy…
Show more
BOTTLE
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
8",Burgasko,Burgasko Svetlo
2,"kaziopiwosz(828)
🇵🇱Warszawa / Wałbrzych, Poland
1.0August 1, 2020
Delikatny zbożowy aromat. Piana wysoka, gęsta, barwa słomkowa.  W smaku słód, jakaś chemia, rzygowiny, w posmaku ledwie wyczuwalna chmielowa goryczka. Bardzo…
Show more
Aroma
2
Appearance
3
Flavor
1
Mouthfeel
1
Overall
3",Burgasko,Burgasko Svetlo
3,"bergstaden(5,729)
🇳🇴Røros, Norway
1.2June 10, 2020
Pale golden with a white head - Malt aroma and oxidation - Malt body with a flat flavour no bitterness - Flat malt finish - This was boring
BOTTLE
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
1
Overall
4",Burgasko,Burgasko Svetlo
4,"HenrikSoegaard(17,578)
🇩🇰Randers, Denmark
2.1March 27, 2020
Sample courtesy Grumbo. Frothy white fair mostly diminishing head. Yellow colour. Light malty and hoppy aroma. Light bitter flavor. Short light bitter finish. Some…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",Burgasko,Burgasko Svetlo
5,"saxo(24,777)
🇩🇰Højbjerg, Aarhus, Denmark
1.8March 20, 2020
Sample courtesy Grumbo. Small head with short duration. Color is pale yellow. Aroma and taste are sweet malt, grass and hops. A bit watery.
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Burgasko,Burgasko Svetlo
6,"Rasmus40(29,113)
🇩🇰Beder, Aarhus, Denmark
1.6March 20, 2020
Sample courtesy of Grumbo. Thanks. Clear yellow with a small white head. Aroma is sweet, malty and corn. Flavor is medium sweet. Sweet finish. Watery. 200320
BOTTLE
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Burgasko,Burgasko Svetlo
7,"danlo(7,018)
🇬🇧Darlington, England
2.0March 7, 2020
Bottle sample thanks to Grumbo, cheers Graham! Pale gold colour, white foam head and aroma of malt, grain, grassy. Taste is sweet corn grain, cardboard, papery, grassy with…
Show more
BOTTLE
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Burgasko,Burgasko Svetlo
8,"DraftAromas7(225)
🇷🇸Serbia
2.4March 4, 2020
0,5 l can, poured in a glass. Typical pale lager for Balkans. Slightly better than expected. Neutral taste and pleasant aftertaste. Goes well with Serbian and Bulgarian barbecue…
Show more
Aroma
4
Appearance
1
Flavor
6
Mouthfeel
3
Overall
10",Burgasko,Burgasko Svetlo
9,"Grumbo(12,237)
🇬🇧Ipswich, England
2.0March 2, 2020
1/3/2020. Bottle from Bulgaria courtesy of Ivan. Pours clear pale gold with a bubbly white head. Aroma of grain, corn, sweet malt and straw. Medium plus sweetness and light…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
6",Burgasko,Burgasko Svetlo
