,맥주정보,검색이름,맥주이름
0,"vladeath(1,853)
🇷🇺Russia
1.5October 31, 2020
Good foam. Weak aroma, malt, notes of something sweet. On the palate, there is a little malt, and ""lollipops"" with a slight sourness (some kind of additive, malt extract?) In the…
Show more
TAP
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
3",Klinskoe,Klinskoe Svetloe
1,"Gangstergafje(2,468)
🇳🇱Capelle aan den IJssel, Netherlands
2.0May 21, 2019
20-05-2019; can; Kino Hostel, Saint Petersburg, Russia (bought somewhere in Saint Petersburg, Russia).
Drank the beer from the can, so I can’t relate the looks. I gav…
Show more
CAN
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Klinskoe,Klinskoe Svetloe
2,"TheWhaleNorman(395)
🇷🇺Moscow, Russia
1.9April 15, 2019
Думал что ужасно плохо будет. По факту - сладко, травянисто. Пить только холодным, на вкус - минералка. Но освежает
BOTTLE
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
7",Klinskoe,Klinskoe Svetloe
3,"weaver23ph(693)
🇵🇱Wrocław, Poland
2.2October 11, 2018
1 litre tin. Clear straw, low, ugly, rather unstable, white head, very little lacing. Aroma malty, slightly grassy, yeasty a little bready, some corn. Taste thin, slightly sweet, malty.…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
10",Klinskoe,Klinskoe Svetloe
4,"Blade86(1,578)
🇵🇱Wroc³aw, Poland
2.1September 30, 2018
Golden, clear, minimal white foam, light+ sweetness, light bitterness, light and thin, average carbonation
Not good at all…
Show more
Aroma
5
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Klinskoe,Klinskoe Svetloe
5,"Grzesiek79(5,906)
🇵🇱Radom, Poland
2.1July 15, 2018
1L Can. Piana dość spora, średnio trwala, jasna zlocista barwa. klasyczny lagerek bez wrazen smakowych.
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Klinskoe,Klinskoe Svetloe
6,"croccroc(68)
🇹🇷Turkey
2.4July 1, 2018
Draught in Moscow. It is fresh and sweet beer but it has poor aroma and weak smell. Good for refreshment.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
10",Klinskoe,Klinskoe Svetloe
7,"biilz(1,278)
🇪🇸Spain
1.5September 12, 2017
Противный солодовый вкус. Отвратительное послевкусие. Доплатив 10 рублей можно получить куда более интересный выбор.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
1
Overall
6",Klinskoe,Klinskoe Svetloe
8,"jann3(689)
🇫🇮Espoo, Finland
2.0March 14, 2017
Pale yellow, smallish white head. Aroma is malty with grain, corn etc. Taste is rather watery with malty flavours of grain, corn and a hint of fruits maybe apple. Just another bulk…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
7",Klinskoe,Klinskoe Svetloe
9,"alex_leit(11,288)
🇧🇾Minsk, Belarus
1.6February 3, 2017
Can. Pae golden color, noisy white foam. Aroma: malt, soap, a little sour fruits and similar hop.Taste: a little malt, slightly sweet, slighly sour, sadness.
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
5",Klinskoe,Klinskoe Svetloe
