,맥주정보,검색이름,맥주이름
0,"as1999(378)
🇭🇷Zagreb, Croatia
2.1September 30, 2020
0,5 L
ABV : 4,2 %
Slabo... aroma nikakva, klasična blijedo zlatna boja, slaba…
Show more
BOTTLE
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
7",Apatinsko,Apatinsko Svetlo Pivo
1,"kaziopiwosz(828)
🇵🇱Warszawa / Wałbrzych, Poland
1.2April 22, 2020
Barwa slomkowa, klarowne. Wysoka piana. Metaliczny aromat, jakieś nuty wiśni w tle. W smaku słód zmieszany z wodą, właściwie żadnej chmielowej goryczki nie czuć. Co…
Show more
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
1
Overall
4",Apatinsko,Apatinsko Svetlo Pivo
2,"filip96(8)
4.9October 25, 2019
Dobar pivdzan , mogo sam one o.6da krnemm po gajbu . Steta sto nema  use ,voleo sam keru muda da odsecem kad se batalim od ovig vragolana
BOTTLE
Aroma
10
Appearance
5
Flavor
10
Mouthfeel
5
Overall
19",Apatinsko,Apatinsko Svetlo Pivo
3,"AllGrainLees33(5)
🇷🇸Serbia
2.2September 18, 2019
As generic as it can get for a cheap lager, nothing special but not bad either. Easy to drink, neither too bitter nor too watery, mild taste. Good for getting drunk, but if you're enthusiastic…
Show more
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Apatinsko,Apatinsko Svetlo Pivo
4,"GreenCat(514)
🇸🇮Slovenia
1.7September 8, 2019
0,5 l bottle, 4,2% ABV. Pours clear golden with big, quickly dissipating whit head. Aroma of cheap industrial beer, some malt, cardboard, vomit. Taste is medium sweet and light…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
5",Apatinsko,Apatinsko Svetlo Pivo
5,"charlotte(6,859)
🇩🇰rødovre, Denmark
1.7August 10, 2019
Can Golden colour with off white head.Aroma of grain and malt hint of corn and water really boring overall beer.
CAN
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Apatinsko,Apatinsko Svetlo Pivo
6,"Pudelek(665)
Gùrny Slùnsk / Oberschlesien
1.3August 5, 2019
Bardzo słabe piwo nawet jak na koncerniak i jak na sikacz. Ciężko napisać o nim coś dobrego.
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
1
Overall
5",Apatinsko,Apatinsko Svetlo Pivo
7,"BreweryTicks21(16)
1.3July 31, 2019
Gold- yellow colour with medium white head. Taste and aroma are very bad and poor, couldn't finish the bottle. Same price as other beers in Serbia while the quality is much lower.
BOTTLE
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
2
Overall
4",Apatinsko,Apatinsko Svetlo Pivo
8,"BojanM(302)
🇧🇦Banja Luka, Bosnia and Herzegovina
1.3June 19, 2019
Zlatnozute boje, bistro, tanka bijela pjena, kratkotrajna. Slabe citrusne arome, arome vlage i kartona. Srednje gorčne, kratkog gorko-vodenog finiša. Vodene teksture, srednje…
Show more
CAN
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
1
Overall
4",Apatinsko,Apatinsko Svetlo Pivo
9,"BataChedo(51)
🇷🇸Cacak, Serbia
2.1August 1, 2019
Aroma, izgled, ukus. Tipičan lager.
Tipičan lager. Nije pivo za uživanje, al savršeno pivo za opijanje.
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
2
Overall
10",Apatinsko,Apatinsko Svetlo Pivo
