,맥주정보,검색이름,맥주이름
0,"paddywise89(1)
🇩🇪Leipzig, Germany
2.5September 30, 2020
Leichtes gut trinkbares Bier bei heißen Tempersturen. Hellgoldene Frabe, kleine Blume, wenig Kohlensäure. Eiskalt vom Fass am besten. Geschmacklich leicht fruchtig, nicht…
Show more
TAP
@ Beer Shop Nesebar
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Slavena,Slavena Svetlo
1,"Bulk_Carrier(6,064)
🇺🇸United States
3.0March 7, 2017
Thanks Jake!
Poured into a lager glass, the appearance was a clean pale…
Show more
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
4
Overall
11",Slavena,Slavena Svetlo
2,"agent_persik(932)
🇪🇪Tallinn, Estonia
1.8July 1, 2015
Clean pale golden color, small white head.  Light aroma and taste of malt, corn, cardboard and hops - dry sweet with light hoppy bitterness in finish and dry aftertaste. Watery body…
Show more
Aroma
2
Appearance
2
Flavor
5
Mouthfeel
2
Overall
7",Slavena,Slavena Svetlo
3,"Sibarh(189)
🇵🇱Bialystok, Poland
2.6February 22, 2015
Kolor - jasnozłocisty, klarowne. 
Piana - drobna, średniowysoka, średniotrwała.…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Slavena,Slavena Svetlo
4,"markextrae(4,791)
🇸🇪Alingsås, SWEDEN, Sweden
1.7July 23, 2014
From tap at vacation in Bulgaria, golden pour with a non lasting head, grass notes, fainth hops, sweet malts, taste is cheap. Very bad
Aroma
2
Appearance
2
Flavor
1
Mouthfeel
2
Overall
10",Slavena,Slavena Svetlo
5,"abemorsten(3,797)
🇳🇴Mosterøy, Norway
1.6May 10, 2014
2 l bottle kindly preserved by RBHD from yesterdays tasting on Fridtjoffen. Pours a clear golden body with a faint white film. Sugary nose. Light acdic with a diluted caramel…
Show more
Aroma
2
Appearance
3
Flavor
3
Mouthfeel
2
Overall
6",Slavena,Slavena Svetlo
6,"Holmen2(6,860)
🇳🇴Norway
1.0May 9, 2014
Clear golden. Unfresh aroma, with some sugary sweetness. Much too sweet in taste. Round mouthfeel. Unrefreshing with low drinkability. Shite!
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
1
Overall
2",Slavena,Slavena Svetlo
7,"gunnar(13,550)
🇳🇴Sandnes, Norway
1.5May 9, 2014
Shared 2 L PET bottle at local tasting. Pours clear golden with a tiny white head. Aroma is far from inviting, boiled vegetables and sweet corn. Thin watery mouthfeel. Taste is…
Show more
Aroma
2
Appearance
3
Flavor
3
Mouthfeel
2
Overall
5",Slavena,Slavena Svetlo
8,"Holmen1(10,355)
🇳🇴Stavanger, Norway
1.3May 9, 2014
Fra kveldens største (2 l) flaske på RBHD-treff ombord på Fridtjofen mai-14: Ikke særlig inviterende aroma, og smaken gjør det ikke noe bedre. Heldigvis er ettersmaken kort og…
Show more
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
2
Overall
4",Slavena,Slavena Svetlo
9,"Sigmund(10,894)
🇳🇴Tau, Norway
1.2May 9, 2014
Shared 2 liter PET bottle at local tasting. Pale golden colour, moderate white head. Terrible industrial pale lager aroma, notes of overcooked vegetables, rotting maize and…
Show more
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
2
Overall
3",Slavena,Slavena Svetlo
10,"ElDesmadre(6,523)
🇵🇱Jaworze, Poland
2.2November 18, 2013
2l plastic bottle. A bit malty, a bit watery but not too much given its OG. Allright for what it is, goes down rather well on the beach.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Slavena,Slavena Svetlo
11,"luttonm(7,593)
🇺🇸Seattle, United States
2.4April 2, 2013
2L bottle from Sofia. palest orange, medium head. corn syrup, barley grain. chunky, incomplete lager. but nothing offensive.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Slavena,Slavena Svetlo
12,"SirLimpsalot(5,115)
🇸🇪Sweden
1.7August 22, 2012
@ Sozopol: kanske den ljusaste av bulgarisk lager. Ingen större smak men fyller sin funktion och är en torstsläckare i solen.…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Slavena,Slavena Svetlo
13,"HenrikSoegaard(17,578)
🇩🇰Randers, Denmark
1.8July 21, 2010
2 L plastic bottle. 3.4 ABV. Frothy white good mostly lasting head. Yellow colour. Light malty and hoppy aroma. Bready notes. Light bitter thin flavor. Short light bitter finish. Very…
Show more
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",Slavena,Slavena Svetlo
14,"ha1ag(1,067)
🇳🇱Maastricht, Netherlands
2.5October 15, 2009
Draft in Obzor. Full golden color, very small , almost no head, grassy nose. Very dry, bit watery, but clean taste. Finishes rather bitter. Not bad, but the dryness and the watery…
Show more
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Slavena,Slavena Svetlo
0,"fata2683(2,176)
🇺🇸Tucson, United States
1.4April 12, 2009
bottle, pours gold, medium frothy white head.  Aroma is sugary.  Sweet light malt turns into a bitter bite and lingers sweet.  Boring.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
4",Slavena,Slavena Svetlo
1,"charlotte(6,859)
🇩🇰rødovre, Denmark
2.3January 7, 2008
Golden colour with lage withe head.Taste is fresh and hoppy has a dry finish.A o.k lager.
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Slavena,Slavena Svetlo
2,"yngwie(19,287)
🇳🇴Kristiansand, Norway
1.7March 29, 2007
Bottle. Clear, pale golden with a nice carbonation and a white diminishing head. Hay, grain and grass in the aroma, which is too sweet, with just vague hints of hops. Fruity hints in the…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
6",Slavena,Slavena Svetlo
3,"KnutAlbert(6,848)
🇳🇴Oslo, Norway
1.9March 22, 2007
0,5 l bottle brought home from Bulagria, shared with yngwie. Very pale, rather sweet, not much hops to be found htere. A distinct flavour of cardboard doesn’t add much to the…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",Slavena,Slavena Svetlo
4,"ogivlado(11,548)
🇭🇷Zagreb, Croatia
1.2December 25, 2002
Bottled(2000ml). -the worst bulgarian beer bottled in big 2 liter plastic bottle... taste is very similar to some cheap dish cleaner
Aroma
3
Appearance
1
Flavor
2
Mouthfeel
1
Overall
5",Slavena,Slavena Svetlo
5,"omhper(30,806)
🇸🇪Tyresö, Sweden
2.8December 18, 2002
Bottled. Deep golden. Slight grassy nose. Dry, light bodied, clean and actually rather bitter.…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Slavena,Slavena Svetlo
