,맥주정보,검색이름,맥주이름
0,"vladeath(1,856)
🇷🇺Russia
2.5July 28, 2020
Bottle OG 11%   4.7 alc
Amber color with fine foam.
Nose. Malty with low hop notes.…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
3
Overall
10",KAZBEGI,Kazbegi Lager
1,"efeesse(1,189)
🇩🇪Ingolstadt, Germany
2.2July 27, 2019
Beer with yellow color, light body, light bitterness, some foam on top, average carbonized, (drunk a 50cl bottle beer with PG at ""ChaCha"", Saint Petersburg, RU #989)(#1 GE).
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",KAZBEGI,Kazbegi Lager
2,"Cybuch(2,195)
🇵🇱Muszyna, Poland
2.5August 15, 2018
W aromacie lekko żelazo i szok- lekka ziołowość chmielowa. Pite z butelki. W smaku landrynkowe, może być lekko utlenione. Goryczka niska ale jest, wysycenie wysokie.…
Show more
Aroma
5
Appearance
4
Flavor
4
Mouthfeel
3
Overall
9",KAZBEGI,Kazbegi Lager
3,"thejackpacker(1,992)
🇬🇧England
1.7November 8, 2017
Bottle from station, Tbilisi. Terrible beer really but it does the job on a night train I suppose. Tinny and not clean.
Aroma
2
Appearance
3
Flavor
3
Mouthfeel
2
Overall
7",KAZBEGI,Kazbegi Lager
4,"YantarCoast(3,142)
🇷🇺Moscow, Russia
2.0August 13, 2017
500ml bottle. Pours pale gold with a small soapy white head. Aroma is stale malt, cardboard, butterscotch. Taste is sweet, straw, low bitterness. Light bodied, watery. Not good.
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",KAZBEGI,Kazbegi Lager
5,"Dewnans(17)
🇱🇦Laos
2.0April 22, 2017
Tasted in Tbilisi in 2017. A ""gassy"" lager with a bland but slightly oily taste. Often one of the cheaper common beers available in Georgia - and you can taste why. Okay on a hot…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
3
Overall
7",KAZBEGI,Kazbegi Lager
6,"zvikar(11,249)
🇮🇱Ramat Gan, Israel
1.1October 29, 2016
Yellow, white head, aroma of corn, DMS, diacetyl, toffee, flavor of corn, diacetyl, cardboard, sweetish, light bodied.
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
3",KAZBEGI,Kazbegi Lager
7,"kamil3ds(106)
🇵🇱Poland
2.9September 8, 2016
Aromat- sweet malt, grassy hops, herbs like in czech pilsner, carbonation average, drinkable, very tasty with local food.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
4
Overall
12",KAZBEGI,Kazbegi Lager
8,"bewyder(601)
🇫🇷France
2.3August 3, 2016
Dorée orangée voilée, très douce en bouche, notes maltées et sucrées, pas forcément très plaisante. Bouteille 50cl bue au restaurant Chacha, Saint-Petersbourg, Russie, le…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
9",KAZBEGI,Kazbegi Lager
9,"deletraz(27)
🇫🇮Lappeenranta, Finland
1.8July 28, 2016
Aroma of light malts and hay. Taste is a bit sweet. Light body, watery, dry. Nothing to write home about. :/
Aroma
2
Appearance
2
Flavor
3
Mouthfeel
3
Overall
8",KAZBEGI,Kazbegi Lager
10,"DSG(20,925)
🇮🇱Tel Aviv, Israel
1.3October 21, 2015
Bottle sample at a tasting at Dancing Camel. Thanks Stas. Clear golden with no head. Aroma of butter and cardboard. Sweet flavor with butter and cardboard. Light-bodied. Bad.
Aroma
2
Appearance
2
Flavor
3
Mouthfeel
2
Overall
4",KAZBEGI,Kazbegi Lager
11,"Baramba(1,038)
🇮🇹Italy
2.4May 6, 2015
Bottle. Yellow with small white head. Aroma of malt and straw: sweet taste, watery, dry
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
10",KAZBEGI,Kazbegi Lager
12,"Kauge(2,508)
🇪🇪Tallinn, Estonia
2.0December 13, 2014
Bottle from some shop in Tbilisi. Mine’s label says 4.4% but I can’t figure out what else it could be. Anyway. Pale golden colour, head white and small. Nose sugary and malty, some…
Show more
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",KAZBEGI,Kazbegi Lager
13,"migajos(320)
🇵🇱Warsaw, Poland
1.5May 27, 2014
I’ve tried few georgian beers, and this one is the best. Malt sweetness in aroma and taste. Alcoholic notes. Not too bitter. Quite smooth.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
1
Overall
6",KAZBEGI,Kazbegi Lager
14,"Arve_Christian(5,277)
🇳🇴Oslo, Norway
2.0December 7, 2013
Sample from Visionthing , thanks. Golden color, good foam. Aromas of boiled vegetables . Light body & complexity . Some bitterness. Pretty std macro…
Show more
Aroma
3
Appearance
5
Flavor
4
Mouthfeel
2
Overall
6",KAZBEGI,Kazbegi Lager
0,"visionthing(7,038)
🇪🇪Tallinn, Estonia
2.1July 4, 2013
50cl bottle at Cafe 5042m, Kazbegi. Clear pale golden with minimal white head. Mild malty aroma with some fruity notes, hints of cooked vegetables and hops. Moderate…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",KAZBEGI,Kazbegi Lager
1,"Bierkrug(2,129)
1.8July 21, 2012
500 ml bottle in Iraq. Pours a pale yellow with a fizzy white head. Aroma is malt, sweet wet cardboard and stale bread. Taste is pretty much like the aroma with somemore…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
6",KAZBEGI,Kazbegi Lager
2,"tomer(5,306)
🇮🇱Rishon Le Zion, Israel
2.9August 26, 2011
Draught, medium stable creamy head, clear golden colour, herbal aroma with some light malty touches, strong herbal bitterness with some notes of honey,  light bitter sour…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",KAZBEGI,Kazbegi Lager
3,"Koelschtrinker(28,840)
🇩🇪Brewver-Town, Germany
2.0June 12, 2011
Land #62. 
Milder, leicht süßer Geruch, eventuel getreidig. Mild, minima…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",KAZBEGI,Kazbegi Lager
4,"estpiwo(1,319)
🇪🇪Estonia
2.4August 15, 2010
From bottle and draft. Golden color, some grassy aroma. I found more hops in taste than in Natahkatari. Drinkable.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",KAZBEGI,Kazbegi Lager
5,"gunnar(13,555)
🇳🇴Sandnes, Norway
1.6September 15, 2009
Can. Pours hazy pale golden, with a small white head.Sweet malty aroma.Sweet taste, light in the hop department,watery mouthfeel. Not memorable.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",KAZBEGI,Kazbegi Lager
6,"heavy(2,948)
🇭🇷Split, Croatia
1.7April 24, 2009
09/04 0.5 l can courtesy of Doggythedog, great thanks for sharing! New country counts... It poured slightly hazy golden body with medium sized head. Some stale malt aroma,…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",KAZBEGI,Kazbegi Lager
7,"ogivlado(11,548)
🇭🇷Zagreb, Croatia
1.7April 22, 2009
Canned(500ml). -Courtesy of Doggythedog (thanks!), shared with him and heavy.…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",KAZBEGI,Kazbegi Lager
8,"Marko(10,285)
🇨🇿Prague, Czech Republic
2.3April 12, 2009
0.5l can dated 5.1.2009, 5%, 12.5°, brought from Tbilisi by a friend (thanks a lot Lucija!). Shared with ogivlado and heavy. Poured a hazy yellow-gold body with a small persistent whit…
Show more
Aroma
5
Appearance
2
Flavor
4
Mouthfeel
2
Overall
10",KAZBEGI,Kazbegi Lager
9,"Bov(14,984)
🇨🇭Bienne, Switzerland
1.7February 1, 2008
courtesy of Per Forsgren - clear golden colour with no foam; aroma of pocorns and potatoes; sweet and medium-bodied; malty finish with notes of solvant - very sovietic ...
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
2
Overall
6",KAZBEGI,Kazbegi Lager
10,"tomciccateri(1,033)
🇺🇸Albuquerque, United States
2.0December 27, 2007
Draught at the Tblisi Courtyard Marriott, a clear gold with a slight white head and lace. Medium body, early slight hop bitterness, slightly hoppy flavor and dry finish. OKAY when…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
6",KAZBEGI,Kazbegi Lager
11,"chriso(7,540)
🇬🇧London, England
2.1September 22, 2007
Bottle - country tasting - Kobehavnske Oldage,  May 2006. Just about the best beer of the tasting. Not saying a lot but at least it was relatively clean and fairly fresh tasting. Not…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",KAZBEGI,Kazbegi Lager
