,맥주정보,검색이름,맥주이름
0,"charlotte(6,859)
🇩🇰rødovre, Denmark
1.6January 19, 2021
Clear golden colour with small white head.Aroma of hops and water thin body and light watery mouth feels but still best ever beer so far from Tanzania.
BOTTLE
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
2
Overall
5",Kilimanjaro,Kilimanjaro Premium Lager
1,"dunklermessias(1,145)
🇩🇪Germany
2.0October 18, 2020
Pours with a clear, golden color and white head. Restrained nose. Taste is sweet, decent malty, some cooked vegetables and faint hoppy. Quite ok.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Kilimanjaro,Kilimanjaro Premium Lager
2,"m7hildeb(703)
2.2January 30, 2020
Can. Clear golden colour with a medium frothy white head, nose is mostly corny and slightly grassy with some notes of vegetables, taste is slightly sweet, grainy, bready and…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Kilimanjaro,Kilimanjaro Premium Lager
3,"YantarCoast(3,142)
🇷🇺Moscow, Russia
2.2December 7, 2019
330ml can. Pours clear gold with a thin white head. Aroma is malt, cereal, cooked vegetables. Taste is light sweet, paper, malt, light bitter finish.
CAN
Aroma
5
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",Kilimanjaro,Kilimanjaro Premium Lager
4,"zvikar(11,249)
🇮🇱Ramat Gan, Israel
2.2November 10, 2019
At Odi's place, pours yellow with a small head, aroma of lemon, caramel, flavor of caramel, toffee, medium bodied
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Kilimanjaro,Kilimanjaro Premium Lager
5,"PITOPIETHO(1,097)
🇵🇱Poland
2.8September 19, 2019
Klarowne, piana ładna, choć nie w 100 % spójna. Aromat zbożowy, lekko cytrynowy. W smaku chlebowe, kwaskowe, wodniste, ale nie ma aż takiego dramatu. Nawet delikatna…
Show more
CAN
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
3
Overall
10",Kilimanjaro,Kilimanjaro Premium Lager
6,"Jingis(2,117)
🇸🇰Bratislava, Slovakia
0.7April 20, 2019
Fľaška zo Zanzibaru. Vôňa kukuričná smradlava. Farba bledá. Chuť nedá sa opísať. Odporná.
BOTTLE
Aroma
1
Appearance
2
Flavor
1
Mouthfeel
1
Overall
2",Kilimanjaro,Kilimanjaro Premium Lager
7,"DejanSt(1,746)
🇸🇰Trencin, Slovakia
1.2April 19, 2019
Flasa od Jingisa. Vona slaba sladova. Bledomedova farba. Chutsladova sladkasta nezaujimava
BOTTLE
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
4",Kilimanjaro,Kilimanjaro Premium Lager
8,"just.shishkin(2)
3.1March 6, 2019
0,5 bottle, taken in Tanzania. Light body with small white head. Light collaboration. A common lager. Good for a sunny hot day.
BOTTLE
Aroma
4
Appearance
4
Flavor
7
Mouthfeel
4
Overall
12",Kilimanjaro,Kilimanjaro Premium Lager
9,"jercraigs(13,413)
🇨🇦Toronto, Canada
2.6January 24, 2019
2019-01-17. Pale yellow body, small quick white head. Aroma is muted, light cereal. Flavour is mild, light bitterness and cereal notes. Average to light bodied palate, soft…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Kilimanjaro,Kilimanjaro Premium Lager
10,"beerplace(5,575)
🇨🇦Vancouver, Canada
3.0January 18, 2019
375ml bottle at Matt's.
Appearence: clear golden
Aroma: malt and typical lager…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Kilimanjaro,Kilimanjaro Premium Lager
11,"fiery1(3,797)
🇨🇦Vancouver, Canada
2.6January 18, 2019
375ml bottle @ Matt's. Pours a clear pale golden colour with a thin white head. Nose is lightly vegetal, corn, mild skunk, with a cereal malt. Flavour is lightly vegetal, mildly herbal,…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Kilimanjaro,Kilimanjaro Premium Lager
12,"Ferris(23,110)
🇨🇦Burnaby, Canada
2.5January 18, 2019
Honey and cardboard. Clear gold with a small white head. Cardboard and pale malts.
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Kilimanjaro,Kilimanjaro Premium Lager
13,"mcberko(32,007)
🇨🇦Vancouver, Canada
0.9January 18, 2019
375mL bottle, pours a clear pale yellow with a small white head. Aroma is quite skunky, with vegetable notes, straw, and cereal. Flavour is fairly skunky and vegetal, with straw,…
Show more
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
1
Overall
3",Kilimanjaro,Kilimanjaro Premium Lager
14,"Oakes(25,348)
🇨🇦Kelowna, Canada
0.9January 16, 2019
Dull, ugly beige-grey sort of colour.  Creamed corn and skunk on the nose.  Plasticy sort of taste, quite sweet and again this sort of baseline sticky-skinky thing.
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
1
Overall
3",Kilimanjaro,Kilimanjaro Premium Lager
0,"xexa(2)
4.5December 10, 2018
Just bad. Do not drink it unless it is extremely cold. Pale color with corn smell, taste as bad as it sounds.
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Kilimanjaro,Kilimanjaro Premium Lager
1,"mile(4,636)
🇫🇮Helsinki, Finland
1.6November 21, 2018
Bottle. Light golden, small to average and mostly diminishing head. Light, malty - lightly grainy, light corn and lightly sweetish aroma, light cardboard and faintv hoppyness.…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Kilimanjaro,Kilimanjaro Premium Lager
2,"Gurthnar(9,056)
🇸🇰Bratislava, Slovakia
1.9May 4, 2018
Bottle shared by Wendigo and MisoW. Moderately grainy, astringent. Slightly syrupy weird finish. Drinkability suffers. Not good.
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
7",Kilimanjaro,Kilimanjaro Premium Lager
3,"Wendigo(3,373)
🇸🇰Bratislava, Slovakia
1.0May 4, 2018
0.5l bottle. Light malty aroma, corn notes, cardboard. Pale yellow color, small white head. Tastes the same as aroma, light bitter. Light body, watery texture, average carbonation…
Show more
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
2
Overall
3",Kilimanjaro,Kilimanjaro Premium Lager
4,"MisoW(5,187)
🇸🇰Bratislava, Slovakia
1.5May 4, 2018
Bottle shared by Wendigo, many thanks. Country #112. Pours pale yellow color, white head. Aroma of corn, malt. Taste is sweet, lightly bitter, malty, corn, watery.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
5",Kilimanjaro,Kilimanjaro Premium Lager
5,"Iznogud(9,003)
🇭🇷Zagreb, Croatia
1.6February 6, 2018
Bottle, 330 ml, courtesy of Vlado. Shared with JFK10000 and Max. Light, malty, sweet. Watery. Medium+ carbonation. Light bodied.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Kilimanjaro,Kilimanjaro Premium Lager
6,"rhoihessegold(6,370)
🇩🇪Mainz, Rhineland-Palatinate, Germany
2.0February 1, 2018
31-01-18 // 500ml bottle at home, thanks to my uncle. Clear golden, small head. Sweet grainy, hay, dust. Watery body. Classic Pale Lager!
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
6",Kilimanjaro,Kilimanjaro Premium Lager
7,"BeerPupil8(0)
0.9January 28, 2018
When you are in the middle of Serengeti national park and Kilimanjaro is the only cold beer around that is what you drink. Could have been worse.
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
1
Overall
2",Kilimanjaro,Kilimanjaro Premium Lager
8,"Senka(1,138)
🇪🇪Tallinn, Estonia
2.4October 2, 2017
33cl can from Tanzania.Canned on 04.08.17. Fresh and simple pale lager. The one kind that you drink whole day without even noticing. Low ABV, and low everything else.…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
11",Kilimanjaro,Kilimanjaro Premium Lager
9,"jtclockwork(20,827)
🇺🇸United States
1.0September 26, 2017
Can - Country tick #125 - Pours gold with a white head - nose and taste of corn, old moldy bread and spent grain. Taste is really watery. Light bodied.
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
2",Kilimanjaro,Kilimanjaro Premium Lager
10,"mzaar(5,673)
🇸🇪Varberg, Sweden
2.0August 8, 2017
Flaska. Klar guldfärgad med ett fint vitt skum. Dofter av malt och gräs. Smakerna följer dofterna med tillägg av moget äpple. Tunn och på gränsen till blaskig.
Aroma
4
Appearance
4
Flavor
3
Mouthfeel
3
Overall
6",Kilimanjaro,Kilimanjaro Premium Lager
11,"Trolleo(5,973)
🇬🇧Manchester, England
1.4July 6, 2017
Sweet corn and vegetable aroma, malty sweetness. Brilliant pale yellow color with minimal sized white head. Taste is not so good either. Malt, some corn, heavy sweetness. Thin…
Show more
Aroma
3
Appearance
1
Flavor
4
Mouthfeel
1
Overall
5",Kilimanjaro,Kilimanjaro Premium Lager
12,"Marko(10,286)
🇨🇿Prague, Czech Republic
1.9July 6, 2017
Enormous thanks to Nina who got it in Zanzibar, shocking the locals apparently. :D Golden body, white head. Perfumy malt and apple aroma. Light malt, cardboard and metal aroma.…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
7",Kilimanjaro,Kilimanjaro Premium Lager
13,"kamanova_boy(1,578)
🇸🇰Bratislava, Slovakia
0.9June 23, 2017
Bottle from surething_ii. Thanks (?). No discernible aroma, pale yellow colour with medium but instantly disappearing white head. Watery taste, nothing in finish. Terrible one.
Aroma
1
Appearance
2
Flavor
2
Mouthfeel
1
Overall
3",Kilimanjaro,Kilimanjaro Premium Lager
14,"dimeon(1,602)
🇿🇦Johannesburg, South Africa
2.7June 20, 2017
A: Pale gold with a smallish white head
N: Mild malt sweetness. Whiff of orange peel.…
Show more
Aroma
4
Appearance
2
Flavor
6
Mouthfeel
3
Overall
12",Kilimanjaro,Kilimanjaro Premium Lager
0,"surething_ii(4,028)
🇸🇰Šenkvice, Slovakia
0.9June 18, 2017
Don’t understand why it is so popular with tourists here. It’s awful. Completely.
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
1
Overall
3",Kilimanjaro,Kilimanjaro Premium Lager
1,"DanielBrown(4,668)
🇬🇧Birmingham (via Leicester), England
2.0June 15, 2017
Bottle from Laura’s travels - hurrah!! Very weak tasting. Minerally water. Greying tarpaulin, bird spattered. A lick of Dulux paint. Would probably be refreshing if supped in the…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
6",Kilimanjaro,Kilimanjaro Premium Lager
2,"BeerLieutenant38(296)
🇿🇦Cape Town, South Africa
2.2June 11, 2017
Clear pale golden. Little aroma to speak of. Flavour has some malty sweetness which is fairly well balanced by a slightly bitter finish. Tasted as part of SAB’s Beer For Africa…
Show more
Aroma
4
Appearance
3
Flavor
6
Mouthfeel
3
Overall
6",Kilimanjaro,Kilimanjaro Premium Lager
3,"AntonyWilson(521)
🇿🇦Johannesburg, South Africa
1.8May 8, 2017
500ml bottle: Pours a light golden with thin persistent white head. Aroma of hay and cereal with a yeasty note. Clean and crisp, easy drinking. Medium carbonation, medium to light…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
4
Overall
5",Kilimanjaro,Kilimanjaro Premium Lager
4,"bedzinianin06(973)
2.9March 31, 2017
Bottle. Beer is pale and clear. White head. Aroma of malt, butter and friut (but it’s nice). Taste of malt and fruits. Bitter is light/medium. Beer is refreshing.
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
4
Overall
11",Kilimanjaro,Kilimanjaro Premium Lager
5,"mtitov(217)
🇷🇺Moscow, Russia
1.9March 30, 2017
Даже не запомнил вкуса! Стандартно для Африки. Друг привез из путешествия по пивоварням
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
2
Overall
7",Kilimanjaro,Kilimanjaro Premium Lager
6,"vinivini(6,193)
🇧🇾Homiel, Belarus
2.2February 16, 2017
Clear golden, moderate white head. Smells of honey malts, walnut. Light body. Malty watery taste. Zero hops.…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Kilimanjaro,Kilimanjaro Premium Lager
7,"rafax(743)
🇵🇱Bedzin, Poland
2.4January 9, 2017
Bottle. Had one beginning of 2015. Classic lager. Light yellow, clear, white and quickly disappearing head. Watery in taste, little bit malty, no bitterness. Good to refresh but…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
10",Kilimanjaro,Kilimanjaro Premium Lager
8,"Myonlyvice(675)
🇩🇰Denmark
2.3December 3, 2016
Not much here. It is a drinkable lager and suits the warm wether in Tanzania well. Watery
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",Kilimanjaro,Kilimanjaro Premium Lager
9,"dojken(1,324)
🇸🇪Sweden
2.3November 27, 2016
Flarra i Tanzania. Svag doft med klassiska lagerinslag. Brödig tunn men inga bismaker. Tyvärr inte heller någon eftersmak att prata om. Ytterligare en tråkig lager som bara…
Show more
Aroma
4
Appearance
5
Flavor
3
Mouthfeel
3
Overall
8",Kilimanjaro,Kilimanjaro Premium Lager
10,"k0mpsa(3,785)
🇫🇮Tuusula, Finland
2.3August 7, 2016
Can. Clear light golden color, white head. Aroma has malts and hint of fruits. Malty body, fruity notes, little bit watery.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Kilimanjaro,Kilimanjaro Premium Lager
11,"Holmen2(6,860)
🇳🇴Norway
1.9February 22, 2016
From bottle at New Top Life Bar, Bagamoyo, 22.02.16. Very pale, clear straw colour. Diminishing bright white head. No lacing. Weak aroma and taste could have been any…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
7",Kilimanjaro,Kilimanjaro Premium Lager
12,"Nisse666(11,840)
🇸🇪Göteborg, Sweden
1.2February 6, 2016
Bottle many thx to Kemal cons 2016-02-06 Göteborg…
Show more
Aroma
2
Appearance
2
Flavor
1
Mouthfeel
2
Overall
5",Kilimanjaro,Kilimanjaro Premium Lager
13,"MadRobin(3,911)
🇺🇸Silver Spring, United States
1.9December 11, 2015
Poured from 500ml bottle at Masek Tent Lodge in Serengeti National Park, Tanzania.…
Show more
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
2
Overall
8",Kilimanjaro,Kilimanjaro Premium Lager
14,"nybol(3,808)
🇩🇰Denmark
2.7October 25, 2015
Endnu en tynd international lagerøl med svag humle og maltsmag. Kunne godt have mere tyngde.
Aroma
5
Appearance
2
Flavor
4
Mouthfeel
4
Overall
12",Kilimanjaro,Kilimanjaro Premium Lager
0,"Manslow(2,536)
🇵🇱Warsaw, Poland
2.6September 16, 2015
Butelka 0,33l Kolor złoty, piana średnia szybko opada, biała.Aromat chmielowy, smak lekko słodki, nagazowanie wystarczające. Na podniebieniu łagodne ale bez wyrazu. Pit…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
12",Kilimanjaro,Kilimanjaro Premium Lager
1,"killroy(165)
🇧🇬Bulgaria
1.9June 8, 2015
Exotic location, not exotic beer. Standard Euro pale lager, nothing interesting.
Aroma
4
Appearance
4
Flavor
4
Mouthfeel
3
Overall
4",Kilimanjaro,Kilimanjaro Premium Lager
2,"Reconqvista(339)
🇪🇸Madrid, Spain
1.9March 23, 2015
Clear yellow beer with a frothy white head. Corn and grain aromas with sweet malt flavor and not much more. Slightly oily and low carbonation.
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
8",Kilimanjaro,Kilimanjaro Premium Lager
3,"Calisky(4,321)
🇫🇷ALSACE, France
2.0February 8, 2015
Courtesy of Jaghana.
Couleur dorée, légère mousse blanche qui disparait. Nez…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
8",Kilimanjaro,Kilimanjaro Premium Lager
4,"jaghana(7,318)
🇫🇷Strasbourg (Alsace), France
2.1February 8, 2015
Bottle 50cl kindly brought back from Tanzania by Julien thanks. A clear pale yellow beer with low head. Nose is a bit grainy with some vegetable notes. Aroma is light on malt,…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Kilimanjaro,Kilimanjaro Premium Lager
5,"MrHult(466)
🇸🇪Sweden
2.3December 22, 2014
Från en granne via Tanzania delad med @msbrindbergs. Gul vätska med lågt vitt skum. Doftar svagt brödigt å smakar som man förväntar sig.
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
3
Overall
10",Kilimanjaro,Kilimanjaro Premium Lager
