,맥주정보,검색이름,맥주이름
0,"ricardostercios(1,156)
🇪🇸Castelló de la Plana, Spain
2.5December 25, 2020
Color naranja claro, sin turbiedad, transparente. Espuma blanca, de más de un dedo de espesor y retención media. Aroma medio escaso, cereal y ligero heno. Sabor medio,…
Show more
CAN
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
10",Pirinsko,Pirinsko Svetlo Pivo
1,"PilsnerDoctor32(1,925)
🇪🇸madrid, Spain
2.2September 11, 2020
Lata 0,5L Dorada,clara,espuma blanca,alta,burbujas de diferentes tamaños,retencion media.Aroma malta,cereales,papel,herbal.Sabor ligero amargor con notas…
Show more
CAN
Aroma
5
Appearance
5
Flavor
5
Mouthfeel
1
Overall
6",Pirinsko,Pirinsko Svetlo Pivo
2,"kaziopiwosz(828)
🇵🇱Warszawa / Wałbrzych, Poland
1.1August 1, 2020
Słaby zbożowy aromat. Piana średnio gęsta, barwa słomkowa. W smaku chemia, trochę słodu, niskie nasycenie, brak chmielowej goryczki. Nieprzyjemne w piciu.
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
1
Overall
4",Pirinsko,Pirinsko Svetlo Pivo
3,"rawelon(186)
🇨🇿Czech Republic
1.2July 18, 2020
Light yellow colour, white head. Almost no aroma, slightly sweet with slight acidity. Taste sweet, metallic, almost no bitternes or hops. Terrible, only drinkable in huts in Pirin…
Show more
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-
1",Pirinsko,Pirinsko Svetlo Pivo
4,"kolemkoukolem(2,215)
🇨🇿Pilsen, Czech Republic
1.5February 8, 2020
# 1182; 8/2018. Klasický mezinárodní světlý ležák. Nevvýrazný, lehce kořenitý, sladový až obilný, závěr trochu nakyslý.
BOTTLE
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
1
Overall
6",Pirinsko,Pirinsko Svetlo Pivo
5,"SVD(3,986)
🇳🇱Netherlands
3.1November 23, 2019
Golden, small, aroma is malt, grain, light off flavour, taste is sweet, malt, grain. Meh regular lager.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
15",Pirinsko,Pirinsko Svetlo Pivo
6,"WortTeam39(564)
2.5September 23, 2019
Plastikowa butelka o pojemności 1200ml potęguje wrażenie, że to piwo to nie jest najwyższa półka, ale powiedzmy że na rozkładzie gaussa tanich lagerów prezentuje się gdzieś w…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Pirinsko,Pirinsko Svetlo Pivo
7,"Jingis(2,117)
🇸🇰Bratislava, Slovakia
1.6July 31, 2019
Plechovka od kamaráta. Vôňa zelezita. Farba bledá zltozlatista. Chuť zelezita sladkasta.
CAN
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Pirinsko,Pirinsko Svetlo Pivo
8,"imdownthepub(20,527)
🇬🇧Banbury, England
2.0July 25, 2019
Bottled, 330ml from The European Mini Market, Stratford upon Avon, Warks. Pale gold with short white head. Initially you get all the guff that comes with carbonated pale bottle…
Show more
BOTTLE
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
3
Overall
7",Pirinsko,Pirinsko Svetlo Pivo
9,"EvNa(2,521)
🇳🇱Ede, Netherlands
1.9June 26, 2019
Can. Color: Clear golden, frothy white head. Aroma: Malty. Taste: Very malty, grain, cardboard. Light hopbitterness. Moderate sweetness. Pretty watery, below medium body,…
Show more
CAN
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
1
Overall
8",Pirinsko,Pirinsko Svetlo Pivo
10,"Acaro(472)
🇪🇸Madrid, Spain
1.3March 30, 2019
Aroma: Cereals.
Appearance: Gold color with clear liquid and white head.
Taste: Light sourness and bitterness.…
Show more
BOTTLE
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
1
Overall
4",Pirinsko,Pirinsko Svetlo Pivo
11,"faroeviking(13,770)
🇫🇴Mikið av bjórið rennur í heilum, Faroe Islands
1.7March 9, 2019
Lata. Clear yellow, medium bubbly head, short lasting. Grainy aroma with a light sour brewmash touch. Thin palate. Flavour: Grainy and thin, mild bitterness, light sourish touch. A real…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Pirinsko,Pirinsko Svetlo Pivo
12,"visionthing(7,038)
🇪🇪Tallinn, Estonia
1.9February 13, 2019
33cl bottle from Teo international store, Paphos. Pours clear, pale golden without much head to speak of. Somewhat grainy and slightly grassy aroma with notes of cooked vegetables…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",Pirinsko,Pirinsko Svetlo Pivo
13,"beermastersasho(299)
2.4December 29, 2018
A lot of miss. Same as other beers of Bulgaria. I need just hops, maltz. Why they put only water? LOOOW!
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
10",Pirinsko,Pirinsko Svetlo Pivo
14,"Piw(2,007)
🇩🇪Rüsselsheim, Germany
2.2December 5, 2018
330ml Flasche. Klar und golden mit minimaler Schaumkrone. Etwas getreidig. Leichter Körper. Milder Geschmack.
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
2
Overall
10",Pirinsko,Pirinsko Svetlo Pivo
0,"bierkoning(17,867)
🇳🇱La Tropica/Doarp/Delft, Netherlands
1.9October 15, 2018
Bottle. KJUBZT. Blonde. Dust and Apple in the flavor. Hardly any aroma. Avoidable.
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
6",Pirinsko,Pirinsko Svetlo Pivo
1,"sjogro(9,252)
🇳🇱The Hague, Netherlands
2.6October 14, 2018
Bottle shared at KGB Zaandam fest. Clear golden with white head. Sweet malts, the rough kind of cardboard, touch of lemon. Moderate sweet and bitter. Light body.
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Pirinsko,Pirinsko Svetlo Pivo
2,"Maakun(10,312)
🇳🇱The Hague, Netherlands
2.1October 14, 2018
Bottle shared at TZT. Clear light golden with white head. Watery pils malts, hop extract, soft cardboard, green leaves, CO2. Light sweet and under medium bitter. Light bodied.…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Pirinsko,Pirinsko Svetlo Pivo
3,"kermis(18,397)
🇳🇱Amsterdam-ish, Netherlands
1.6October 14, 2018
3 3 3 2 5
Can shared at KJUBZT October ‘18. Clear golden with a white head. Aroma of grain and light malt. Flavour is light sweet…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
5",Pirinsko,Pirinsko Svetlo Pivo
4,"surething_ii(4,026)
🇸🇰Šenkvice, Slovakia
1.6September 11, 2018
Can, Bulgarian brewery no.7
This is one awful, corny, metallic, I will finish it…
Show more
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
2
Overall
5",Pirinsko,Pirinsko Svetlo Pivo
5,"YantarCoast(3,142)
🇷🇺Moscow, Russia
2.5August 21, 2018
500ml can. Pours clear gold with a thin white head. Aroma is malt and grain. Taste is light sweet, malt, bread, faint hoppiness. Better than the can of Ariana, which I drank prior…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
8",Pirinsko,Pirinsko Svetlo Pivo
6,"Dirk_Geiger(5)
4.0August 7, 2018
Sehr leichtes Sommer Bier. Ausgewogen im Geschmack. Am Anfang leicht herbe doch deine schnellen milder werdend.
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Pirinsko,Pirinsko Svetlo Pivo
7,"Flag08(458)
2.2July 31, 2018
Can, 500 ml. Not bad at all, i've expected a worse beer actually. I'm always suspicious with these 'light' beers, cz it means there's no inner content in them. But this one has a…
Show more
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
3
Overall
8",Pirinsko,Pirinsko Svetlo Pivo
8,"corkyrory66(4,855)
🇧🇪Belgium
0.5February 5, 2020
A l'heure où la Croatie va en finale mondiale, j'ai pensé à la Bulgarie…
Show more
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
1",Pirinsko,Pirinsko Svetlo Pivo
9,"Borresteijn(9,396)
🇳🇱Heerhugowaard, Netherlands
1.1May 21, 2018
50cl can from a local Bulgarian shop. ABV 4.4%. Pale golden colour, white head. Aroma of swamp, grain, bad alcohol. Flavour is extremely metallic, grain, swamp, yuck. Light…
Show more
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
1
Overall
3",Pirinsko,Pirinsko Svetlo Pivo
10,"bilcho1(1,406)
🇧🇬Ruse, Bulgaria
2.5June 1, 2020
500ml can from the shop, drunk at home. Pours clear with a middleweight foamy head that settled quickly, medium lacing and a short-lived bead. Mid straw in colour. Aroma of hay…
Show more
CAN
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
4
Overall
9",Pirinsko,Pirinsko Svetlo Pivo
11,"georgibonchev(177)
3.0December 16, 2017
One of the cheapest bulgarian lagers - 0.50 euro for 500ml ken. Still it is better than a lot of other commercial mass produced lagers. The finish is a little bit bitter but this beer…
Show more
Aroma
4
Appearance
4
Flavor
5
Mouthfeel
3
Overall
14",Pirinsko,Pirinsko Svetlo Pivo
