,맥주정보,검색이름,맥주이름
0,"caketm(3,306)
🇵🇱Czestochowa, Poland
1.7August 31, 2019
Puszka 240 ml, zakupiona w Magasin Général Kantaoui. W smaku napewno nie smakuje jak blond i nie wiele różni sie od ichnich lagerów.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Berber,Berber Blonde
1,"melush(9,721)
🇪🇸Spain
1.7July 19, 2018
50cl Can. Gift from a friend.
Golden colour with a thin white…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Berber,Berber Blonde
2,"Martinus(5,015)
🇳🇱Baarle-Nassau, Netherlands
2.2September 21, 2016
Clear golden colour, white head. Malty aroma, candy. Malty sweet flavour. Malty finish, light hops.
(from 25cL can @ Leuven Innovation, Leuven 2015. Thanks…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Berber,Berber Blonde
3,"luttonm(7,593)
🇺🇸Seattle, United States
1.6January 30, 2016
240ml can, a cutie, courtesy of Marko in Belgrade and shared in Seattle. Super pale as expected. Medicinal honey, soapy soda water. Fizzy. Could be much worse.
Aroma
3
Appearance
1
Flavor
3
Mouthfeel
2
Overall
7",Berber,Berber Blonde
4,"mcberko(32,007)
🇨🇦Vancouver, Canada
1.1December 6, 2015
240mL can, pours a clear blonde with a small white head. Nose brings out lots of skunky grass. Flavour is along the same lines, with grass, herbal notes and some biscuity malt…
Show more
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
1
Overall
3",Berber,Berber Blonde
5,"andrewje41(6,246)
🇺🇸Kenmore, United States
2.6December 5, 2015
Red Bull can pour at the tasting. Thanks to luttonm for these fun beers. Pours like an apple juice with an active fade oily head. Very high carb here. Sweet apple and mild grains…
Show more
Aroma
6
Appearance
2
Flavor
5
Mouthfeel
2
Overall
11",Berber,Berber Blonde
6,"beastiefan2k(4,705)
🇺🇸Bawlmer, United States
2.4December 5, 2015
Lutton makes the night again. 240mL can slit 8 ways and some left over DANISH STYLE!!!!!!!!! sweeter than expected but inoffensive. Generic equator lager. Not hateful.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Berber,Berber Blonde
7,"craftycarl21(2,338)
🇺🇸Seattle, United States
1.6December 5, 2015
Thanks? To luttonm. Smells like grape cough syrup and metal. Flavor brings corn. Pretty rough.
Aroma
2
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Berber,Berber Blonde
8,"Ferris(23,110)
🇨🇦Burnaby, Canada
2.8December 5, 2015
Can - Sweet honey African beer. Sweet, light grains and apple sweetness. Typical sweet stuff.
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
4
Overall
10",Berber,Berber Blonde
9,"Bavarian_Beer(65)
🇩🇪Garmisch-Partenkirchen, Germany
1.0December 3, 2015
Can pours a clear gold color with a fast to die white head. Aroma is burnt glue and sweet medical alcohol. Taste is bland and very stale. Palate ends with a lingering…
Show more
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
2",Berber,Berber Blonde
10,"tderoeck(14,778)
🇧🇪Gent, Belgium
1.5June 19, 2015
24/V/15 - 25cl can from a trade @ LIBF (Leuven) - BB: XI/2015 (2015-730)  Thanks to markoijelena for the trade!…
Show more
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
2
Overall
4",Berber,Berber Blonde
11,"Alengrin(8,905)
🇧🇪Belgium
1.3May 25, 2015
From a can generously offered by tderoeck at Leuven Innovation Beer Festival. Pale lager with a thin, snow white head and deep ’old gold’ colour, clear. Aroma of corn, sweat…
Show more
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
1
Overall
5",Berber,Berber Blonde
12,"markoijelena(4,208)
🇷🇸Belgrade / Amsterdam, Serbia
2.2March 1, 2015
Can 0.24l at home Belgrade Serbia.Thank you Vlada for giving me this can.Ciao Vlada!Pour it darker golden color with small white head.On the nose papaer.taste and aroma…
Show more
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
8",Berber,Berber Blonde
13,"Piw(2,007)
🇩🇪Rüsselsheim, Germany
2.4January 7, 2015
Ein durschnittliches Lagerbier. Etwas wässrig, aber ansonsten trinkbar. War positiv überrascht.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",Berber,Berber Blonde
14,"Kevnic2008(13,550)
🇩🇪Baden-Baden, Germany
2.0November 28, 2014
Can. Clear, golden color. Short lasting white head. Aroma is lightly malty. Light body, watery.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Berber,Berber Blonde
0,"Vells(2,359)
🇱🇻Riga, Latvia
2.4November 10, 2014
Decent refreshing pils with bit salty profile. Some malty background, light hoppy character. Light sweetness all the way with that bit saltiness in background and light bitter…
Show more
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Berber,Berber Blonde
