,맥주정보,검색이름,맥주이름
0,"AndreiProdan(213)
🇲🇩Rautel, Moldova
2.5May 22, 2020
BestBeer Pub Balti 28 lei - 1 l. Aromă de hamei, malţ. Gust cu amărăciune  de hamei, drojdie, ierburi uscate.
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Gotter,Gotter Blondă
1,"omhper(30,812)
🇸🇪Tyresö, Sweden
1.2November 12, 2017
Keg at Taproom 27, Chişinau.  Clear pale golden, small head. Serious buttery diacetyle aroma. Mid sweet with light-medium body and clean, rounded mouthfeel. Grain and…
Show more
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
4",Gotter,Gotter Blondă
2,"artemb(1,969)
🇲🇩Chisinau, Moldova
2.7March 13, 2016
Look: clear light amber with unstable white head.…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
9",Gotter,Gotter Blondă
3,"andriesradu(689)
🇷🇴Romania
0.6September 13, 2014
Draught. Clear golden. Horrible smell of sulf, horrible, possibly from the keg. Flavor also has notes of sulf, grain. Ohhhh the horror.
Aroma
1
Appearance
2
Flavor
1
Mouthfeel
1
Overall
1",Gotter,Gotter Blondă
4,"ciocanelu(4,480)
🇷🇴Timisoara, Romania
2.9December 15, 2015
Thanks to Dorin for this!
0,5l clear plastic bottle.…
Show more
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
4
Overall
11",Gotter,Gotter Blondă
5,"fajry(3,762)
🇸🇰Slovakia
2.1April 22, 2014
Fľaša. Zlatá farba, biela pena, rýchlo padla. Vôňa sladká, chmeľ žiadny. Chuť sladká, ovocná, jemne med a cítiť kvasnice.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",Gotter,Gotter Blondă
6,"Erzengel(12,957)
🇩🇪Saarland, Germany
2.6April 11, 2014
Thanks to Dorin for this plastic bottle.   Pale in the glass with a bit of sediment. Nose is plastic and grain. The beer starts malty, smooth with a sharper aftertaste. The mainpart is…
Show more
Aroma
6
Appearance
4
Flavor
5
Mouthfeel
4
Overall
7",Gotter,Gotter Blondă
7,"Brandman(2,974)
🇫🇮Helsinki, Finland
2.3March 26, 2014
Clear golden body, whiteish head. Aroma has plastic and sweet sugary malt. Yeast. Flavour is quite flat, sweet malt, yeast and some lemon soap.
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Gotter,Gotter Blondă
8,"rosenbergh(14,039)
🇫🇮Tampere, Finland
2.4March 26, 2014
500 ml plastic bottle. From a trade with dnicolaescu. Thanks a lot Dorin!…
Show more
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
3
Overall
10",Gotter,Gotter Blondă
9,"MisoW(5,187)
🇸🇰Bratislava, Slovakia
1.9February 12, 2014
Poured from bottle, courtesy of Cuso. Pours golden color, white head. Aroma is bad, malty, bit sweet. Taste is malty, carbonated, yeasty, hoppy, some fruits.
Aroma
3
Appearance
3
Flavor
5
Mouthfeel
2
Overall
6",Gotter,Gotter Blondă
