,맥주정보,검색이름,맥주이름,인덱스,편의점
0,"BojanM(302)
🇧🇦Banja Luka, Bosnia and Herzegovina
1.7August 15, 2019
Verzija iz Zagrebačke pivare, 4% alkohola. Zlatnozuta boja, bijela pjena srednje debljine, malo trajnija. Klasične lagerske arome-citrusi i trava, javlja se i vlazan karton. Slabe gorčine, kratkog gorkog finiša. Vodene teksture, jake karbonizacije.
CAN
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
1
Overall
7",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
1,"gorthaurz(414)
🇭🇷Croatia
1.9October 21, 2017
2L plastic bottle. Weak malty and grainy aroma. Taste of malts, grains, corn. Watery. Malty aftertaste. Standard industrial cheap lager.
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
7",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
2,"Nikokaoja(507)
🇸🇮Ljubljana, Slovenia
1.7October 22, 2017
14. 8. 2017, Klimno. Canned. Typical pale lager from a big company, meaning low aroma, blended taste and nothing extra to be proud of.…
Show more
Aroma
2
Appearance
3
Flavor
3
Mouthfeel
2
Overall
7",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
3,"klukas(843)
🇭🇷Rijeka, Croatia
2.0August 8, 2017
Enjoyed: Poured from a can into lager glass.
Appearance: Clear golden colour with short-lived head.…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
4,"IHC(58)
🇭🇷Zagreb, Croatia
2.1June 26, 2017
old log.. can 500 ml.. rates are as i remember them.. pale golden colour with small white head.. grainy and malty.. light body
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
7",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
5,"ShivanDragon(6,884)
🇳🇱Leeuwarden, Netherlands
1.9May 26, 2017
Blik, helder gouden met witte kraag, aroma van weeïg mout, mais, goedkope graan, smaken evenzo, je proeft aan alles dat het een goedkope masseproductie/budget variant is, dezelfde granigheid als in die goedkope Oost Europese varianten . Moutig,…
Show more
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
6,"kovica(919)
🇭🇷Zagreb, Croatia
2.0March 5, 2017
golden color with white head. Watery, herbal, bread. corn sweet. low carbonation
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
6",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
7,"Holmen1(10,355)
🇳🇴Stavanger, Norway
2.4September 25, 2016
0,5 boks rett fra kjøleskapet til super’n ved stranda i Makarska: etter en totimers fottur t/r Tucepi og en rask dukkert fungerte denne godt til formålet. Uten den metalliske ettersmaken som så mange av de andre kroatiske jeg foreløpig har prøvd.
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
8,"mzaar(5,669)
🇸🇪Varberg, Sweden
1.9August 19, 2016
Burk från Studenac, Bol. Klar gyllenefärgad med ett rejält vitt skum. Dofter och smaker av malt, majs och säd. Tunn på gränsen till vattnig.
Aroma
3
Appearance
4
Flavor
3
Mouthfeel
2
Overall
7",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
9,"Camons(18,620)
🇩🇰Hasselager, Denmark
2.3August 11, 2016
Bottle @ Bi Village, Fazana, Croatia. Pours light golden with a white head. Aroma of malt, corn, hay. Flavor is sweet, malt, corn, a light sourness, hay. Thin body, average carbonation. 110816
Aroma
5
Appearance
1
Flavor
5
Mouthfeel
2
Overall
10",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
10,"FireGlider(1,239)
🇭🇷Zagreb, Croatia
2.5February 12, 2016
Canned 0.5L. Clear golden color with small white head. Grainy aroma. The best budget beer.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
10",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
11,"klm1(2,686)
Bled/SF
1.3April 13, 2015
Golden colour with white head. Aroma of hops, the same are flavours with low carbonation and bitterness. Watery garbage.
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
5",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
12,"heavy(2,948)
🇭🇷Split, Croatia
1.8April 12, 2015
Oct. ’14. A 0.5 l can that Marko kindly shared for this special opportunity, thanks! It poured pale golden body with small head. Aroma of corn, some weaker notes of hay, absolutely crappy. Flavor was weak, sweetish, also sour corny and a bit bread malty,…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
6",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
13,"CanCrusher(1,577)
🇸🇮Ilirska Bistrica, Slovenia
1.9October 21, 2014
Can 0,50L. Clear, pale golden colour with average big, frothy, white head, that dissipate soon. Aroma of toasted malts, bread and some grassy hops. Taste is light sweet, so is the aftertaste. Light bodied, watery beer. Seems like another industrial lager in a row.…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
1
Overall
6",Lowenbrau Original,Löwenbräu Original (4.2%),61,GS25 7/11
