,맥주정보,검색이름,맥주이름,인덱스,편의점
0,"BlackHaddock(11,444)
🇬🇧The County Time Forgot, England
3.2December 13, 2019
Large bottle at a Korean BBQ joint in Irvine, Orange County California on 11th Dec 2019. Clear and clean golden body, snow white crown that faded swifty (my greasy/fatty mouth helped it depart too). Semi-sweet lager/pilsner, light grainy nose and taste, just…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",OB premier pilsner,OB Premier Pilsner,12,CU GS25 7/11 ministop
1,"ccex(1,799)
🇺🇸Lansing, United States
3.0November 24, 2019
640ml bottle from Joong Boo SuperMarket, Chicago.  Pours a clear golden color with modest white head that vanishes quickly with hardly any lacing.  Aroma is that of a German Pilsener:  straw, beady malts, and some light hops.  Taste is on the sweet…
Show more
BOTTLE
Aroma
7
Appearance
2
Flavor
6
Mouthfeel
3
Overall
12",OB premier pilsner,OB Premier Pilsner,12,CU GS25 7/11 ministop
2,"Chudwick(4,289)
🇺🇸Taylor Mill, United States
3.1August 21, 2019
Had this in a giant bottle at a great Korean restaurant in Columbus.   typical for the style. cool that Korea can make them like this
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",OB premier pilsner,OB Premier Pilsner,12,CU GS25 7/11 ministop
3,"saw2k(13)
3.6July 22, 2019
Good standard cheap beer to drink whilst eating Korean food.  A little extra body and flavour than many in the catagory.  Not a craft beer and that isn’t the point.  Clean, easy drinking and well matched to spice is the idea here, which it does well.
BOTTLE
Aroma
6
Appearance
3
Flavor
8
Mouthfeel
4
Overall
15",OB premier pilsner,OB Premier Pilsner,12,CU GS25 7/11 ministop
4,"borre_m(2,399)
🇳🇴Norway
2.1March 17, 2019
Pours clear golden. Aroma is malty, sweet, bread. Taste sweet, malty, bread.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",OB premier pilsner,OB Premier Pilsner,12,CU GS25 7/11 ministop
5,"mansquito(11,545)
🇺🇸Nueva York, United States
2.2October 21, 2018
Bottle at a Korean tofu place: pours clear gold with white head. Aroma is grainy for the most part. Taste is sweet and grainy. Less watery than typical Korean lager.
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
3
Overall
8",OB premier pilsner,OB Premier Pilsner,12,CU GS25 7/11 ministop
6,"Piepenhenrich(2,457)
🇩🇪Steinbach, Germany
1.0September 29, 2018
looks pretty, golden with a nice white head. And that's about it. No aroma. very little taste. Just about acceptable when chilled. Not for me. And please don't call it a Pilsener if it is not!
Aroma
1
Appearance
4
Flavor
2
Mouthfeel
1
Overall
2",OB premier pilsner,OB Premier Pilsner,12,CU GS25 7/11 ministop
7,"drfabulous(13,196)
🇺🇸Lexington, United States
2.7June 26, 2018
12 ounce can on plane to Seoul. Bright rusty orange in color with some sweetness and not much taste.
Aroma
3
Appearance
3
Flavor
5
Mouthfeel
3
Overall
13",OB premier pilsner,OB Premier Pilsner,12,CU GS25 7/11 ministop
8,"TBone(23,237)
🇫🇮Pori, Finland
1.6June 23, 2018
Can 355ml (Gyeongju, Ratebeer ate my first rating). Clear golden colour, small white head. Grainy, sweetish nose. Light-bodied. Harsh, industrial, watery. Low bitterness.  Neh.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",OB premier pilsner,OB Premier Pilsner,12,CU GS25 7/11 ministop
9,"fellebag(1,756)
🇳🇴Oslo, Norway
2.6April 23, 2018
Bottle 33cl. Small white head disappearing. Aroma is dust, leaves, cardboard. Taste is quite sweet
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
12",OB premier pilsner,OB Premier Pilsner,12,CU GS25 7/11 ministop
