,맥주정보,검색이름,맥주이름,인덱스,편의점
0,"margus7(681)
🇪🇪Estonia
3.0December 2, 2020
0,33 l bottle from Systembolaget Enköping. Average lager, drinkable but nothing more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Egger Marzenbier,Egger Märzenbier,50,GS25
1,"ectuohy27(1,741)
🇺🇦????, Ukraine
2.8November 20, 2020
Decent Märzen, overly watery and alkaline for the style but not terrible,  also not memorable (16.9 oz can, Billa, Kyiv)
CAN
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Egger Marzenbier,Egger Märzenbier,50,GS25
2,"DoctorHU(1,491)
🇺🇦Transcarpathia, Ukraine
2.9November 6, 2020
500 ml can. Poured clear golden with white head. The aroma of grain, apple zest and bread. The taste is malty-sweet and herbaceous bitter, with hints of apple and honey. Herbal aftertaste.
CAN
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Egger Marzenbier,Egger Märzenbier,50,GS25
3,"NordicV(3,831)
🇸🇪Malmö, Sweden, Sweden
2.7October 26, 2020
Flaska. Gyllengul, klar öl med ett vitt skum. Doft och smak av malt, säd och en lätt gräsig beska.
BOTTLE
Aroma
5
Appearance
4
Flavor
5
Mouthfeel
3
Overall
10",Egger Marzenbier,Egger Märzenbier,50,GS25
4,"beeraholic29(397)
🇸🇰Dunajská Streda, Slovakia
3.3October 26, 2020
Egy egyszerű, ugyanakkor kiváló ivósör, ami szinte bármikor jólesik. Édeskés, kissé cukros illat, malátán van a hangsúly. Ízben is ez jön át, minimális komlókeserűvel.
CAN
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
3
Overall
13",Egger Marzenbier,Egger Märzenbier,50,GS25
5,"ramboraffe(3,462)
🇸🇪Gothenburg, Sweden
3.2October 1, 2020
330 ml bottle from Systembolaget. Clear golden with white head. Breads malty with long bitter finish. Dry with medium bitterness and medium carbonation.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
14",Egger Marzenbier,Egger Märzenbier,50,GS25
6,"Vighals(7,144)
🇳🇴Sørumsand, Norway
2.8September 12, 2020
Lys gul klar med hvitt skum. Lukter loff og malt. Lett. Maltig. Maltekstrakt, gjær og korn. Kort.
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Egger Marzenbier,Egger Märzenbier,50,GS25
7,"tricksta_p(9,129)
🇳🇱Steenwijk, Netherlands
2.5August 22, 2020
Can as a gift. Aroma is sweetish grainy malt with soft bready notes, hint of noble hop. Flavour is a bit sweetish with a light bitterness. Medium body. Drinkable, too malty sweet to impress.
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Egger Marzenbier,Egger Märzenbier,50,GS25
8,"thejackpacker(1,992)
🇬🇧England
2.5August 11, 2020
Bottle from Systembaolget. This was actually a fresh and drinkable lager. Easy going. Thin looking.
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
3
Overall
11",Egger Marzenbier,Egger Märzenbier,50,GS25
9,"elosop(1,011)
🇸🇪Mölnlycke, Sweden
3.1July 21, 2020
Ljusgul med fint vitt skum. Doftar malt, lite metalliskt. Smaken fyllig och söt. Eftersmaken tämligen kort och söt, ytterst lite besk. God, men lite för söt.
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
4
Overall
11",Egger Marzenbier,Egger Märzenbier,50,GS25
