,맥주정보,검색이름,맥주이름,인덱스,편의점
0,"patjenner(3)
4.0December 31, 2020
Strong hoppy flavor. Bavarian style. Ok but not fantastic. Needs to be super cold.…
Show more
Aroma
9
Appearance
5
Flavor
7
Mouthfeel
4
Overall
15",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
1,"pictoman(1,959)
🇨🇦Vancouver, Canada
2.0April 22, 2020
Poured from 330mL bottle. Clear gold with white head. Light grain with a mild sweetness. Inoffensive lager.
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
3
Overall
7",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
2,"snoworsummer(8,581)
🇺🇸baltimore, United States
3.0March 7, 2020
Bottle. Tastes like dough, corn, grass, smooth and mild. Light body and low/medium carbonation. Smells like dough, grass, corn, and faint toffee.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
3,"mickmac(726)
🇦🇺Ngunnawal, Australia
2.9February 20, 2020
Pours with a brilliant clear gold body and a moderate sized white head. Aroma-taste of grain and bread crust with a faint herbal background and a clean finish. Light-medium bodied with…
Show more
CAN
Aroma
5
Appearance
4
Flavor
4
Mouthfeel
4
Overall
12",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
4,"GuideDogSaint(2,549)
🇨🇳Xiamen, China
2.2February 8, 2020
Small can from a supermarket in Phnom Penh. Pours golden yellow with a dissipating white head. Aroma of malt. Hint of lemon in the sweet taste. Sweet finish.
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
9",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
5,"deanso(13,380)
🇬🇧Doncaster, England
2.3January 16, 2020
33cl can from lucky supermarket, siem reap.
Thin white head.  Clear golden pour. Bland and watery
CASK
@ Lucky Supermarket
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
9",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
6,"onceblind(15,969)
🇺🇸Denver, United States
3.2December 28, 2019
Clear light golden with a thin bubbly foamy white head. Light Lagery aroma that’s pale grainy and with a gently fruity ester. Crisp light body with nice carbonation with golden graininess and a gentle ki…
Show more
BOTTLE
Aroma
6
Appearance
5
Flavor
6
Mouthfeel
4
Overall
11",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
7,"DrNosha(5,865)
🇩🇪Württemberg, Germany
2.3December 20, 2019
330ml Flasche in London. Gelbes klares Bier. Flüchtiger Schaum. Getreideduft. Recht süss. Wo ist der Hallertauer Hopfen? Etwas korkig im Antrunk. Dann Getreide, Rosenblüte. Gibt üblere Biere in…
Show more
BOTTLE
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
9",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
8,"mkel07(8,991)
🇦🇺Brisbane, Australia
2.4October 11, 2019
Can from Charmies Liquor on 11 October 2019. This is your typical Pale Lager but I guess it’s okay for a quick Friday afternoon knock off beer.
CAN
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
9,"bladerunner53(18)
🇳🇱Netherlands
2.5October 9, 2019
Choi’s Craft Beer House, cafe in Busan, Korea. Getapt een beetje zoetig. Ik zou zeggen IPA achtig, geen tweede besteld.
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
10,"Viper666.Qc(10,484)
🇨🇦Richelieu, Canada
2.7September 6, 2019
Dégustée le 2019-08-19.                                                                                                                                             .
BOTTLE
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
10
1",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
11,"rja(731)
🇳🇱BREDA, Netherlands
2.2August 16, 2019
Bottle in a Santa Clara (CA) restaurant.The beer looks good but tastes very average. It suits the meal and that's all.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
10",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
12,"GIANNISONG(8)
2.0July 20, 2019
돈주고마실때는 저녁회식때일뿐일까
그래도 국산 페일라거중에서는 제일낫다.
홉피함이 약간느껴지는것이 장점.…
Show more
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
13,"Yarowind(291)
🇷🇺Moscow, Russia
2.0July 9, 2019
Насыщенный и яркий желтый цвет. Пены и аромата почти нет. Вкус простой и плоский. Базовый лагер.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
14,"douglas88(11,585)
🇺🇸Portland, United States
2.9July 8, 2019
Bottles at a chicken place in Seoul. Pours a clear golden hue with a medium white head. A light grainy nose. Sweet, more big grains, a bit smooth but really just another pale lager.
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
15,"hehe_papiesz_xd(258)
🇵🇱Warsaw, Poland
2.5July 8, 2019
Przyzwoity lager z wyraźną, chmielową goryczką. Nawet nie tak bardzo wodnisty.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
10",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
16,"obguthr(9,661)
🇺🇸Staunton, United States
2.7May 29, 2019
Clean hay nose. Crystal clear golden, thick head. Metallic, barley malt, hay. Light body, easy carbonation.
BOTTLE
Aroma
7
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
17,"Boxereddy(618)
🇧🇪Belgium
2.7April 28, 2019
Neus: mout & hooi
Uiterlijk: goudgeel bier met fijne witte schuimkraag…
Show more
TAP
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
18,"shrubber85(13,167)
🇺🇸Greenville, United States
2.4March 25, 2019
Barley malt and hay aroma.  Golden yellow with small head.  Mildly sweet barley malt, and mildly bitter fresh…
Show more
BOTTLE
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
19,"Sven1973(1,296)
🇩🇪Germany
1.5March 19, 2019
Flasche beim Koreaner. Keiner Rede wert. Malz im Aroma und Geschmack überdeckt jegliche weitere mögliche…
Show more
Aroma
4
Appearance
3
Flavor
2
Mouthfeel
2
Overall
4",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
20,"berkshirejohn(8,420)
🇬🇧Bracknell, England
2.9February 26, 2019
[50cl bottle from a liquor store in Buena Park, CA.] After Beer52 delivered 10 beers that claimed to…
Show more
BOTTLE
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
10",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
21,"YM(1)
3.0September 13, 2019
C’est une bière très normal. L’arôme est légère mais ça me plaît. C’est bien mélangé
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
22,"Davhgbrew(1,071)
🇺🇸Seattle, United States
3.1February 15, 2019
No expectations. Similar to Olympia. All malt and it actually tastes like it was crafted with some care.…
Show more
Aroma
5
Appearance
3
Flavor
7
Mouthfeel
4
Overall
12",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
23,"Ferris(23,110)
🇨🇦Burnaby, Canada
2.6January 30, 2019
Burnt sugars and brown malty sugar. Clear gold with a small white head. Light and sweet with a clean finis.
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
24,"kiwianer(4,070)
🇳🇿Otorohanga, New Zealand
2.0January 10, 2019
The foamstability is low, body light. It smells sweet, malty. The taste is sweet, malty, sweet-malty, watery. A…
Show more
CAN
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
25,"jrodooo5(2,292)
🇺🇸DOVER, United States
2.4December 7, 2018
Passable as a beer. Still quite boring in all aspects. I’d still take this over most macro crap tho!
Aroma
5
Appearance
2
Flavor
6
Mouthfeel
3
Overall
8",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
26,"Luvystypotables(2,586)
🇺🇸Virginia Beach, United States
3.1November 26, 2018
Poured from a bottle a clear pale gold color. Aroma is malt and some bread, lighter body with a taste of malt and…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
27,"HighSparkDiesel(597)
🇹🇼Taipei City, Taiwan
2.0November 8, 2018
A 500 ml. can from Simple Mart down the road. Aroma: vegetables, slightly citric. Appearance: clear light amber,…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
6",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
28,"Piepenhenrich(2,457)
🇩🇪Steinbach, Germany
2.2October 5, 2018
Quite ok for a Pale Lager. Some taste of grain, an idea of bitterness, but also some soapy elements. Better…
Show more
Aroma
4
Appearance
4
Flavor
6
Mouthfeel
3
Overall
5",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
29,"futre7(339)
🇹🇼Taipei, Taiwan
2.8September 14, 2018
Bought at Simple Mart on Wuxing road. One for 48 or 2 for 95 lol. Big fluffy white head promises a lot. I…
Show more
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
13",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
30,"kermis(18,397)
🇳🇱Amsterdam-ish, Netherlands
1.7August 15, 2018
3 3 3 2 6
Bottle shared in Cambodia. Clear golden with a white head. Aroma of…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
6",kloud,Kloud Original Gravity,0,CU GS25 7/11 ministop
